year,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1960-01-01,103583.33385329125,2918.244596273372,2966.7303458123265,4340.903986360632,4861.849927550849,3575.4813427539966,60935.42357828464,204450.16364905125,26369.660635534605,11208.450988733193,23973.49655971532,91388.94081985776,55834.96365578185,47980.85691194662,1232.909438662765,5066.148390753595,2171.1727587042124,18176.92686548791,3037.7790993920435,3917.4317702240774,74821.97349225367,31328.88237883092,4014.8045304701313,4432.2415092444335,5897.262216080687,2222.849666456198,2587.7464207958424,12371.173499645876,161654.9530283918,10344.995957188581,33255.80861477287,27832.027808386156,9453.22762616752,36296.61675649071,18808.592416447307,12882.81993825846,62801.043107688696,6629.817407028432,92815.19608502663,17759.95749490014,20579.749067763925,3864.346743847434,30141.719582448397,11941.702332773011,7151.124284557673,2691.4023786914145,15546.548450972037,2655.724321860113,29611.229287929764,40341.48950754641,4056.747568660876,73364.57791074763,60473.842434072074,12003.108189811343,27929.4982700489,17025.353955557188,12086.132736881706,26093.65312672695,57629.410413571866,9418.21623298374,18655.60261931838,23188.49581063674,979.2033529646858,11616.05369884758,6013.106834788337,5025.770400266977,8452.623464832237,26759.43742425605,640.599605441504,7253.429083417571,4836.083267745767,9885.34726379355,9303.667575765388,18278.356213127943,3329.5053874703267,16454.00578652202,0.0
1961-01-01,104876.7820210391,2911.9632792828925,3011.0957651297313,4147.9625301486185,4831.211487349749,3265.7564854930088,62217.354307246875,207758.6356986238,25413.846076242644,11031.549167830613,23589.69339909647,89636.48074492812,54473.25112660443,46750.210603600324,1324.87014567091,5159.283017721718,2314.322946299799,17712.46517948953,3769.1334307748743,3990.8547239533145,63733.27511340705,32223.040763005247,4208.795146324995,3561.606785311671,5865.682352010405,1901.5117393159774,2564.081231325592,12764.820699465137,164868.2176600969,10477.173934772212,33822.165042008884,28443.27241250352,8939.82692325871,37097.19011542344,19183.38971036638,13122.875552592432,63751.453768635365,6767.382087052123,92749.70311313514,17750.716991964844,19537.850241513246,3798.7286387707577,31079.9114779949,11868.988737118249,7580.181644662305,2967.7517995720523,16861.6922838737,2665.119854061225,31098.99433952681,42798.5651448122,4098.865730790234,75422.82893726975,62123.88134833666,12348.723307766099,28675.149116816367,17140.61373568202,15680.011303291232,27750.8400486734,60409.19382818604,9434.935213802266,20079.17619417097,24310.672560017105,1052.6924079394778,12269.784666310752,6233.304406849887,6058.736189862188,8958.03546418024,26419.358449238207,725.4285446537355,7900.118892875252,4785.16019960211,11090.717150142416,9904.658685649043,19209.364583620325,3588.382571907215,17488.483341907533,0.0
1962-01-01,106056.2397324755,2926.481935437025,3076.499454716804,4025.5419989276234,5022.136152273204,3270.8579677198504,64169.15478777979,215600.26085382033,26751.46665646868,11882.017980721825,24459.656169745733,93438.65400828721,59086.9671491451,52053.48107741956,1418.230776696647,5501.025508179218,2776.8470812763553,19327.605618184112,4349.384115644693,4701.750719942013,82163.66534499872,33340.742983238444,4273.505671500613,4634.045146022277,5638.874477208239,1968.0448154597545,2769.430610056666,13248.914873562342,167006.69567481984,10297.938975576102,36440.74966395599,29818.508120211765,9086.355206026905,39124.52046963474,19447.431506302204,13635.333256106027,68903.71536957871,7182.4708580765,93925.78033814201,19630.887721216153,19914.504443947357,3843.2528269662034,34187.90757621504,12495.603962453899,8377.292274222966,3106.7532471522113,18214.378861952653,3015.5451085658074,33027.91555832793,45868.614142855855,4462.601366463168,79684.78969141489,66432.14199907781,13225.751651109595,30378.848985653643,16632.617561654726,14322.586367785178,28491.536943513333,62993.133394876095,9997.390384932054,21144.5647260141,26380.09438119438,1152.8152065679276,12904.63136292448,6417.5285031473,6461.773911169344,9754.904684891933,26652.843584067192,820.0340075626009,8510.845423174855,4647.7620857453285,11707.0887881893,10580.643717961597,20072.471216354865,3933.2621563819202,18999.823279143962,0.0
1963-01-01,109436.39629489697,3015.3629062726573,3212.000117172126,4114.262555286437,5241.441785708699,3411.3699132874412,63028.27378204947,225131.94215921013,29463.812489466087,12603.827920114822,26259.181982526043,99641.5391445947,61709.332196935735,55089.5180300764,1512.3053640630485,5499.560621814351,2922.2055088258226,20045.981776973098,4401.628633457052,4638.437947261636,90568.9345426725,34140.38478394284,4328.147777051827,5696.627276884349,5192.332600862173,2096.30008258565,3127.9977098559552,13934.307772620421,171232.27313938198,10165.394270823288,37218.66279041571,30902.105448686758,9158.832539642346,41224.54137322327,19933.392504608946,13903.728814846043,74914.12365977169,7421.038708219177,97917.37257056076,21000.88408750897,20201.37216319592,3759.7211483745155,35333.83950117461,13231.898034709104,9127.556434334141,3236.202890014895,19539.198719970995,3211.142823760715,34983.17805098257,47671.73943885081,4710.567663417066,82663.68657674328,69399.1138691675,13841.69143217838,32077.833594396587,17430.42125528949,15988.328042795758,29464.322714448714,65786.71034616695,10586.892875648045,21850.676275160728,28643.204915369042,1246.126821135369,14567.393317169659,6901.242732294115,6021.067489080848,10301.067212406884,27134.303923248273,1037.082002472041,9281.618031187898,5032.862843097286,12670.779012222602,11356.613914176532,21219.518811574246,4265.786970348699,20048.323690667716,0.0
1964-01-01,107274.88484594028,3076.4455107848803,3335.0075393672887,4512.390739905762,5526.30528332397,3432.393585992127,63156.82644718101,230147.33703653995,31633.90027998613,13288.042554642709,27526.384962754324,110837.02881773323,65963.53159136078,62058.356582522865,1724.866324866494,5898.2477644266455,3222.3144006489692,21339.458859606126,4151.04537429628,4603.37708317529,92922.66516169102,33086.8649845377,4646.601760907962,6757.397174848349,5244.05282141709,2097.6764322189615,3484.0785348676413,14390.781421099762,177285.99066619133,10252.97899378459,39700.80555821733,31794.103122397824,9363.490361813154,42832.906897860645,21025.031669894077,14395.898528831865,80880.95207944293,7659.271017333921,99867.2648822457,22441.489618620082,20589.584377761825,3749.2299149871774,37402.224924346454,14062.931200606197,10202.24952858356,3078.652541451845,21074.277890191286,3256.072094377699,35382.764482768674,50677.72769164968,5106.941730961826,87590.44386142737,74527.59034548726,15346.322172269396,34505.36850153803,18726.28115189432,16583.339283405126,31460.49213747826,67610.47227764642,10863.035681763175,22946.59019833853,28479.410313640725,1278.2856597747234,15648.407127052162,7317.088955428861,7057.667107411311,10876.99603244864,28823.253322547356,1376.3890737108075,10025.255296441568,5471.171486428836,13530.453763405625,12160.304064259659,23372.541226154462,4395.591768367581,21573.787901775882,0.0
1965-01-01,111378.65854071455,3060.945272050073,3381.9376555415856,4701.676010201082,5904.248160919829,3591.3223253163105,62734.95393022527,241424.9213614329,32516.46958633004,14208.545113525539,29144.901213784346,122803.88645669431,72732.63934450585,68532.6111574799,1855.9173869528095,6552.0514250255965,4158.513090881813,23826.460792808382,4613.305994465546,6048.70899694443,115142.47898794246,34672.20837434492,5123.479346464334,7520.697844589909,6103.4288263831095,2346.754622485689,4212.603517575658,15695.235776777734,177608.7809965574,9871.909579379242,42237.3846800044,33237.10949273939,9730.284953330844,45830.579924661426,21859.812936988423,15515.445362674605,87492.06718438081,8457.102200742713,102492.83242594682,24905.145825472602,21023.98594788689,3713.372325134592,39619.1839563114,14754.341851184063,11629.628096709721,3326.317448991214,22869.860488616065,3561.9271103044507,37699.32370797364,52003.34617555204,5144.510022599033,93579.58142058318,79320.21853112486,16839.354661721398,35529.12645424868,19810.571928339614,19029.53238518306,34293.840539226374,70463.84973424053,11868.037997714102,23792.45035796274,32521.621407711296,1462.3196600100002,15244.260927322039,7582.06994661183,6553.510899983176,11023.380651823127,28115.37571186161,1485.8334933961257,10824.051066294729,5432.458060471176,14669.542719223591,13513.539295183575,24992.965924505563,5020.2812005629585,23512.077198781088,0.0
1966-01-01,114310.18410632144,2991.150230289457,3375.4939631377792,4896.969601260191,6202.854095546843,3659.4585271139686,64759.62655469466,247820.4970228686,33321.98677816688,15075.308994405323,30338.038404186882,132197.9975015441,80795.92331424293,78889.19905145295,2654.679472480528,7117.868070049854,5474.4631428645125,26890.01835563553,5116.877588566482,7926.32476742484,112443.66887320235,43887.156862493364,5638.541858720242,8449.931060632896,6702.558570891192,2584.553146656145,5304.910712419972,16260.298852718159,180833.5932121055,9668.865448675275,44390.74830064503,34596.6278449864,10072.812747671202,49392.91593326328,22918.180181017335,16626.777914562885,94167.81051711497,9085.41497603057,107646.66472635775,27023.487175976803,21480.54932093602,3692.7281079503614,41811.63552337086,16181.348096858412,13128.829043021657,3584.3017304613045,25407.924581784766,3964.610851799888,39076.2166368981,54817.91101500139,5565.533097872214,100246.45642175089,80950.89241023519,17707.64135965255,40308.27148070164,21208.457335401054,22169.987143980186,35664.41431580063,71622.82407263939,12259.2618611638,25934.98912766672,35907.413098523895,1627.8570162938497,16159.343442136185,8127.323883486671,7901.229219138712,11673.023165024239,28407.556114659958,1656.9976338350998,11745.91256372721,6462.390491834528,16004.46354021019,14926.424604414786,27003.339132246245,5577.474382413236,26269.686230967574,0.0
1967-01-01,114258.58947462212,3101.8854556457118,3571.867706517291,4088.5875453227154,6108.7039929927305,3725.2835966594084,67723.64350895639,251728.22151996993,34997.413558448905,15467.615506266195,29088.00891425269,120981.60416171754,84671.21362740538,80039.34265077862,2443.8865038419503,7022.232688902223,5039.81157630735,26864.03196302434,5629.440485268763,8588.937674151144,98163.56262237833,48964.70122348709,5952.883978500442,8033.392466396043,7223.548722721579,3023.0113881145335,5673.003440297776,16562.185702038998,192932.9807083215,9790.221378167587,44308.56149767798,36297.970261032024,10235.863437905893,49958.40610132393,24051.469929736904,17267.27216490214,94339.74170724898,9824.082724797709,115211.81043514152,28240.53574728541,20548.04017672775,3784.628302517674,42892.44050168443,16722.519747054183,15556.729222570879,3886.12074428889,27376.584798604687,3967.851132470068,41171.36079032928,57482.43582176809,5362.489034722546,106293.10172415622,86679.74748631973,19526.4091802907,43769.31647377141,23135.211488356046,25360.882117994937,36118.56358918636,75028.23723996962,13646.8306483601,27181.816755320422,38143.27893291288,1745.169598566774,16891.058849777473,8591.10207305603,6857.354414963882,12366.964034248636,31642.71373719158,2048.0564832407467,13710.070021517522,7503.890312589694,16904.659496940887,16213.98420367004,29595.106270549328,5977.848085185224,28050.676334924512,0.0
1968-01-01,114762.4402268263,3236.975065289895,3619.162678452993,4619.166282245287,6128.366030179227,3452.328915920408,71068.14907546657,267126.2792580763,38514.64325561029,16349.108145761034,30714.648343380577,125352.94099182394,90902.0361539628,79190.61179833127,2571.896505317281,7476.364934320018,5367.792796240684,27910.5947466294,6008.583437379851,8025.397738273119,118525.4770644495,51328.224863968164,5744.3857413004625,7804.850310910638,7312.067217716024,3397.453296349356,6043.976384535872,17315.75640092847,196279.2464823494,9563.66747458154,48063.89782865635,37547.310346935104,10321.577508438617,51871.16367370811,24557.41500243773,18086.955488864223,100762.0436923928,10151.87578217297,120111.04859001137,31653.379854755673,20996.856811791888,3884.1756574359706,45544.62363323738,17212.40815783963,17464.52091091426,4033.048933706644,29723.173113453788,4330.65491943545,43427.23976037355,61239.19109125124,5960.258500615331,114288.44621895431,96262.22725386258,22312.86417402994,44091.94027002397,25269.806824328218,27072.642633842584,39312.62728114487,77101.83281235363,14065.17028072177,28788.985805898206,40375.064466022945,1865.8272037643235,18387.18932974522,8455.836773399184,7491.122834312731,13021.898834524698,32224.942760216403,2921.2561528267006,15562.16302965841,8239.36386689586,17432.082197361044,18030.588249611137,31976.342272591617,6391.14252980546,29018.273159699274,0.0
