1.666098218236109711e-03 3.128271313230000057e-04 -1.136281347391930596e-04 3.779511455357886752e-04 -2.432712197829544861e-04 7.189279968374529786e-05 -3.521545066884943062e-04 3.109380208466693582e-04 4.155498218575365906e-04 -7.511916489359713226e-05 -8.217932593469744489e-05 -1.702585616876027829e-05 -1.072768307634199919e-04 -2.126131806768389741e-04 7.199860630858463488e-05 -2.178845505830101763e-04 5.412194960877486627e-05 -1.903151981240629555e-04 -1.788522051813408453e-04 8.232635676887806902e-05 -1.367369724205856640e-04 -3.378624571376569641e-04 8.152990234625591065e-06 -4.313261369315334374e-04 -1.622823144349731783e-04 -1.970118523538093132e-05 1.170538785301736636e-04 2.017417488254415875e-04 -2.415165827100332438e-04 2.288526857485617054e-04 5.484207458825315039e-05 -6.256644548166461557e-05 3.384446360202473473e-04 -8.587681397338472295e-05 -1.065049646743055609e-04 -4.189185297889608868e-05 -2.591447756060897067e-05 -4.754722799016451056e-04 6.679580068976214617e-05 -5.501990153434836402e-06 -3.751803985222981383e-04 -9.858471865944514877e-05 -1.462261150052696090e-04 -4.614614184656615149e-04 2.248745082086408761e-04 1.067973035626244063e-04 -1.516532417527210520e-04 -8.545146035334826148e-05 -2.126620721444623244e-04 -1.980201275911155478e-04 -2.809916215067478885e-04 1.637508758682382031e-04 -1.978242493198302453e-05 1.190015076950591105e-04 -1.570811820944560460e-04 1.560776710013665747e-04 8.164010072236556120e-04 -2.050253135499416086e-04 2.371142404107389850e-05 -2.240419866315158381e-05 4.083009806999202156e-05 -1.925065352968317119e-04 1.207463614527460693e-04 2.172167254577328423e-04 2.975745832842550910e-04 -4.288622653268132153e-05 -4.195088055659771336e-05 -4.044112858320626368e-04 -7.532239708453836809e-05 3.536499775995839549e-04 -2.085233120372454439e-04 -2.724488807007313277e-05 -1.670158407312898020e-04 1.965448938965702293e-04 -3.146836314483367160e-04 5.469877747291236131e-05 0.000000000000000000e+00
3.128271313230000057e-04 2.940796616015808537e-03 -1.629478277177416747e-05 3.194868811600506974e-04 4.188633674154321760e-04 4.650318995103294218e-04 1.941668648597099007e-04 3.961004592014247478e-04 5.326288263048855687e-04 4.278746849463527317e-05 2.933615362070571752e-04 3.201873197975557217e-04 1.677567060971678478e-04 2.381169409391058959e-04 -6.085185039987517537e-04 1.175800764792549180e-04 1.005962654489371338e-04 3.188272484933952285e-04 -3.104611064398861420e-05 -5.751765775262819482e-04 1.426715951362711053e-04 -1.933618649973754247e-04 -3.606556917534842151e-05 7.532730134966109158e-05 -9.497918094507279494e-05 3.631523116819811094e-04 5.756699912958693991e-04 7.299451825099235883e-04 -8.349472585963789570e-05 -5.567312799816043813e-05 5.369673887250637996e-05 8.702795782446093201e-05 -1.851897519251213071e-04 2.040100374540274215e-04 -1.242702494987480754e-05 2.078552159157843375e-04 4.686264693634118340e-04 1.528863980389457160e-04 1.077206367907342300e-04 6.263443236053852241e-05 1.407201166632764729e-04 -2.045959631187301427e-08 1.593020923113244378e-04 2.039223130581777326e-04 5.449930028438226349e-04 1.255455725564416647e-03 -1.844485542809200782e-04 3.148550659432641210e-05 1.630849508400610982e-05 -3.353567810398460042e-04 -5.777226756874189080e-04 4.798421361709412944e-04 2.561807192747736972e-04 2.029729068820734729e-04 6.532584197008381151e-05 -4.980436169171808484e-04 1.897230315867932254e-04 1.416551597419073898e-04 -1.543318740133583339e-04 2.160837974714739998e-04 7.332776295206736602e-05 -1.770817630076515752e-04 -3.155424424399132471e-04 7.560504214708855901e-05 -2.042054948537580961e-04 4.274608381840035989e-04 1.607157311051409139e-04 7.311111219495533206e-04 5.544763954511470160e-04 1.842203744290371137e-04 -5.946072150378442283e-04 4.045588346514329952e-04 1.929444850439699424e-06 2.700488082417259886e-04 -1.590016841465726773e-04 1.564030093818748071e-04 0.000000000000000000e+00
-1.136281347391930596e-04 -1.629478277177416747e-05 3.463613271205557946e-03 -8.622367972806864065e-04 -7.530540003823106825e-04 -4.440167661770564093e-04 -1.171957838858759312e-03 -6.283226524653980408e-05 5.156317171059889666e-04 -3.192797829029678279e-04 -2.976269344591750728e-06 -3.248805443371445795e-04 -3.987485796737909403e-04 -5.834704102611789744e-04 -7.313487191305319973e-05 -7.991932968560165650e-04 -2.301665445653868619e-04 -5.669239200802882097e-04 -7.311934089574952458e-04 -8.678096045270728082e-05 -2.011541824896942194e-04 -2.956191128817249668e-04 2.459979517147099391e-04 1.106022912295571026e-03 -2.319146033485468804e-04 -1.866891425726773657e-05 5.084368917986062299e-04 -3.177368361080685176e-04 -1.059937053774325161e-04 -6.967833147829180203e-04 2.078786710910441357e-04 -1.350752493756251203e-04 1.664228259341900187e-04 -2.294213530347368043e-04 -1.651943345779512454e-04 -9.067596856494114976e-05 -6.430767725298250706e-04 -2.918101645813925000e-04 -3.051454223525178612e-04 -3.813922227827828732e-04 -3.989541474356464576e-04 -4.811102946377317810e-04 -1.364607953695066978e-04 -9.502398774644256300e-04 -8.347900791665779918e-05 -2.376015894534942252e-04 -1.279126646105302023e-04 -2.688553289280118082e-04 -4.466122402578052812e-04 9.643505809403416168e-04 4.339043156771329643e-04 -4.736448936851960032e-05 -3.096566245290185927e-05 7.330079791344818374e-05 -1.553563830965902254e-04 4.254367967293865233e-04 1.999235468357884191e-04 -8.176695910930133427e-06 1.847306232819373754e-05 -4.768303754388914287e-04 2.273542896420871958e-05 1.179027795513643348e-04 9.197853282074173022e-04 6.551698095809623424e-05 -7.113350995309485926e-04 4.014332242106335427e-04 1.128837505455780631e-04 2.367973018032653112e-04 -5.012012094868995623e-04 -8.248594390325575398e-04 7.618279341556609971e-04 -2.448829044150139405e-04 -4.308029904677369479e-04 -2.082471209636769550e-04 3.285808259103215534e-04 2.463607941911079985e-04 0.000000000000000000e+00
3.779511455357886752e-04 3.194868811600506974e-04 -8.622367972806864065e-04 3.226196513634062117e-03 4.265815420904074890e-04 6.231853948046803260e-04 1.199216589652157524e-03 -9.667689905572519297e-05 -7.130049352822864523e-04 -1.579935757814486459e-05 3.456129107670507001e-07 3.954111791494312645e-04 2.092555594543872371e-04 3.236609629090959114e-04 3.392157942342609029e-04 3.252322696592792328e-04 -4.089253976031366456e-04 1.483476040439561650e-04 2.593038646391777001e-04 -4.828576101555227883e-04 -2.744518546818830522e-05 1.784216448016132583e-04 -2.181861455161238778e-04 -4.013535797865343388e-04 -3.057145479393691509e-05 -1.568038251540406728e-04 2.717411375159510859e-04 6.423154484554919989e-05 -6.374078694370347551e-05 -2.235235996341299416e-04 -2.862038323270628599e-04 -4.004973484235335122e-05 -1.796835786525610148e-04 3.067594143873204459e-04 -5.180413599720674900e-05 -3.095766727933907202e-05 4.694925235724381821e-04 -5.900322731873813045e-05 1.917939748967605398e-04 2.301085071388960629e-04 -1.394027085416050854e-04 1.481469410906076378e-04 -1.859985837202805434e-04 2.626386640156136410e-04 -3.040042363088443170e-04 4.171001722245888665e-04 -6.178090112911142906e-04 -4.899753023933707844e-04 2.337389352574828591e-04 6.580473854587895986e-04 -1.120134577451683969e-03 3.277578353333680415e-04 -1.699858755574730671e-05 -1.322151248192182822e-04 -5.264827698988409471e-05 -3.461009899299504410e-05 -9.126637826687691770e-04 -3.697651660270915783e-05 -2.445604629373648235e-04 -1.921310495192841343e-04 -3.902592068573144317e-04 -1.154489476357063249e-04 -1.612870846771386895e-05 -4.754256092857691587e-05 3.530512304201544244e-04 7.090962919723582528e-05 -1.319793596271827472e-04 -4.784328437795834109e-04 1.407123832315719416e-04 3.920938639288849077e-04 -2.268565567006411226e-04 3.528121304413459666e-04 2.672759144695598414e-04 9.509031899809245326e-05 4.096783489801504450e-05 -4.870566204437561933e-04 0.000000000000000000e+00
-2.432712197829544861e-04 4.188633674154321760e-04 -7.530540003823106825e-04 4.265815420904074890e-04 1.389821579196309472e-03 3.250851531305337747e-04 6.377899880805450519e-04 1.942330373628247569e-04 -2.743673316157902993e-04 2.011732589270514779e-04 3.093303029419710638e-04 4.663141072250502443e-04 2.684989179048250007e-04 5.629310154076903362e-04 -1.658227632065241962e-04 3.215269318873272713e-04 -1.631696329160014375e-04 4.061902699572659181e-04 3.069138803713356944e-04 -4.277996627598590665e-05 3.577955215711502547e-04 -5.447837940370801109e-05 -1.526490358039542380e-04 5.386657996479899888e-04 1.843250314120950807e-05 2.401866109954720247e-04 9.097532125292210714e-05 1.914650724363433927e-04 1.742378520002900812e-04 3.159324805238589271e-04 -9.124992882069343303e-05 -1.129014990667212939e-04 -5.602762071718008332e-04 3.559299018504229542e-04 1.471923044223937970e-04 3.308054667602706674e-04 8.696903650180614611e-04 2.975891897041877017e-04 5.358274290994870671e-04 3.248962769362546098e-04 6.824439733200889395e-04 -2.120586298059143364e-06 1.408194545463075840e-04 2.300821821051461180e-04 1.016159560405964567e-04 3.455964603668331314e-04 -2.932799973731826885e-05 8.526494142759289384e-05 2.736021796605584170e-04 -4.806671821204432354e-04 -1.815773580354675251e-04 -5.883929614699119740e-05 1.440796801216095578e-04 1.500522188874102783e-04 1.005940576122899992e-04 -4.625916702788721089e-04 -3.944920063991973240e-05 -3.990605600866166435e-05 -6.104747718829969826e-05 2.212022283447272826e-04 2.773379929183087756e-04 1.652484192325004409e-04 -3.757615784767920309e-05 2.599124614478466773e-04 -8.038715940669688236e-05 1.097561068478533842e-04 -3.417013773736480587e-07 9.035650803282139153e-05 -6.344229866549682762e-05 4.849119770110955273e-05 -2.242282801484258691e-04 6.595850334643493416e-05 1.819437808105120067e-04 3.164269923203820293e-04 3.723662206191260550e-04 2.280172338300616051e-04 0.000000000000000000e+00
7.189279968374529786e-05 4.650318995103294218e-04 -4.440167661770564093e-04 6.231853948046803260e-04 3.250851531305337747e-04 2.775763887056781429e-03 8.984130137572462430e-04 1.183732753082245411e-04 -2.889231582146230214e-05 4.393907349234210896e-05 2.271734491304546713e-04 4.145980126829226006e-04 3.627340218276275691e-04 1.997614671612310728e-04 -6.809186759745932240e-04 5.878272627401438452e-04 -5.808445390244049286e-04 4.467616963822926518e-04 7.588341407300788549e-04 -8.562888859370824555e-05 1.163282354112262808e-04 -6.350398797502967302e-05 -2.500929833686224156e-04 -2.482157410835858632e-04 -5.081306287549202825e-04 -4.927348766790773035e-04 -2.624709969583539242e-04 2.525707448443521874e-04 3.820377566441888475e-05 2.207672301292397431e-04 -4.464287965240370376e-05 -1.081461658526739790e-04 -1.313537401476860746e-04 1.036726021877521842e-04 -5.013705028902694854e-05 1.751105616740854113e-04 2.192283541048307938e-04 -4.521561796671546337e-04 -4.423519338391514676e-04 2.318532839386126842e-04 2.344734876232108421e-04 -4.561479776895539990e-04 -1.365083177975130247e-04 7.824966853656200889e-05 -4.887742977817355556e-04 7.357999105602183515e-04 -2.025518828603078156e-04 -6.080231105721006996e-04 2.416925846876154379e-04 -3.407035585558785044e-04 -5.418158641046375229e-04 -9.342168293425862254e-05 1.005321393729481519e-04 -6.479365704920187223e-05 2.364909918779424178e-04 -3.924033723426707918e-04 3.587395615537936544e-04 -1.810823569578022909e-04 -1.721647746689659788e-04 1.649568750596263874e-04 7.287432200816783170e-05 2.292211009675319626e-04 5.074394086102452942e-04 1.555294613337573635e-05 8.778333748134954358e-05 -3.654573823421951436e-04 -1.710855441282305568e-04 1.461186554834864311e-04 -5.738890639174150420e-04 -2.570474890595530484e-04 -1.100093564337889475e-03 1.710276916450645320e-05 2.248055066327303496e-05 1.114836271570937338e-05 6.294037658617709788e-04 -4.006660937206217468e-05 0.000000000000000000e+00
-3.521545066884943062e-04 1.941668648597099007e-04 -1.171957838858759312e-03 1.199216589652157524e-03 6.377899880805450519e-04 8.984130137572462430e-04 3.025905520101340208e-03 -1.716045683755822550e-04 -2.017357382933541651e-04 -5.932487909859819364e-06 1.631345253300878076e-04 3.636132533989012983e-04 4.788601598805504824e-04 4.643224449995302029e-04 -1.460600847859253992e-04 8.542011577635653030e-04 -3.895666938946996645e-04 4.337934007420682445e-04 5.509466308452293194e-04 5.726942727624324348e-04 1.465976157865828502e-04 5.365553423549444985e-04 -4.097154189480503404e-05 3.031739568063287799e-04 -7.980716228833880396e-05 -3.031101326740493759e-05 -3.007294777922561854e-04 4.691865233901625396e-05 7.181668767695950314e-05 2.823140024446775791e-04 -7.512079938370370730e-05 2.676581578044598115e-05 2.720655149809806750e-05 -6.602285888702538372e-05 -3.754568470138536592e-05 3.992744169529327509e-05 2.445949064642154256e-04 3.927077171847532687e-04 7.399714002703473240e-04 7.623647415706909702e-05 3.713565266754860874e-04 4.879795943181862287e-04 -1.283302609273883040e-05 4.336324698408612968e-04 -7.648822371006247641e-04 -1.887395066572154193e-04 -5.633771276933258534e-04 -3.426655584383579201e-04 4.156637671735912364e-04 -2.462413447913543922e-04 -6.882049555833893127e-04 1.344274397910485280e-04 7.023164415405397560e-05 -4.887078789339732596e-05 9.577936639109834772e-05 -2.106264638258148318e-04 -8.332535073667141252e-04 2.215675939271263264e-04 -2.718037980761569042e-04 1.919058155511820071e-04 4.498842599676843604e-05 -1.286459993301943190e-04 -6.795870276926389234e-04 4.405281691852943628e-05 6.164848505972780933e-04 -2.028225381922934016e-04 -2.926451047502698333e-04 -1.029808291270329338e-04 9.235520566704739063e-05 4.157313078049409538e-04 -3.954597005732540002e-04 -3.903492727067665104e-05 1.231735886477990647e-04 -1.624735526568407294e-04 7.201269690138551826e-05 -2.941623430399655675e-04 0.000000000000000000e+00
3.109380208466693582e-04 3.961004592014247478e-04 -6.283226524653980408e-05 -9.667689905572519297e-05 1.942330373628247569e-04 1.183732753082245411e-04 -1.716045683755822550e-04 4.216173451043292810e-04 1.305875162635614572e-04 7.093351940348134555e-05 4.295458290849890387e-05 1.188192119588140142e-04 4.122421894971522104e-05 -4.601009325000774699e-05 -1.508150322586242372e-04 1.690813356646087481e-05 1.889370901704280875e-04 1.010872440769157590e-04 4.279050198837561984e-05 -2.310018373327109732e-04 8.428420891393286006e-05 -2.509892812018843337e-04 -3.705748985588212959e-05 9.600619389734157125e-05 -1.131969747787685455e-04 4.063282309573567312e-06 1.053979198292605236e-04 9.774393446899006497e-05 1.097448007767166596e-05 -2.863146338382406656e-05 5.605102933308985370e-05 -6.397945607868032048e-05 -2.853083602831945202e-05 1.166152739452032671e-04 -3.814929706825818657e-05 1.515385549576540208e-04 1.868588837798594950e-04 -1.249781476008168313e-04 2.319608093005957178e-04 1.016679684785095885e-04 4.746570870610744471e-05 -4.783089667548374947e-05 1.254166774054018391e-04 -8.607925727095813186e-05 1.763127844005750130e-04 3.198126904871653763e-04 -1.802804032238257298e-05 2.936643720475872767e-05 -6.205596945538470455e-05 -5.919085097306004328e-04 4.919251129115185178e-05 2.024927794900503589e-04 -1.250338158766184256e-05 1.814716171016953167e-04 -3.376634940862125911e-06 -2.712147165177637774e-04 4.466237599803402655e-04 -5.756491229536546366e-06 -1.422123915382115306e-05 5.188126089165667380e-05 8.204757081435321833e-05 -1.091186293428124637e-04 3.593303716526729029e-06 2.123904799110353273e-04 -1.220028419799317143e-04 9.907106503015687855e-05 8.313991172717194076e-05 -4.161224236638066003e-06 1.411106735981556431e-04 1.071350082783497092e-04 -3.259689234897505386e-04 -4.123354046902002573e-05 -6.442118217481499973e-05 2.960462951547615843e-04 -3.395472112916751625e-05 1.131887050047232756e-04 0.000000000000000000e+00
4.155498218575365906e-04 5.326288263048855687e-04 5.156317171059889666e-04 -7.130049352822864523e-04 -2.743673316157902993e-04 -2.889231582146230214e-05 -2.017357382933541651e-04 1.305875162635614572e-04 9.818449329661374514e-04 -1.011697779947617329e-04 -2.171836416461143783e-05 -1.340877608845273056e-04 -9.405825131690864901e-05 -2.751192819298695796e-04 5.929615001447165933e-05 -1.373529489650536278e-04 9.754753349078988114e-05 -1.397885793269504362e-04 -4.106571455651136012e-04 4.265985859210953847e-05 -2.192307327382415558e-04 -3.455627102526380575e-04 2.981076399983582752e-04 1.053334598626807340e-04 -6.290392403161984656e-05 2.345829202486129331e-04 -3.343881363554586329e-04 1.195030261579020951e-04 -3.088008324903670858e-05 -6.294438881617839027e-05 1.161968582272562942e-04 3.885137852832353824e-06 1.204763390123781267e-05 -2.578541038521224463e-04 -1.265484224694760236e-04 -3.271610120770566472e-05 -3.175893786360151311e-04 -2.383643893140517775e-04 9.654036498775041188e-05 -1.172057945662723425e-04 -4.973696693958563734e-05 -1.017000551341058095e-04 2.969216960453200735e-05 -1.821946781001732322e-04 1.793913637169451092e-05 -1.984826114803215789e-04 -7.814668698520794467e-05 -1.891030882396485882e-04 -2.030003093032650490e-04 -4.012881269276600844e-04 2.710257828733171051e-04 7.725269213577676372e-05 2.850156385347507034e-05 4.931058527751808093e-05 -5.667881344676874682e-05 1.219896922462056709e-04 4.003550658445730374e-04 -7.855137536687712167e-05 -8.749473549754160017e-05 6.934124464319293686e-05 1.412564129529930127e-04 4.858758588680874821e-06 -1.784190279290396222e-05 -1.507834233093285829e-06 6.000114096359071163e-05 2.107863512117576720e-04 1.331412175222735272e-04 3.768005596204797281e-04 -1.698428203755780080e-04 -1.557114310137811984e-04 7.890378396246868625e-05 -9.880092895503092998e-05 -1.296587093073837949e-04 7.882357306342435135e-05 -1.828809496889564399e-05 2.021700976055992730e-04 0.000000000000000000e+00
-7.511916489359713226e-05 4.278746849463527317e-05 -3.192797829029678279e-04 -1.579935757814486459e-05 2.011732589270514779e-04 4.393907349234210896e-05 -5.932487909859819364e-06 7.093351940348134555e-05 -1.011697779947617329e-04 3.240333891314055303e-04 1.296808784021676454e-04 1.556031479545925955e-04 1.584291199081915816e-04 2.557717709839100301e-04 2.120188045734894180e-04 2.345252680137367956e-04 -3.101862555597710190e-05 2.526030352673010767e-04 7.409622395964492734e-05 8.397069228504904024e-05 1.434376382116794976e-04 -6.913194966985881018e-05 1.546282807712324873e-04 1.946035831977391587e-04 9.511348864992082879e-05 5.866554552637003007e-05 5.596318199659104192e-05 2.252812249427184506e-04 9.688386630028441096e-05 -1.259554183189271284e-04 6.256283663569583682e-05 5.554113693968473921e-05 5.346083865092257902e-05 1.836050486328306606e-04 1.864250916224470067e-04 1.912107845673646691e-04 2.313029686294522163e-04 1.315645894759495010e-04 -2.477275161808039868e-04 1.794435306069372903e-04 4.697840906493950408e-05 1.272309303467395478e-04 5.261633450781928376e-05 7.370859993872958817e-05 1.234798985069262113e-04 1.238077452640543833e-04 5.128403116495519793e-05 1.725587983519579036e-04 1.452919116098536870e-04 6.281775682583910531e-05 -5.076019715324515415e-05 -2.237376886688821772e-05 1.768120454140656428e-04 2.131172229245363061e-04 9.099173365937981311e-05 -1.794077525552281206e-04 -8.381869304552670141e-06 3.809231191071432547e-05 3.729588775538962792e-05 1.712051804089172549e-04 -6.692156211196732948e-05 -2.803154326435396688e-05 -1.123004057219262081e-04 2.531304391767527637e-06 -6.640908804880237383e-05 -2.240422713600759101e-05 -5.130917244571048854e-05 1.023479274649490735e-05 -1.864106637381798820e-05 1.042665717234510735e-04 -1.998097775015972408e-04 8.639089061625341586e-06 2.553523667177275456e-05 -6.410467210974975379e-05 -1.209843130640893337e-04 -7.793096121734291112e-05 0.000000000000000000e+00
