"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0103606,0.0073778,0.0220515,0.0228419,0.0196861,0.0062324,0.0278734,0.0185611,0.0249806,1.2832900,0.2298250,0.1407290,0.0444198,0.1624910,0.1452440,0.0827888,0.0624701,0.0607455,0.0217546,0.0159218,0.0092750,0.0184165,0.0122007,0.0158842,0.0118701,0.0250958,0.0041294,0.0066487,0.0038852,0.0017798,0.0040560,0.0046963,0.0200029,0.0264231,0.0117764,0.0054453,0.0127880,0.0083759,0.0065961,0.0087018,0.0049963,0.0068653,0.0039656,0.0018391,0.0022565,0.0018251,0.0019004,0.0010921,0.0067237,0.0043438,0.0024982,0.0039899,0.0051459,0.0030428,0.0046053,0.0141243,0.0068734,0.0045908,0.0048503,0.0037743,0.0077372,0.0027644,0.0057262,0.0046513,0.0093741,0.0079518,0.0097094,0.0043582,0.0040555,0.0050891,0.0133134
332,Fabricated metal products,0.0186403,0.0116413,0.0201213,0.0232803,0.0196124,0.0080010,0.0678066,0.0452145,0.0411122,0.0611162,1.1255600,0.1137950,0.0568967,0.1012760,0.1197340,0.0879387,0.0619401,0.0487965,0.0386391,0.0328303,0.0204496,0.0401348,0.0291550,0.0164228,0.0286763,0.0503424,0.0065752,0.0128168,0.0058012,0.0027343,0.0078993,0.0073373,0.0136651,0.0967518,0.0204664,0.0115933,0.0355127,0.0159099,0.0107413,0.0227877,0.0066280,0.0166295,0.0074008,0.0032586,0.0039736,0.0033058,0.0033336,0.0023224,0.0093095,0.0060483,0.0039734,0.0079619,0.0080834,0.0057354,0.0077395,0.0260462,0.0101558,0.0066137,0.0073970,0.0059367,0.0145553,0.0044885,0.0077133,0.0103304,0.0215930,0.0107724,0.0183700,0.0074256,0.0074748,0.0087105,0.0270571
333,Machinery,0.0171126,0.0167068,0.0233140,0.0514082,0.0687728,0.0141385,0.0264523,0.0129831,0.0115431,0.0241350,0.0216030,1.1072200,0.0101493,0.0308149,0.0561588,0.0329774,0.0084579,0.0116685,0.0110131,0.0075604,0.0047129,0.0123476,0.0166386,0.0163569,0.0105824,0.0150466,0.0030868,0.0044752,0.0031401,0.0016089,0.0029918,0.0038557,0.0046140,0.0089112,0.0064972,0.0038300,0.0135997,0.0048503,0.0122230,0.0062707,0.0056811,0.0039130,0.0039929,0.0013859,0.0018374,0.0014009,0.0015211,0.0008828,0.0064400,0.0035977,0.0017598,0.0044659,0.0038939,0.0032105,0.0042216,0.0255051,0.0115375,0.0029749,0.0034092,0.0029102,0.0041331,0.0022268,0.0030533,0.0031757,0.0057867,0.0075661,0.0066499,0.0048808,0.0026363,0.0050672,0.0125266
334,Computer and electronic products,0.0071647,0.0058352,0.0050535,0.0087441,0.0076936,0.0046368,0.0158741,0.0192260,0.0234591,0.0227190,0.0284193,0.0476326,1.3149700,0.0579435,0.0711798,0.1061320,0.0272089,0.0330173,0.0131607,0.0325339,0.0160989,0.0279400,0.0307616,0.0053921,0.0185735,0.0249976,0.0109105,0.0240557,0.0065400,0.0028689,0.0069490,0.0050257,0.0076491,0.0124155,0.0082573,0.0041113,0.0082890,0.0061916,0.0071799,0.0200019,0.0320699,0.0315730,0.0103727,0.0086917,0.0072943,0.0043198,0.0069318,0.0009725,0.0071389,0.0038419,0.0096907,0.0235820,0.0106466,0.0157673,0.0127495,0.0103205,0.0123735,0.0108649,0.0065451,0.0056437,0.0076391,0.0045866,0.0050437,0.0115519,0.0080062,0.0123134,0.0402440,0.0136589,0.0031227,0.0075515,0.0139197
335,"Electrical equipment, appliances, and components",0.0048448,0.0081716,0.0026730,0.0047650,0.0052915,0.0019474,0.0250031,0.0091288,0.0046675,0.0154372,0.0146112,0.0420372,0.0234466,1.0801400,0.0183843,0.0189451,0.0056857,0.0094626,0.0047670,0.0051830,0.0043408,0.0059137,0.0047735,0.0025626,0.0044801,0.0083452,0.0018107,0.0043067,0.0019601,0.0028588,0.0020122,0.0018545,0.0054502,0.0046418,0.0031259,0.0032844,0.0043467,0.0023673,0.0070462,0.0023148,0.0019968,0.0063924,0.0020363,0.0012382,0.0015820,0.0012018,0.0013068,0.0007952,0.0033851,0.0017262,0.0043065,0.0044293,0.0037215,0.0018151,0.0039498,0.0078082,0.0042874,0.0016673,0.0020940,0.0023194,0.0033227,0.0014552,0.0023371,0.0028777,0.0051419,0.0042958,0.0041219,0.0050708,0.0013050,0.0030380,0.0099966
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0122330,0.0109099,0.0066442,0.0216873,0.0120106,0.0037364,0.0193785,0.0176287,0.0159136,0.0201665,0.0147892,0.0589124,0.0178066,0.0148656,1.3987800,0.0554133,0.0131879,0.0112761,0.0131680,0.0110609,0.0070083,0.0141161,0.0102243,0.0061993,0.0079768,0.0102553,0.0084671,0.0170416,0.0160096,0.0020414,0.0108704,0.0036267,0.0057520,0.0094801,0.0566202,0.0157539,0.0060115,0.0146357,0.0163103,0.0088724,0.0037068,0.0047046,0.0031147,0.0027712,0.0034957,0.0024371,0.0026664,0.0007512,0.0052968,0.0069575,0.0021315,0.0029574,0.0048155,0.0039118,0.0088899,0.0240564,0.0060479,0.0036213,0.0038596,0.0032351,0.0116895,0.0043038,0.0034918,0.0041201,0.0067201,0.0343697,0.0138561,0.0026004,0.0171369,0.0095205,0.0087380
3364OT,Other transportation equipment,0.0014444,0.0060341,0.0009136,0.0025728,0.0016950,0.0011065,0.0017326,0.0025140,0.0015518,0.0026002,0.0022788,0.0062014,0.0023439,0.0025489,0.0036624,1.2412500,0.0017012,0.0014991,0.0014619,0.0015113,0.0013927,0.0017577,0.0014107,0.0008331,0.0012796,0.0016950,0.0011043,0.0012788,0.0006655,0.0006049,0.0008930,0.0071065,0.0198139,0.0443157,0.0017357,0.0018012,0.0017538,0.0077473,0.0009280,0.0014130,0.0013229,0.0013399,0.0006069,0.0006846,0.0009971,0.0006846,0.0008544,0.0000934,0.0010603,0.0005799,0.0006737,0.0011134,0.0019614,0.0011156,0.0010056,0.0017286,0.0009411,0.0008278,0.0007128,0.0007357,0.0013349,0.0010849,0.0012924,0.0010085,0.0009918,0.0012974,0.0432274,0.0027839,0.0007364,0.0007378,0.0019097
337,Furniture and related products,0.0006060,0.0004032,0.0004177,0.0008442,0.0004810,0.0003586,0.0124279,0.0146718,0.0011694,0.0007772,0.0008131,0.0027248,0.0027086,0.0010345,0.0023309,0.0012577,1.0338300,0.0035565,0.0006903,0.0010714,0.0009091,0.0015454,0.0008106,0.0004286,0.0006146,0.0029904,0.0006438,0.0011143,0.0003270,0.0001780,0.0012653,0.0003446,0.0009488,0.0006442,0.0004338,0.0002059,0.0011461,0.0005423,0.0003475,0.0004997,0.0004567,0.0007181,0.0011326,0.0002397,0.0002221,0.0001717,0.0002156,0.0034119,0.0009547,0.0005536,0.0003875,0.0002827,0.0004211,0.0002665,0.0003039,0.0004039,0.0004155,0.0006510,0.0004654,0.0003501,0.0012597,0.0017756,0.0014636,0.0005952,0.0021351,0.0006066,0.0004479,0.0002820,0.0003750,0.0004433,0.0023905
339,Miscellaneous manufacturing,0.0031884,0.0013342,0.0010172,0.0020578,0.0015743,0.0009417,0.0030756,0.0025601,0.0063572,0.0026603,0.0025297,0.0107158,0.0021585,0.0067760,0.0088306,0.0041484,0.0032945,1.0726900,0.0020274,0.0073272,0.0121725,0.0020787,0.0023684,0.0009646,0.0029365,0.0037350,0.0021537,0.0083841,0.0017780,0.0006591,0.0020763,0.0009133,0.0010860,0.0019662,0.0013773,0.0011397,0.0016932,0.0022333,0.0029178,0.0014633,0.0012580,0.0015968,0.0013005,0.0010077,0.0012258,0.0012179,0.0009865,0.0001746,0.0016565,0.0009079,0.0008955,0.0011916,0.0026991,0.0010818,0.0026036,0.0072852,0.0055024,0.0245103,0.0246996,0.0087870,0.0170670,0.0018615,0.0027861,0.0032369,0.0026034,0.0050890,0.0018523,0.0016453,0.0005609,0.0056047,0.0018167
311FT,Food and beverage and tobacco products,0.0959403,0.0173286,0.0010572,0.0016104,0.0012586,0.0026800,0.0019194,0.0065774,0.0033408,0.0029975,0.0025330,0.0022531,0.0018154,0.0021414,0.0025765,0.0017284,0.0034034,0.0031689,1.2203300,0.0097612,0.0278782,0.0067385,0.0091340,0.0016239,0.0110812,0.0066566,0.0023403,0.0028159,0.0026045,0.0010261,0.0021197,0.0109128,0.0013754,0.0037646,0.0026156,0.0008754,0.0017000,0.0019006,0.0011979,0.0028244,0.0021263,0.0017437,0.0014356,0.0026806,0.0015224,0.0022661,0.0016354,0.0002018,0.0042604,0.0013328,0.0027292,0.0037597,0.0041437,0.0024505,0.0039560,0.0028707,0.0503694,0.0032767,0.0099697,0.0312033,0.0394221,0.0105130,0.0192914,0.0237609,0.1495370,0.0028505,0.0023953,-0.0009305,0.0044218,0.0207636,0.0016770
313TT,Textile mills and textile product mills,0.0048477,0.0076693,0.0010265,0.0021494,0.0013449,0.0007306,0.0055139,0.0145034,0.0063234,0.0026181,0.0023920,0.0070485,0.0023483,0.0030261,0.0251498,0.0100092,0.0452806,0.0297623,0.0047925,1.2518000,0.3087480,0.0174479,0.0116580,0.0013834,0.0062744,0.0214666,0.0029406,0.0032210,0.0017082,0.0058966,0.0045449,0.0009717,0.0012725,0.0097144,0.0021026,0.0008049,0.0013842,0.0022545,0.0011357,0.0020554,0.0015170,0.0009955,0.0007329,0.0005388,0.0006873,0.0006913,0.0005472,0.0003652,0.0012312,0.0011513,0.0005877,0.0007013,0.0014722,0.0007310,0.0013313,0.0031771,0.0014850,0.0024342,0.0040932,0.0091470,0.0082687,0.0011211,0.0057876,0.0062954,0.0037615,0.0035982,0.0040015,0.0019549,0.0010273,0.0031581,0.0016949
315AL,Apparel and leather and allied products,0.0008319,0.0003676,0.0001617,0.0002773,0.0001676,0.0001360,0.0003644,0.0006197,0.0003626,0.0004419,0.0002966,0.0006391,0.0003135,0.0003193,0.0079432,0.0006366,0.0011714,0.0017477,0.0005102,0.0111222,1.1084300,0.0006244,0.0079564,0.0001729,0.0002951,0.0006183,0.0012102,0.0004301,0.0002211,0.0047850,0.0004052,0.0001450,0.0002052,0.0004688,0.0005304,0.0002368,0.0002255,0.0002730,0.0002078,0.0005185,0.0003428,0.0003111,0.0001559,0.0001357,0.0002019,0.0001890,0.0001496,0.0000237,0.0002305,0.0004753,0.0001437,0.0001437,0.0002686,0.0001814,0.0005242,0.0019307,0.0004879,0.0002607,0.0002709,0.0003213,0.0084251,0.0011452,0.0003527,0.0003508,0.0002884,0.0015061,0.0006101,0.0002261,0.0009832,0.0013264,0.0002814
322,Paper products,0.0123455,0.0054456,0.0035209,0.0082313,0.0053190,0.0034019,0.0111197,0.0157035,0.0295167,0.0207972,0.0183895,0.0207031,0.0150240,0.0264567,0.0205639,0.0141279,0.0318532,0.0328926,0.0559873,0.0302508,0.0208952,1.3031300,0.1907650,0.0045381,0.0254875,0.0443089,0.0104741,0.0076678,0.0087514,0.0036659,0.0078215,0.0053583,0.0048482,0.0090391,0.0071893,0.0045106,0.0087188,0.0197949,0.0076950,0.0382427,0.0088452,0.0055596,0.0044648,0.0045002,0.0057504,0.0064150,0.0042010,0.0006780,0.0050527,0.0044470,0.0056360,0.0049772,0.0070680,0.0053415,0.0075915,0.0083767,0.0091559,0.0102356,0.0128133,0.0173630,0.0147581,0.0059334,0.0057516,0.0261672,0.0176636,0.0062767,0.0049564,0.0137534,0.0041375,0.0154732,0.0054048
323,Printing and related support activities,0.0042233,0.0033726,0.0026333,0.0041249,0.0027841,0.0039711,0.0043990,0.0056115,0.0043844,0.0084988,0.0055546,0.0054946,0.0048022,0.0051574,0.0052366,0.0044960,0.0057367,0.0053055,0.0054327,0.0057945,0.0241632,0.0067758,1.0572000,0.0028212,0.0073303,0.0056677,0.0126738,0.0081716,0.0050066,0.0035100,0.0123062,0.0038497,0.0052806,0.0063535,0.0062550,0.0048029,0.0076131,0.0049074,0.0030112,0.0453771,0.0144618,0.0075788,0.0083483,0.0059578,0.0147896,0.0141077,0.0097271,0.0005004,0.0061111,0.0037285,0.0088163,0.0067915,0.0123885,0.0106443,0.0103125,0.0044434,0.0120485,0.0100223,0.0065105,0.0050461,0.0146846,0.0158224,0.0070290,0.0126359,0.0060721,0.0084653,0.0058070,0.0127253,0.0081672,0.0132847,0.0055720
324,Petroleum and coal products,0.0477523,0.0216350,0.0163198,0.0296845,0.0150241,0.0325304,0.0271198,0.0177172,0.0171705,0.0198001,0.0133985,0.0146276,0.0084193,0.0169587,0.0111799,0.0085630,0.0129307,0.0125006,0.0221099,0.0237117,0.0127350,0.0198886,0.0248411,1.0375200,0.0362092,0.0235438,0.0045418,0.0063823,0.0051591,0.0029423,0.0048588,0.1136340,0.0409807,0.0941895,0.0659825,0.0457900,0.0367440,0.0153638,0.0053301,0.0063868,0.0045703,0.0043071,0.0028959,0.0048505,0.0034706,0.0027669,0.0030181,0.0010600,0.0100404,0.0035844,0.0033780,0.0045958,0.0044628,0.0035754,0.0157512,0.0192456,0.0102311,0.0065780,0.0086954,0.0090586,0.0084754,0.0050639,0.0098349,0.0095611,0.0091875,0.0051616,0.0265286,0.0097773,0.0137927,0.0324296,0.0512236
325,Chemical products,0.0881462,0.0714826,0.0242691,0.0390928,0.0251455,0.0100108,0.0313733,0.0588378,0.0696381,0.0294614,0.0473939,0.0471737,0.0458490,0.0568727,0.0607121,0.0354629,0.0720303,0.0851364,0.0514881,0.3058860,0.0944859,0.1023780,0.0766384,0.0298498,1.3009900,0.3058230,0.0096253,0.0117214,0.0084975,0.0047175,0.0088138,0.0093444,0.0119998,0.0177436,0.0138895,0.0057917,0.0124727,0.0164486,0.0109114,0.0213368,0.0090950,0.0089512,0.0064563,0.0040181,0.0057870,0.0052571,0.0045063,0.0014155,0.0147669,0.0056611,0.0059945,0.0060901,0.0133106,0.0099871,0.0104441,0.0157944,0.0164651,0.0559036,0.1007280,0.0364386,0.0172555,0.0066449,0.0113771,0.0103962,0.0185469,0.0155442,0.0162064,0.0105401,0.0050177,0.0244448,0.0182663
326,Plastics and rubber products,0.0157993,0.0083818,0.0042495,0.0200703,0.0077502,0.0034493,0.0299779,0.0174650,0.0209348,0.0152753,0.0177672,0.0416411,0.0233751,0.0304231,0.0686135,0.0335134,0.0677595,0.0453587,0.0350070,0.0240900,0.0135230,0.0267118,0.0157905,0.0050327,0.0292688,1.0895800,0.0106467,0.0130021,0.0129050,0.0031060,0.0084474,0.0050254,0.0046883,0.0092120,0.0150367,0.0034575,0.0091235,0.0280411,0.0083172,0.0090020,0.0064042,0.0080703,0.0032547,0.0020764,0.0027032,0.0047416,0.0022022,0.0012003,0.0053809,0.0049438,0.0030988,0.0044433,0.0057775,0.0032278,0.0055930,0.0078798,0.0082616,0.0124328,0.0085722,0.0099739,0.0099337,0.0032161,0.0045571,0.0055183,0.0186387,0.0119017,0.0081479,0.0042763,0.0028863,0.0087728,0.0126964
42,Wholesale trade,0.1031660,0.0825407,0.0263627,0.0536580,0.0326001,0.0251947,0.0626914,0.1196750,0.0638202,0.1087360,0.0725744,0.0978534,0.1008200,0.0996900,0.1303870,0.0723950,0.0857118,0.0777517,0.1106540,0.0965889,0.1111790,0.0942824,0.0586763,0.0386229,0.0764409,0.0838511,1.0408400,0.0274121,0.0154181,0.0088084,0.0252314,0.0246875,0.0490699,0.0528739,0.0630079,0.0380935,0.0261892,0.0288498,0.0162649,0.0473928,0.0141022,0.0183666,0.0107549,0.0078483,0.0088394,0.0077314,0.0072977,0.0028569,0.0166189,0.0346629,0.0093252,0.0130523,0.0143343,0.0109326,0.0219592,0.0274413,0.0288038,0.0289709,0.0401769,0.0256506,0.0333131,0.0116903,0.0178106,0.0217961,0.0511799,0.0211619,0.0256475,0.0147868,0.0159495,0.0248234,0.0451408
