"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0114947,0.0061838,0.0156852,0.0290045,0.0174965,0.0057035,0.0371268,0.0299239,0.0314559,1.4537900,0.3361250,0.1993830,0.0497318,0.2675570,0.1583650,0.1200780,0.0980353,0.1271420,0.0254495,0.0199711,0.0128383,0.0302548,0.0169913,0.0125629,0.0132196,0.0345134,0.0047105,0.0061066,0.0053328,0.0044264,0.0058192,0.0072768,0.0334932,0.0176233,0.0132199,0.0074275,0.0151278,0.0145575,0.0104077,0.0051039,0.0020750,0.0139276,0.0146394,0.0023746,0.0040975,0.0020909,0.0032767,0.0021417,0.0101496,0.0107035,0.0029191,0.0038456,0.0100889,0.0057990,0.0079949,0.0442093,0.0094184,0.0069146,0.0082771,0.0065292,0.0105731,0.0048280,0.0116844,0.0069338,0.0121715,0.0165008,0.0194917,0.0052977,0.0113316,0.0065163,0.0213059
332,Fabricated metal products,0.0178948,0.0093548,0.0128074,0.0262031,0.0136175,0.0068953,0.0650917,0.0516712,0.0417791,0.0830599,1.1590500,0.1368870,0.0408889,0.1082710,0.1250030,0.0922125,0.0740756,0.0584134,0.0365119,0.0270922,0.0203084,0.0548017,0.0302978,0.0116473,0.0228124,0.0529142,0.0060241,0.0086303,0.0068262,0.0051545,0.0081165,0.0092267,0.0143260,0.0373152,0.0191862,0.0111275,0.0418568,0.0194686,0.0133723,0.0088474,0.0024478,0.0250551,0.0210279,0.0031474,0.0054635,0.0029313,0.0043183,0.0035436,0.0114151,0.0115618,0.0036254,0.0054848,0.0107929,0.0078977,0.0104132,0.0492354,0.0105114,0.0074090,0.0094625,0.0073049,0.0156301,0.0056175,0.0124952,0.0115066,0.0209300,0.0189884,0.0279019,0.0065401,0.0175285,0.0088597,0.0322026
333,Machinery,0.0139839,0.0079761,0.0118187,0.0513006,0.0397094,0.0077509,0.0248824,0.0137776,0.0143147,0.0318842,0.0280849,1.1165300,0.0065215,0.0316002,0.0819415,0.0331613,0.0116863,0.0171920,0.0133844,0.0081646,0.0059492,0.0172041,0.0235986,0.0091933,0.0134773,0.0188744,0.0034894,0.0049129,0.0045911,0.0033197,0.0045380,0.0046690,0.0059022,0.0088415,0.0092431,0.0056778,0.0088681,0.0123211,0.0166394,0.0035942,0.0013894,0.0051331,0.0078815,0.0014268,0.0025964,0.0014482,0.0019838,0.0014086,0.0074976,0.0059479,0.0018099,0.0027723,0.0052122,0.0034878,0.0093128,0.0514232,0.0144469,0.0034742,0.0046388,0.0043299,0.0046834,0.0032410,0.0048510,0.0036545,0.0067501,0.0142422,0.0079666,0.0022601,0.0077913,0.0054563,0.0130159
334,Computer and electronic products,0.0051698,0.0028812,0.0028794,0.0079542,0.0055389,0.0027882,0.0140725,0.0181407,0.0180182,0.0270660,0.0302603,0.0453031,1.1447800,0.0501998,0.0622839,0.1158540,0.0280055,0.0313236,0.0111300,0.0200080,0.0148765,0.0279411,0.0225866,0.0040570,0.0130896,0.0215954,0.0084668,0.0088992,0.0059533,0.0055111,0.0068731,0.0047490,0.0082533,0.0089178,0.0067202,0.0050382,0.0040799,0.0064174,0.0073677,0.0147957,0.0068503,0.0733991,0.0376073,0.0081549,0.0097434,0.0033403,0.0099480,0.0010565,0.0071715,0.0070344,0.0072671,0.0159021,0.0137851,0.0214464,0.0111338,0.0241679,0.0090285,0.0090174,0.0081635,0.0064043,0.0072571,0.0053140,0.0066007,0.0072358,0.0074498,0.0177126,0.0549696,0.0088883,0.0074963,0.0061866,0.0153046
335,"Electrical equipment, appliances, and components",0.0038425,0.0054533,0.0016338,0.0050179,0.0036900,0.0014968,0.0251912,0.0125921,0.0050811,0.0192448,0.0182259,0.0485482,0.0167494,1.0745100,0.0210177,0.0225313,0.0076937,0.0129397,0.0049628,0.0043549,0.0034261,0.0075195,0.0051359,0.0018561,0.0037606,0.0086520,0.0017844,0.0022522,0.0020098,0.0042998,0.0022992,0.0017817,0.0049607,0.0040996,0.0031960,0.0027741,0.0023340,0.0032835,0.0063972,0.0015864,0.0007671,0.0080561,0.0059558,0.0010996,0.0019130,0.0010224,0.0015307,0.0012597,0.0041502,0.0036981,0.0025640,0.0029277,0.0055510,0.0025225,0.0045844,0.0136143,0.0050302,0.0017504,0.0026091,0.0037666,0.0033829,0.0019392,0.0036770,0.0038020,0.0050613,0.0055518,0.0057489,0.0039843,0.0035286,0.0027602,0.0105249
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0070851,0.0047183,0.0024401,0.0131352,0.0057702,0.0020367,0.0125990,0.0146215,0.0116277,0.0205427,0.0142125,0.0513185,0.0057982,0.0122680,1.3379300,0.0309931,0.0133395,0.0098676,0.0099944,0.0076073,0.0062479,0.0135197,0.0076259,0.0028150,0.0053585,0.0085294,0.0052325,0.0108253,0.0108232,0.0034197,0.0081170,0.0029429,0.0050650,0.0063462,0.0353149,0.0097126,0.0022480,0.0126461,0.0142666,0.0039791,0.0012271,0.0046082,0.0047664,0.0021628,0.0029774,0.0014809,0.0022421,0.0007310,0.0048255,0.0071451,0.0015500,0.0017234,0.0053500,0.0043115,0.0088253,0.0307198,0.0078327,0.0028915,0.0045406,0.0033443,0.0085983,0.0037262,0.0039180,0.0036840,0.0055424,0.0440945,0.0154111,0.0016805,0.0255067,0.0065809,0.0061019
3364OT,Other transportation equipment,0.0016708,0.0015692,0.0008637,0.0041163,0.0022695,0.0011388,0.0030016,0.0033854,0.0030796,0.0053614,0.0041261,0.0090749,0.0016051,0.0045200,0.0147446,1.2395600,0.0037002,0.0030574,0.0023335,0.0045478,0.0050378,0.0034703,0.0026545,0.0010136,0.0017854,0.0030539,0.0015820,0.0019271,0.0014334,0.0014776,0.0018768,0.0105318,0.0229251,0.0154711,0.0030171,0.0018836,0.0013834,0.0103043,0.0021654,0.0013440,0.0007834,0.0020206,0.0028541,0.0009135,0.0017946,0.0008636,0.0014693,0.0002100,0.0014234,0.0017900,0.0009681,0.0011141,0.0039644,0.0022570,0.0018327,0.0044641,0.0017364,0.0011733,0.0015461,0.0013031,0.0014568,0.0016416,0.0017282,0.0015472,0.0016339,0.0029747,0.0791646,0.0022248,0.0028384,0.0011186,0.0026284
337,Furniture and related products,0.0004303,0.0002188,0.0002174,0.0006998,0.0003819,0.0002801,0.0083885,0.0057738,0.0007333,0.0008267,0.0009325,0.0026502,0.0011990,0.0008604,0.0025149,0.0010582,1.0772500,0.0031859,0.0006191,0.0020057,0.0024445,0.0012079,0.0008829,0.0003129,0.0004415,0.0027557,0.0007937,0.0015125,0.0003625,0.0003582,0.0013131,0.0003038,0.0005362,0.0005343,0.0004839,0.0003757,0.0003935,0.0005993,0.0004427,0.0003246,0.0002328,0.0006889,0.0042925,0.0002266,0.0004840,0.0001688,0.0003613,0.0021384,0.0009225,0.0013807,0.0003281,0.0002054,0.0005825,0.0004185,0.0003730,0.0007405,0.0004276,0.0006424,0.0005461,0.0004225,0.0012676,0.0034495,0.0025704,0.0004554,0.0020925,0.0006549,0.0004371,0.0003518,0.0033959,0.0003936,0.0016406
339,Miscellaneous manufacturing,0.0018064,0.0008405,0.0006670,0.0020214,0.0012223,0.0005311,0.0022910,0.0026041,0.0034983,0.0070191,0.0056937,0.0112115,0.0012724,0.0076192,0.0077556,0.0033810,0.0044299,1.0519800,0.0017897,0.0090995,0.0155681,0.0027795,0.0036476,0.0007701,0.0037530,0.0045513,0.0011432,0.0015316,0.0013953,0.0009570,0.0014862,0.0007215,0.0011312,0.0016460,0.0010185,0.0009259,0.0007304,0.0018358,0.0023240,0.0007893,0.0003832,0.0011978,0.0021010,0.0006529,0.0008997,0.0005439,0.0007167,0.0001744,0.0012639,0.0013094,0.0005355,0.0006196,0.0025747,0.0010285,0.0025806,0.0094024,0.0025603,0.0217603,0.0232140,0.0086401,0.0068521,0.0015440,0.0034691,0.0021946,0.0019575,0.0030811,0.0014040,0.0016814,0.0010358,0.0035622,0.0016900
311FT,Food and beverage and tobacco products,0.1112880,0.0126768,0.0016863,0.0036251,0.0027672,0.0020031,0.0034305,0.0097209,0.0085112,0.0060460,0.0062930,0.0061169,0.0024174,0.0053451,0.0069683,0.0041623,0.0092036,0.0084639,1.2761000,0.0254479,0.0398926,0.0227324,0.0232087,0.0032053,0.0310861,0.0262049,0.0031481,0.0028636,0.0044631,0.0021667,0.0030989,0.0036877,0.0021944,0.0043838,0.0031620,0.0019408,0.0011809,0.0041069,0.0024267,0.0035166,0.0017614,0.0026775,0.0054475,0.0039722,0.0034984,0.0031840,0.0033933,0.0003929,0.0046390,0.0030214,0.0035207,0.0029038,0.0056135,0.0042374,0.0046907,0.0059620,0.0412070,0.0058511,0.0212543,0.0404249,0.0389157,0.0153029,0.0337446,0.0282966,0.1593030,0.0047433,0.0075683,0.0008278,0.0303471,0.0245961,0.0033494
313TT,Textile mills and textile product mills,0.0015146,0.0017075,0.0002466,0.0010291,0.0005027,0.0002829,0.0026960,0.0077921,0.0042958,0.0017439,0.0013887,0.0053957,0.0006083,0.0014760,0.0128514,0.0054792,0.0381968,0.0144825,0.0020803,1.1430200,0.1728430,0.0215197,0.0199147,0.0004255,0.0013554,0.0138789,0.0012353,0.0019690,0.0012715,0.0092860,0.0031951,0.0004830,0.0006615,0.0030921,0.0009462,0.0005251,0.0004485,0.0012944,0.0007584,0.0014932,0.0008205,0.0010279,0.0012187,0.0003265,0.0005660,0.0004327,0.0004253,0.0002461,0.0006979,0.0017294,0.0003188,0.0002836,0.0009149,0.0005630,0.0009423,0.0025886,0.0008394,0.0010007,0.0019031,0.0049636,0.0031742,0.0008811,0.0034933,0.0037844,0.0015766,0.0028667,0.0025984,0.0009244,0.0013390,0.0014999,0.0009651
315AL,Apparel and leather and allied products,0.0002911,0.0001301,0.0000685,0.0002064,0.0001262,0.0001101,0.0003051,0.0004494,0.0003192,0.0003777,0.0002767,0.0004645,0.0001780,0.0002430,0.0033547,0.0003888,0.0012536,0.0009319,0.0003188,0.0293359,1.0616600,0.0008120,0.0279667,0.0002069,0.0002194,0.0005787,0.0006276,0.0024138,0.0003558,0.0021478,0.0012156,0.0001907,0.0002173,0.0004046,0.0003347,0.0002671,0.0000928,0.0002557,0.0002461,0.0015728,0.0002188,0.0011534,0.0005920,0.0002242,0.0004012,0.0003096,0.0002885,0.0000325,0.0002819,0.0014081,0.0001927,0.0001448,0.0003511,0.0003402,0.0006139,0.0017120,0.0003510,0.0003780,0.0005835,0.0003144,0.0012620,0.0007634,0.0004422,0.0004618,0.0003839,0.0020217,0.0009613,0.0002589,0.0010765,0.0011441,0.0002795
322,Paper products,0.0090200,0.0027560,0.0017773,0.0075089,0.0032232,0.0019178,0.0099879,0.0168725,0.0237308,0.0278007,0.0241339,0.0224510,0.0076043,0.0241583,0.0243289,0.0151405,0.0401896,0.0294805,0.0437292,0.0342990,0.0304908,1.2855700,0.1107230,0.0025145,0.0157788,0.0439921,0.0061890,0.0043368,0.0085504,0.0048056,0.0068010,0.0036480,0.0043837,0.0059276,0.0054543,0.0038056,0.0047764,0.0162041,0.0069915,0.0151081,0.0029673,0.0045191,0.0076541,0.0029321,0.0040599,0.0035704,0.0031651,0.0007440,0.0039863,0.0055372,0.0031600,0.0025399,0.0073521,0.0045507,0.0071578,0.0112890,0.0065488,0.0064016,0.0087343,0.0096001,0.0081011,0.0049166,0.0061388,0.0199471,0.0145109,0.0067772,0.0046947,0.0055344,0.0067712,0.0087902,0.0052921
323,Printing and related support activities,0.0015952,0.0008744,0.0006207,0.0017216,0.0012321,0.0010578,0.0020424,0.0028769,0.0023006,0.0035189,0.0026431,0.0027798,0.0010846,0.0021498,0.0034921,0.0024138,0.0042514,0.0036460,0.0026356,0.0097591,0.0175732,0.0033995,1.0204300,0.0009989,0.0023227,0.0030529,0.0049326,0.0036060,0.0026812,0.0025544,0.0074087,0.0014903,0.0023031,0.0031489,0.0023236,0.0028242,0.0013663,0.0022558,0.0020755,0.0536531,0.0039970,0.0033797,0.0123679,0.0023997,0.0096670,0.0089240,0.0066160,0.0002859,0.0025174,0.0034477,0.0038526,0.0022148,0.0070212,0.0056510,0.0053212,0.0028797,0.0048831,0.0037776,0.0052730,0.0027473,0.0058469,0.0087546,0.0038555,0.0065084,0.0031003,0.0040554,0.0030428,0.0048146,0.0057049,0.0048884,0.0031227
324,Petroleum and coal products,0.0835882,0.0251310,0.0115838,0.0913423,0.0269186,0.0649448,0.0561128,0.0419332,0.0527235,0.0611105,0.0356913,0.0336692,0.0103491,0.0374914,0.0297847,0.0216183,0.0352969,0.0291391,0.0516412,0.0476734,0.0252673,0.0619256,0.0494938,1.0459000,0.0650036,0.0577855,0.0118351,0.0134727,0.0142642,0.0132999,0.0127503,0.2601640,0.1522010,0.1809460,0.2238200,0.1085480,0.0178388,0.0707669,0.0204389,0.0101678,0.0040065,0.0085854,0.0159581,0.0081773,0.0098478,0.0047786,0.0078254,0.0031148,0.0204427,0.0130902,0.0062015,0.0065301,0.0120118,0.0112771,0.0190822,0.0454725,0.0185378,0.0125931,0.0196520,0.0184906,0.0154818,0.0131119,0.0221436,0.0182868,0.0200289,0.0150802,0.0616461,0.0118518,0.0601554,0.0629215,0.0723643
325,Chemical products,0.0827327,0.0506246,0.0249009,0.0467816,0.0225819,0.0154893,0.0349332,0.0751435,0.0921287,0.0529061,0.0705591,0.0694162,0.0326898,0.0672890,0.0820454,0.0454710,0.0984038,0.0981945,0.0656471,0.3183480,0.0882057,0.1485690,0.1196000,0.0393690,1.3895600,0.4268890,0.0108446,0.0114345,0.0127727,0.0105024,0.0127382,0.0157611,0.0177508,0.0203312,0.0209943,0.0110974,0.0104607,0.0246057,0.0147943,0.0143884,0.0045467,0.0171895,0.0180491,0.0045201,0.0081477,0.0056351,0.0064036,0.0025474,0.0190524,0.0121551,0.0054886,0.0057767,0.0241980,0.0179962,0.0189577,0.0468736,0.0177289,0.0578292,0.0571444,0.0303832,0.0172153,0.0119042,0.0241771,0.0133751,0.0255485,0.0224456,0.0191062,0.0125146,0.0152206,0.0258854,0.0324929
326,Plastics and rubber products,0.0126179,0.0053656,0.0023648,0.0214198,0.0064265,0.0025837,0.0212670,0.0171991,0.0190145,0.0209939,0.0210784,0.0441892,0.0111907,0.0256745,0.0718251,0.0260662,0.0767139,0.0411617,0.0338048,0.0225424,0.0206228,0.0290287,0.0166464,0.0031472,0.0193652,1.0883800,0.0078269,0.0086657,0.0120114,0.0046107,0.0084617,0.0042866,0.0043286,0.0068043,0.0123867,0.0039324,0.0080332,0.0226561,0.0089381,0.0049539,0.0019188,0.0081949,0.0075582,0.0017564,0.0029958,0.0038792,0.0023786,0.0013284,0.0052803,0.0081677,0.0020956,0.0025284,0.0072054,0.0035951,0.0060219,0.0138500,0.0092045,0.0109207,0.0099784,0.0108161,0.0094166,0.0038661,0.0061290,0.0048135,0.0176758,0.0136298,0.0088038,0.0032980,0.0067602,0.0071112,0.0128732
42,Wholesale trade,0.0959312,0.0426258,0.0137086,0.0615941,0.0253081,0.0214694,0.0662733,0.1211340,0.0739287,0.1339850,0.0938902,0.1242830,0.0564008,0.1161680,0.1507690,0.0828015,0.1171050,0.0888603,0.1315340,0.1009500,0.1064030,0.1058290,0.0645736,0.0319876,0.0770810,0.0944095,1.0364900,0.0244529,0.0194487,0.0169201,0.0337517,0.0387992,0.0672627,0.0753994,0.0770967,0.0388920,0.0173957,0.0445224,0.0229746,0.0538576,0.0055857,0.0301583,0.0334351,0.0080851,0.0119416,0.0068840,0.0100511,0.0042384,0.0185010,0.0451522,0.0084169,0.0100824,0.0208756,0.0169509,0.0211904,0.0543737,0.0278472,0.0314927,0.0371433,0.0291426,0.0272915,0.0158678,0.0305624,0.0227082,0.0595081,0.0308870,0.0396754,0.0127440,0.0399506,0.0263748,0.0411387
