"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0119108,0.0069299,0.0097553,0.0238554,0.0121581,0.0046203,0.0357176,0.0260435,0.0309986,1.3852600,0.2968600,0.1771400,0.0452025,0.2078210,0.1779290,0.1038820,0.0837853,0.0845338,0.0218031,0.0169899,0.0067946,0.0220538,0.0132944,0.0080533,0.0097585,0.0271992,0.0025430,0.0017682,0.0037458,0.0031314,0.0038492,0.0051696,0.0314712,0.0178135,0.0102615,0.0066830,0.0171952,0.0110793,0.0059416,0.0054833,0.0018412,0.0091586,0.0116599,0.0027258,0.0035681,0.0013746,0.0028506,0.0016823,0.0086474,0.0054243,0.0019254,0.0029138,0.0077338,0.0045410,0.0061391,0.0327544,0.0069971,0.0051550,0.0054534,0.0045845,0.0090377,0.0035276,0.0091299,0.0060708,0.0098386,0.0103212,0.0131245,0.0059996,0.0070984,0.0053885,0.0195317
332,Fabricated metal products,0.0202827,0.0112123,0.0083553,0.0191502,0.0082356,0.0064812,0.0739669,0.0502882,0.0407198,0.0609130,1.1509000,0.1281040,0.0441048,0.0971308,0.1388340,0.0826152,0.0721663,0.0437468,0.0362865,0.0232968,0.0131922,0.0439110,0.0275505,0.0084048,0.0190701,0.0448746,0.0036143,0.0028665,0.0054327,0.0044061,0.0063211,0.0075334,0.0112826,0.0411063,0.0172764,0.0121159,0.0510017,0.0144314,0.0079914,0.0110329,0.0024397,0.0186709,0.0206213,0.0041352,0.0054366,0.0021738,0.0043150,0.0032240,0.0116960,0.0067163,0.0027511,0.0048996,0.0096075,0.0067798,0.0086270,0.0407713,0.0085892,0.0058082,0.0067489,0.0058088,0.0142472,0.0048455,0.0108911,0.0117738,0.0196892,0.0129763,0.0211040,0.0086653,0.0124455,0.0080598,0.0342158
333,Machinery,0.0194613,0.0109845,0.0096022,0.0536972,0.0304361,0.0063456,0.0242021,0.0118022,0.0118888,0.0226847,0.0204983,1.1129800,0.0064487,0.0247134,0.0708363,0.0273108,0.0087455,0.0168469,0.0127310,0.0056133,0.0027695,0.0130548,0.0177570,0.0072669,0.0070424,0.0125745,0.0018933,0.0012581,0.0029522,0.0025253,0.0027435,0.0036765,0.0043366,0.0078045,0.0056914,0.0049107,0.0099703,0.0114544,0.0094800,0.0033212,0.0011859,0.0036652,0.0063371,0.0016370,0.0023848,0.0009740,0.0018276,0.0010699,0.0064035,0.0037698,0.0012677,0.0022341,0.0042341,0.0027316,0.0077197,0.0418301,0.0115043,0.0027261,0.0032714,0.0033020,0.0039282,0.0025268,0.0040912,0.0032158,0.0055859,0.0093872,0.0060209,0.0025780,0.0040254,0.0047700,0.0128096
334,Computer and electronic products,0.0046726,0.0024897,0.0016164,0.0051339,0.0044460,0.0024677,0.0112119,0.0136191,0.0157597,0.0157805,0.0204205,0.0338921,1.1701300,0.0354653,0.0594130,0.0771988,0.0216401,0.0204817,0.0086790,0.0155557,0.0073580,0.0181458,0.0187690,0.0027007,0.0101307,0.0157555,0.0044144,0.0027899,0.0049605,0.0047673,0.0050457,0.0042054,0.0059293,0.0092994,0.0053181,0.0041659,0.0048744,0.0044973,0.0044744,0.0165835,0.0090073,0.0498635,0.0282829,0.0119340,0.0087173,0.0023553,0.0087068,0.0008576,0.0062933,0.0041866,0.0052196,0.0122320,0.0112767,0.0230183,0.0095755,0.0138938,0.0113531,0.0075189,0.0049096,0.0044396,0.0062648,0.0040792,0.0057931,0.0081954,0.0061562,0.0127976,0.0438540,0.0105591,0.0043447,0.0053580,0.0110040
335,"Electrical equipment, appliances, and components",0.0041811,0.0082534,0.0010719,0.0038388,0.0020894,0.0012835,0.0250170,0.0124667,0.0044559,0.0150421,0.0127797,0.0443828,0.0180293,1.0699500,0.0193665,0.0183954,0.0060366,0.0092717,0.0042677,0.0034505,0.0017858,0.0055637,0.0040890,0.0014294,0.0027125,0.0062153,0.0010860,0.0006455,0.0016619,0.0023084,0.0016805,0.0016970,0.0047106,0.0039097,0.0024368,0.0026337,0.0030219,0.0025589,0.0049905,0.0016477,0.0007755,0.0057353,0.0052892,0.0014659,0.0018674,0.0007320,0.0014887,0.0010356,0.0039955,0.0022736,0.0019010,0.0023362,0.0046229,0.0021247,0.0039928,0.0110085,0.0041649,0.0014747,0.0019288,0.0024889,0.0034505,0.0015492,0.0029058,0.0030274,0.0044486,0.0050461,0.0048215,0.0051233,0.0023432,0.0027083,0.0115838
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0072232,0.0052166,0.0014831,0.0093729,0.0032696,0.0015855,0.0113789,0.0110456,0.0089134,0.0156303,0.0105210,0.0406067,0.0063446,0.0096644,1.4192500,0.0269848,0.0097445,0.0062469,0.0074493,0.0054024,0.0026939,0.0084493,0.0054647,0.0019070,0.0034769,0.0059221,0.0027755,0.0033355,0.0069282,0.0026574,0.0048273,0.0024198,0.0036988,0.0057977,0.0322941,0.0124463,0.0026967,0.0101266,0.0084261,0.0043404,0.0010423,0.0030206,0.0034975,0.0022783,0.0026402,0.0009534,0.0020109,0.0005554,0.0040177,0.0041844,0.0010531,0.0013270,0.0038760,0.0031214,0.0069063,0.0251625,0.0051984,0.0022617,0.0029032,0.0024108,0.0080532,0.0022807,0.0031723,0.0031066,0.0044575,0.0285978,0.0133329,0.0017471,0.0184688,0.0061462,0.0059355
3364OT,Other transportation equipment,0.0017061,0.0011825,0.0005027,0.0029848,0.0009594,0.0011620,0.0023107,0.0030889,0.0028126,0.0073318,0.0039278,0.0054443,0.0021897,0.0033770,0.0060150,1.2673800,0.0028030,0.0022504,0.0021214,0.0019929,0.0013929,0.0026870,0.0019388,0.0006473,0.0014354,0.0021088,0.0011013,0.0006192,0.0011444,0.0014826,0.0015479,0.0117023,0.0320742,0.0508302,0.0019033,0.0021014,0.0020943,0.0081837,0.0012116,0.0020321,0.0011173,0.0022330,0.0025155,0.0014548,0.0020893,0.0008190,0.0017526,0.0001552,0.0015104,0.0012217,0.0009005,0.0012604,0.0051274,0.0025108,0.0015547,0.0024851,0.0012737,0.0012125,0.0013390,0.0011301,0.0014247,0.0015769,0.0018618,0.0018260,0.0015536,0.0016992,0.0448852,0.0031642,0.0018895,0.0010394,0.0028398
337,Furniture and related products,0.0003534,0.0001969,0.0001375,0.0003766,0.0001449,0.0002034,0.0072861,0.0039459,0.0005813,0.0004571,0.0004611,0.0017308,0.0013069,0.0004561,0.0020311,0.0006956,1.0439700,0.0022557,0.0003859,0.0009038,0.0006739,0.0007589,0.0003731,0.0002358,0.0002539,0.0019395,0.0005081,0.0004682,0.0002369,0.0002181,0.0008492,0.0002186,0.0005134,0.0003211,0.0002649,0.0002547,0.0004181,0.0003544,0.0002167,0.0002434,0.0001953,0.0004480,0.0043078,0.0002293,0.0003405,0.0000957,0.0002630,0.0022772,0.0007737,0.0006055,0.0001523,0.0001341,0.0003604,0.0002667,0.0002446,0.0003818,0.0002777,0.0004532,0.0003222,0.0002663,0.0010172,0.0030244,0.0021592,0.0003384,0.0017281,0.0004211,0.0003626,0.0002948,0.0005530,0.0002887,0.0014131
339,Miscellaneous manufacturing,0.0018382,0.0007915,0.0003150,0.0013112,0.0006218,0.0004590,0.0019796,0.0020153,0.0033150,0.0018584,0.0015936,0.0102708,0.0011541,0.0053691,0.0075166,0.0018512,0.0027907,1.0487000,0.0013511,0.0060275,0.0088099,0.0018325,0.0016079,0.0004193,0.0023346,0.0025759,0.0008251,0.0004483,0.0012787,0.0008288,0.0013624,0.0007673,0.0006980,0.0016365,0.0007745,0.0009687,0.0008126,0.0015342,0.0016297,0.0009980,0.0004691,0.0011149,0.0021934,0.0009671,0.0011156,0.0004890,0.0008952,0.0001397,0.0013656,0.0008445,0.0005000,0.0006547,0.0026591,0.0010432,0.0030728,0.0106970,0.0024710,0.0230000,0.0228466,0.0088932,0.0098706,0.0013654,0.0027496,0.0031047,0.0017431,0.0035971,0.0016641,0.0028302,0.0006977,0.0044704,0.0016566
311FT,Food and beverage and tobacco products,0.1309020,0.0115729,0.0004466,0.0011494,0.0009274,0.0012693,0.0017030,0.0070510,0.0039238,0.0031834,0.0027126,0.0024885,0.0011372,0.0019908,0.0033689,0.0016619,0.0039032,0.0031189,1.2454200,0.0084531,0.0275458,0.0099379,0.0155631,0.0010162,0.0112557,0.0072938,0.0015381,0.0005985,0.0027982,0.0013671,0.0015381,0.0033171,0.0011126,0.0025740,0.0016147,0.0011687,0.0009138,0.0019474,0.0010930,0.0025882,0.0013477,0.0014281,0.0033475,0.0040234,0.0025855,0.0018769,0.0025358,0.0002167,0.0034865,0.0015319,0.0020349,0.0021220,0.0036196,0.0026126,0.0029142,0.0030819,0.0309330,0.0028538,0.0142933,0.0298482,0.0332231,0.0120037,0.0275662,0.0219371,0.1359130,0.0028642,0.0059971,0.0021584,0.0134978,0.0196619,0.0017145
313TT,Textile mills and textile product mills,0.0024909,0.0022418,0.0002725,0.0010519,0.0004185,0.0003414,0.0036164,0.0122791,0.0056595,0.0017056,0.0014243,0.0067926,0.0008908,0.0016457,0.0211484,0.0059095,0.0597487,0.0179604,0.0026366,1.1983000,0.1273000,0.0245064,0.0095249,0.0004618,0.0025549,0.0182663,0.0009477,0.0003990,0.0013523,0.0092903,0.0033289,0.0005522,0.0007784,0.0034092,0.0010542,0.0006215,0.0008635,0.0013173,0.0005859,0.0011480,0.0009493,0.0005584,0.0012456,0.0004205,0.0005971,0.0003389,0.0004562,0.0002939,0.0008487,0.0008663,0.0002596,0.0002847,0.0009730,0.0005343,0.0009976,0.0027185,0.0007952,0.0012058,0.0020424,0.0048370,0.0031713,0.0007211,0.0060204,0.0044303,0.0017418,0.0023555,0.0028360,0.0015680,0.0009050,0.0015243,0.0012356
315AL,Apparel and leather and allied products,0.0002439,0.0000679,0.0000230,0.0000822,0.0000352,0.0000491,0.0001215,0.0001588,0.0001325,0.0002255,0.0001431,0.0002516,0.0000748,0.0001212,0.0052709,0.0001758,0.0001945,0.0005979,0.0001745,0.0009191,1.0617100,0.0001487,0.0010001,0.0000572,0.0000823,0.0001212,0.0003686,0.0000468,0.0001046,0.0055883,0.0001492,0.0000678,0.0000724,0.0002550,0.0002243,0.0001762,0.0000676,0.0001566,0.0001331,0.0001230,0.0000472,0.0001022,0.0001178,0.0000940,0.0001138,0.0000481,0.0000862,0.0000115,0.0002044,0.0001398,0.0000528,0.0000620,0.0001377,0.0001106,0.0005479,0.0025608,0.0001166,0.0001029,0.0001392,0.0001036,0.0004232,0.0002919,0.0001843,0.0001477,0.0001199,0.0020420,0.0002004,0.0000706,0.0010438,0.0006517,0.0002098
322,Paper products,0.0112429,0.0027861,0.0011474,0.0051251,0.0019408,0.0020023,0.0093106,0.0159191,0.0264010,0.0203447,0.0189815,0.0188779,0.0089160,0.0212884,0.0241774,0.0117077,0.0360703,0.0249201,0.0490494,0.0225509,0.0106656,1.2893900,0.1397920,0.0019634,0.0153526,0.0405613,0.0046355,0.0015243,0.0081638,0.0041811,0.0058652,0.0039572,0.0035355,0.0055648,0.0049371,0.0053039,0.0074131,0.0136214,0.0045177,0.0207035,0.0034891,0.0039686,0.0077754,0.0047230,0.0055026,0.0034452,0.0042597,0.0006266,0.0042131,0.0037998,0.0028507,0.0026793,0.0071064,0.0046631,0.0075960,0.0098493,0.0058906,0.0064158,0.0092653,0.0096966,0.0091423,0.0052397,0.0063221,0.0242599,0.0149092,0.0056875,0.0047658,0.0100788,0.0051591,0.0105179,0.0051141
323,Printing and related support activities,0.0022870,0.0012023,0.0005864,0.0018069,0.0010058,0.0015016,0.0024122,0.0032954,0.0027324,0.0046462,0.0032841,0.0030236,0.0015379,0.0023600,0.0043634,0.0024953,0.0037727,0.0030418,0.0031688,0.0040937,0.0076615,0.0031127,1.0272200,0.0010125,0.0028375,0.0028486,0.0045913,0.0015144,0.0032239,0.0032191,0.0078255,0.0023996,0.0025353,0.0043583,0.0032343,0.0037332,0.0028479,0.0027565,0.0020970,0.0388426,0.0064944,0.0042557,0.0136691,0.0047852,0.0148899,0.0109704,0.0102679,0.0003218,0.0036311,0.0033937,0.0043370,0.0029299,0.0091716,0.0071964,0.0069894,0.0033100,0.0059492,0.0049243,0.0059202,0.0032237,0.0095087,0.0117176,0.0057221,0.0093409,0.0040845,0.0051691,0.0058488,0.0092352,0.0051826,0.0071203,0.0053720
324,Petroleum and coal products,0.0605335,0.0199614,0.0065484,0.0448746,0.0124627,0.0410175,0.0455316,0.0274119,0.0322998,0.0357133,0.0214103,0.0217379,0.0080660,0.0229817,0.0225645,0.0128914,0.0229730,0.0163644,0.0313570,0.0328669,0.0111512,0.0325485,0.0364442,1.0297500,0.0462130,0.0392648,0.0056174,0.0034033,0.0092813,0.0092886,0.0074518,0.1715920,0.0732934,0.0943088,0.1446230,0.0641824,0.0332871,0.0525996,0.0109460,0.0080628,0.0030555,0.0050693,0.0098287,0.0075313,0.0076654,0.0027993,0.0060751,0.0021103,0.0157425,0.0072341,0.0035982,0.0044629,0.0077402,0.0075660,0.0134234,0.0308487,0.0114621,0.0090027,0.0145560,0.0135435,0.0120205,0.0091058,0.0175927,0.0143468,0.0130152,0.0111746,0.0391160,0.0129806,0.0355463,0.0472023,0.0611532
325,Chemical products,0.1083480,0.0576971,0.0173880,0.0318068,0.0139660,0.0139862,0.0311156,0.0693802,0.0887087,0.0329098,0.0542698,0.0498920,0.0334448,0.0533257,0.0814451,0.0332583,0.0917713,0.0766133,0.0632992,0.3062600,0.0624384,0.1270650,0.0988669,0.0256294,1.3381700,0.3842320,0.0063459,0.0034078,0.0098498,0.0086620,0.0088991,0.0100740,0.0105027,0.0140810,0.0135315,0.0076413,0.0127283,0.0167996,0.0084361,0.0133263,0.0042020,0.0111066,0.0138509,0.0052930,0.0077786,0.0039148,0.0060199,0.0017636,0.0163357,0.0065634,0.0038715,0.0044276,0.0190581,0.0144607,0.0166282,0.0305255,0.0138547,0.0508089,0.0580341,0.0259002,0.0157586,0.0091297,0.0210745,0.0126141,0.0217060,0.0172617,0.0170785,0.0170078,0.0092036,0.0246354,0.0277979
326,Plastics and rubber products,0.0151423,0.0059433,0.0013922,0.0115726,0.0031040,0.0021932,0.0227155,0.0158570,0.0175297,0.0125525,0.0146027,0.0345912,0.0131290,0.0207308,0.0758901,0.0212725,0.0761560,0.0347419,0.0346996,0.0188133,0.0125667,0.0244892,0.0128804,0.0022488,0.0185736,1.0812000,0.0054613,0.0033609,0.0110131,0.0041613,0.0065061,0.0036559,0.0032269,0.0055893,0.0099584,0.0034636,0.0098795,0.0170188,0.0049133,0.0058736,0.0015245,0.0061437,0.0066030,0.0021629,0.0028608,0.0024906,0.0022645,0.0011590,0.0050139,0.0045572,0.0015372,0.0021101,0.0058921,0.0029137,0.0050033,0.0097686,0.0076156,0.0108784,0.0087729,0.0096527,0.0089029,0.0030866,0.0054497,0.0045636,0.0171658,0.0107206,0.0075521,0.0044566,0.0041238,0.0068846,0.0127207
42,Wholesale trade,0.0993222,0.0459017,0.0095479,0.0446420,0.0150255,0.0186267,0.0605847,0.1054850,0.0654781,0.1157260,0.0781315,0.1040780,0.0619580,0.0986409,0.1617690,0.0622938,0.1063600,0.0726726,0.1105390,0.0954755,0.0808467,0.0908996,0.0517516,0.0266796,0.0696222,0.0825707,1.0295800,0.0084255,0.0160778,0.0146654,0.0293500,0.0279829,0.0482807,0.0576003,0.0604283,0.0302518,0.0218467,0.0389431,0.0139826,0.0396988,0.0052820,0.0200906,0.0252737,0.0097558,0.0112331,0.0050646,0.0092302,0.0032485,0.0165219,0.0376658,0.0058623,0.0077863,0.0164309,0.0148854,0.0174278,0.0411325,0.0216943,0.0272453,0.0320786,0.0225361,0.0242666,0.0124914,0.0255276,0.0207253,0.0483220,0.0228672,0.0285324,0.0155916,0.0261896,0.0227923,0.0404541
