"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0192471,0.0102378,0.0194985,0.0429916,0.0187465,0.0107040,0.0563315,0.0453021,0.0477709,1.5052100,0.4327470,0.2591610,0.0824364,0.2939990,0.2479830,0.1668220,0.1263740,0.1264110,0.0347180,0.0305863,0.0135238,0.0395188,0.0226172,0.0157419,0.0199449,0.0475889,0.0065215,0.0057549,0.0075441,0.0054899,0.0072287,0.0102424,0.0449243,0.0298456,0.0188697,0.0141142,0.0256233,0.0180627,0.0109209,0.0094861,0.0044684,0.0143141,0.0148580,0.0052024,0.0083285,0.0035580,0.0055868,0.0027758,0.0157171,0.0097272,0.0028200,0.0053417,0.0124647,0.0079206,0.0102333,0.0560929,0.0125263,0.0091043,0.0092107,0.0079296,0.0157322,0.0065074,0.0143498,0.0094825,0.0177403,0.0189260,0.0214905,0.0090225,0.0121979,0.0092855,0.0290490
332,Fabricated metal products,0.0232753,0.0114560,0.0135387,0.0296182,0.0109169,0.0108375,0.0856064,0.0638217,0.0482260,0.0696234,1.1572700,0.1377330,0.0632650,0.1114970,0.1456980,0.0971961,0.0777371,0.0567963,0.0416072,0.0333821,0.0185155,0.0559417,0.0331964,0.0116837,0.0276285,0.0587097,0.0066554,0.0064261,0.0076504,0.0055108,0.0083060,0.0108062,0.0145511,0.0531941,0.0222402,0.0182260,0.0495676,0.0201607,0.0106319,0.0134881,0.0043267,0.0213101,0.0194755,0.0056785,0.0090745,0.0039561,0.0060879,0.0038290,0.0139839,0.0092097,0.0027712,0.0063465,0.0113616,0.0085664,0.0102832,0.0520098,0.0111273,0.0077815,0.0087326,0.0073892,0.0173308,0.0061668,0.0123832,0.0130287,0.0256840,0.0172630,0.0233412,0.0098503,0.0144543,0.0098685,0.0375026
333,Machinery,0.0210887,0.0102321,0.0128407,0.0620457,0.0331266,0.0075548,0.0272028,0.0145954,0.0134493,0.0259872,0.0236512,1.1222000,0.0096112,0.0289533,0.0757676,0.0359457,0.0102378,0.0174054,0.0148385,0.0077440,0.0039697,0.0163078,0.0195483,0.0099952,0.0105936,0.0174728,0.0032701,0.0028686,0.0038688,0.0029641,0.0034542,0.0052907,0.0063095,0.0089614,0.0077550,0.0075051,0.0115339,0.0127068,0.0114812,0.0039768,0.0019420,0.0038357,0.0057957,0.0021779,0.0038354,0.0017329,0.0024857,0.0012005,0.0075088,0.0044174,0.0011889,0.0029101,0.0047320,0.0037535,0.0081072,0.0450759,0.0125013,0.0033079,0.0038434,0.0038483,0.0045218,0.0029974,0.0044858,0.0035101,0.0070987,0.0124003,0.0070708,0.0027795,0.0049387,0.0054768,0.0134457
334,Computer and electronic products,0.0052696,0.0032972,0.0029161,0.0066643,0.0056525,0.0038070,0.0118659,0.0160254,0.0156045,0.0161875,0.0206845,0.0337167,1.2274800,0.0400269,0.0529788,0.0774826,0.0220637,0.0229197,0.0095176,0.0182128,0.0086670,0.0212247,0.0203327,0.0027948,0.0134517,0.0191487,0.0074140,0.0054597,0.0058861,0.0049205,0.0057700,0.0045848,0.0070006,0.0080603,0.0063838,0.0050240,0.0048332,0.0054740,0.0052281,0.0181496,0.0133933,0.0440396,0.0259281,0.0143618,0.0128239,0.0039928,0.0107185,0.0009673,0.0066339,0.0060601,0.0050231,0.0139093,0.0119530,0.0237904,0.0103850,0.0159539,0.0147298,0.0086072,0.0055682,0.0050267,0.0066834,0.0046618,0.0062201,0.0095924,0.0070185,0.0145794,0.0474772,0.0113414,0.0044976,0.0056569,0.0117066
335,"Electrical equipment, appliances, and components",0.0045963,0.0068327,0.0019023,0.0051562,0.0026790,0.0020739,0.0282237,0.0139194,0.0051905,0.0174506,0.0155638,0.0469079,0.0251471,1.0771100,0.0209861,0.0222204,0.0071477,0.0112896,0.0050856,0.0045242,0.0024757,0.0069644,0.0047640,0.0017710,0.0039977,0.0085340,0.0018785,0.0015769,0.0024401,0.0030711,0.0023050,0.0020598,0.0055713,0.0043910,0.0035512,0.0041195,0.0034992,0.0032629,0.0070013,0.0020336,0.0013265,0.0062209,0.0050131,0.0020346,0.0031355,0.0013619,0.0020950,0.0012029,0.0045602,0.0028684,0.0022801,0.0031396,0.0054314,0.0025282,0.0047822,0.0143835,0.0051479,0.0018701,0.0023973,0.0030708,0.0041741,0.0018583,0.0033980,0.0033262,0.0058519,0.0066703,0.0054683,0.0055498,0.0027317,0.0031170,0.0124374
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0095684,0.0063263,0.0027803,0.0143831,0.0045877,0.0028709,0.0136313,0.0180237,0.0130594,0.0254296,0.0158954,0.0514992,0.0114164,0.0142199,1.4185600,0.0351039,0.0141728,0.0102328,0.0113858,0.0085766,0.0043167,0.0145084,0.0079962,0.0027556,0.0060869,0.0093461,0.0059192,0.0089607,0.0112943,0.0035022,0.0072662,0.0031484,0.0059279,0.0063739,0.0417602,0.0202970,0.0035022,0.0125855,0.0108675,0.0058865,0.0020793,0.0035715,0.0041318,0.0032945,0.0049569,0.0019125,0.0031740,0.0007040,0.0053245,0.0058487,0.0011163,0.0018809,0.0048056,0.0045297,0.0093469,0.0290904,0.0072042,0.0032050,0.0038978,0.0033943,0.0095213,0.0041550,0.0041030,0.0038191,0.0061942,0.0385690,0.0152111,0.0021551,0.0261630,0.0072942,0.0070250
3364OT,Other transportation equipment,0.0015997,0.0018478,0.0007092,0.0034668,0.0010607,0.0013792,0.0021705,0.0033805,0.0026967,0.0065525,0.0037526,0.0056582,0.0026087,0.0033918,0.0063354,1.2507400,0.0025791,0.0022921,0.0020769,0.0016650,0.0012046,0.0029746,0.0018558,0.0006468,0.0016828,0.0022939,0.0013052,0.0009646,0.0011033,0.0012142,0.0013526,0.0102074,0.0370172,0.0279604,0.0021147,0.0027518,0.0016229,0.0078615,0.0011823,0.0017352,0.0013553,0.0017591,0.0018726,0.0013961,0.0025614,0.0011364,0.0017074,0.0001435,0.0013824,0.0011935,0.0005968,0.0011923,0.0036284,0.0020244,0.0013964,0.0027334,0.0011953,0.0010771,0.0011791,0.0010494,0.0015479,0.0014478,0.0015811,0.0013666,0.0013991,0.0018765,0.0512189,0.0028497,0.0015687,0.0009354,0.0027235
337,Furniture and related products,0.0004805,0.0003473,0.0003601,0.0006558,0.0002524,0.0004278,0.0115758,0.0160905,0.0008828,0.0006515,0.0006742,0.0021971,0.0023131,0.0007051,0.0022925,0.0008928,1.0449800,0.0027233,0.0005753,0.0009325,0.0007441,0.0012758,0.0005438,0.0003420,0.0004426,0.0025612,0.0006627,0.0010739,0.0003817,0.0002745,0.0010840,0.0003044,0.0008235,0.0004345,0.0004052,0.0004324,0.0007397,0.0005174,0.0003297,0.0003220,0.0003834,0.0005579,0.0032593,0.0003405,0.0005149,0.0001837,0.0003468,0.0032511,0.0011104,0.0007307,0.0001692,0.0001886,0.0004599,0.0003450,0.0003128,0.0005492,0.0003981,0.0006113,0.0004341,0.0003698,0.0012102,0.0043830,0.0023836,0.0004370,0.0021605,0.0006276,0.0004493,0.0003387,0.0007718,0.0004222,0.0020617
339,Miscellaneous manufacturing,0.0019270,0.0008616,0.0004917,0.0016827,0.0007432,0.0007024,0.0021685,0.0021006,0.0038020,0.0020719,0.0018304,0.0103411,0.0016045,0.0058102,0.0071258,0.0023005,0.0026928,1.0580900,0.0015818,0.0057539,0.0110254,0.0019663,0.0017154,0.0004709,0.0028043,0.0028872,0.0014628,0.0010683,0.0016923,0.0008531,0.0017243,0.0008468,0.0008410,0.0017540,0.0010140,0.0012911,0.0008726,0.0020553,0.0020222,0.0010946,0.0007471,0.0011193,0.0019833,0.0011894,0.0017740,0.0008190,0.0011660,0.0001525,0.0015446,0.0010460,0.0004689,0.0007987,0.0028108,0.0011250,0.0032477,0.0124145,0.0033129,0.0252697,0.0229998,0.0087142,0.0166313,0.0016075,0.0039080,0.0031168,0.0021330,0.0040609,0.0017002,0.0026335,0.0007650,0.0053475,0.0017165
311FT,Food and beverage and tobacco products,0.1238190,0.0145780,0.0007629,0.0016311,0.0012586,0.0019555,0.0018831,0.0068982,0.0042233,0.0032647,0.0028345,0.0027150,0.0016615,0.0023333,0.0032395,0.0020069,0.0041711,0.0037017,1.2731700,0.0109146,0.0406870,0.0111530,0.0169670,0.0010379,0.0143809,0.0088409,0.0025079,0.0010977,0.0030762,0.0014045,0.0016764,0.0030140,0.0012484,0.0025217,0.0018336,0.0013101,0.0009530,0.0019761,0.0011808,0.0028031,0.0019508,0.0014302,0.0032118,0.0041541,0.0035669,0.0026490,0.0029331,0.0002189,0.0034973,0.0018053,0.0013432,0.0023937,0.0036398,0.0025152,0.0029938,0.0036200,0.0338167,0.0031576,0.0157370,0.0318988,0.0325075,0.0119803,0.0235379,0.0197427,0.1485480,0.0030479,0.0048787,0.0015142,0.0108870,0.0232043,0.0018055
313TT,Textile mills and textile product mills,0.0029231,0.0043819,0.0004847,0.0015030,0.0005150,0.0005549,0.0042437,0.0141399,0.0061574,0.0019205,0.0016732,0.0062990,0.0014223,0.0019849,0.0192807,0.0072786,0.0565375,0.0193224,0.0032333,1.2312600,0.1823950,0.0251149,0.0106020,0.0005694,0.0037066,0.0202043,0.0015654,0.0008280,0.0016828,0.0099686,0.0034624,0.0006782,0.0010179,0.0037266,0.0013527,0.0008720,0.0008130,0.0017386,0.0007382,0.0013989,0.0015843,0.0006969,0.0011702,0.0005451,0.0009622,0.0005689,0.0006191,0.0003531,0.0010112,0.0010754,0.0002446,0.0003656,0.0010573,0.0006359,0.0011492,0.0033681,0.0009981,0.0015639,0.0026731,0.0065734,0.0039737,0.0010145,0.0062260,0.0048283,0.0023143,0.0030544,0.0036765,0.0015725,0.0010962,0.0019748,0.0013998
315AL,Apparel and leather and allied products,0.0003267,0.0001495,0.0000576,0.0001715,0.0000679,0.0001010,0.0002086,0.0003663,0.0002602,0.0003833,0.0002567,0.0004261,0.0001747,0.0002298,0.0057590,0.0003357,0.0007122,0.0009561,0.0002990,0.0103114,1.0807900,0.0004517,0.0072634,0.0000696,0.0001927,0.0003684,0.0006963,0.0001532,0.0001862,0.0035871,0.0002974,0.0001189,0.0001393,0.0003671,0.0003368,0.0002892,0.0001103,0.0002265,0.0001880,0.0004093,0.0003363,0.0004152,0.0002420,0.0001588,0.0003331,0.0001880,0.0002065,0.0000177,0.0002893,0.0003589,0.0000763,0.0001068,0.0002093,0.0002051,0.0007101,0.0033247,0.0003896,0.0001938,0.0002436,0.0002096,0.0009168,0.0008957,0.0003471,0.0002588,0.0002174,0.0020754,0.0004684,0.0001836,0.0011196,0.0013790,0.0002648
322,Paper products,0.0113475,0.0038513,0.0019695,0.0075806,0.0024825,0.0031326,0.0100473,0.0182159,0.0266463,0.0222352,0.0192978,0.0197920,0.0122229,0.0222787,0.0224532,0.0135123,0.0358815,0.0287057,0.0535326,0.0269873,0.0140869,1.3208200,0.1531430,0.0022677,0.0186588,0.0451538,0.0075720,0.0031140,0.0097854,0.0046373,0.0068939,0.0045973,0.0045232,0.0061237,0.0062319,0.0070375,0.0061981,0.0178306,0.0054189,0.0259201,0.0054981,0.0041731,0.0075044,0.0055406,0.0087055,0.0051096,0.0055643,0.0006953,0.0048172,0.0050890,0.0026695,0.0031862,0.0077461,0.0054157,0.0082486,0.0104841,0.0068343,0.0076565,0.0110799,0.0107389,0.0100327,0.0059884,0.0066753,0.0263340,0.0171336,0.0068451,0.0050737,0.0104694,0.0056572,0.0121948,0.0055396
323,Printing and related support activities,0.0026684,0.0016963,0.0011767,0.0026748,0.0013927,0.0024776,0.0028783,0.0040428,0.0033977,0.0053935,0.0040207,0.0038478,0.0024937,0.0032401,0.0042965,0.0033411,0.0044807,0.0041606,0.0038659,0.0045200,0.0091874,0.0043251,1.0322300,0.0011555,0.0038267,0.0038924,0.0072024,0.0030000,0.0038286,0.0033877,0.0083323,0.0026601,0.0029887,0.0047798,0.0041299,0.0042625,0.0030099,0.0032027,0.0025482,0.0410443,0.0104792,0.0046550,0.0135726,0.0057136,0.0225240,0.0155371,0.0132482,0.0003570,0.0042143,0.0044529,0.0034278,0.0036067,0.0099868,0.0084707,0.0077861,0.0041876,0.0067853,0.0055429,0.0062170,0.0038782,0.0098227,0.0131803,0.0064422,0.0101135,0.0044357,0.0058649,0.0058402,0.0093617,0.0060756,0.0080868,0.0057969
324,Petroleum and coal products,0.1005300,0.0527854,0.0177247,0.1092770,0.0240374,0.0754522,0.0599376,0.0475952,0.0558495,0.0592827,0.0372512,0.0364656,0.0179847,0.0392618,0.0351617,0.0237920,0.0384855,0.0312751,0.0571371,0.0648816,0.0238039,0.0617931,0.0622800,1.0437800,0.0985343,0.0773214,0.0139304,0.0102215,0.0171105,0.0152627,0.0135472,0.2871020,0.1557980,0.2024100,0.1740200,0.0762227,0.0485641,0.0764014,0.0175272,0.0132441,0.0069404,0.0078095,0.0137180,0.0109880,0.0160029,0.0064684,0.0106191,0.0028943,0.0255343,0.0124794,0.0043937,0.0071592,0.0118489,0.0138559,0.0200046,0.0512645,0.0190152,0.0161821,0.0241177,0.0210488,0.0177043,0.0137746,0.0232840,0.0239113,0.0242190,0.0170320,0.0625160,0.0190429,0.0444964,0.0667474,0.0777598
325,Chemical products,0.1334860,0.0990535,0.0305388,0.0501712,0.0170405,0.0231777,0.0393068,0.0861625,0.0980779,0.0435013,0.0600971,0.0601932,0.0496971,0.0664954,0.0869487,0.0440390,0.1089950,0.1037060,0.0833161,0.3902510,0.0949452,0.1594920,0.1091280,0.0334856,1.4509900,0.4828450,0.0117139,0.0079726,0.0145290,0.0110566,0.0127299,0.0162862,0.0158828,0.0203299,0.0198235,0.0111739,0.0164634,0.0261959,0.0116199,0.0166463,0.0074557,0.0129070,0.0141294,0.0073161,0.0134254,0.0068795,0.0087010,0.0022110,0.0218141,0.0094003,0.0040616,0.0060267,0.0219366,0.0159795,0.0193919,0.0383082,0.0187099,0.0672265,0.0830684,0.0338181,0.0211252,0.0112442,0.0227980,0.0149633,0.0289888,0.0238497,0.0212806,0.0174862,0.0116504,0.0338148,0.0314724
326,Plastics and rubber products,0.0153220,0.0066636,0.0024946,0.0179745,0.0040213,0.0034193,0.0264177,0.0194673,0.0192633,0.0142703,0.0163515,0.0366852,0.0189606,0.0233529,0.0712516,0.0257748,0.0801215,0.0403787,0.0381789,0.0239176,0.0175825,0.0293398,0.0152403,0.0027137,0.0245383,1.0932900,0.0083112,0.0067110,0.0135267,0.0045940,0.0081639,0.0044834,0.0041610,0.0062381,0.0127369,0.0048165,0.0072431,0.0231678,0.0059889,0.0067400,0.0025663,0.0062973,0.0060858,0.0027976,0.0046771,0.0035206,0.0030805,0.0013957,0.0057941,0.0057334,0.0014341,0.0026710,0.0065711,0.0035296,0.0057416,0.0113748,0.0080667,0.0135195,0.0098898,0.0110995,0.0098719,0.0037671,0.0058696,0.0048394,0.0194170,0.0140505,0.0083648,0.0046125,0.0046391,0.0082524,0.0133652
42,Wholesale trade,0.1052950,0.0608552,0.0161618,0.0648221,0.0199243,0.0260283,0.0720155,0.1228410,0.0744435,0.1320240,0.0999785,0.1221280,0.0879483,0.1158180,0.1680760,0.0815037,0.1164470,0.0888075,0.1312220,0.1063910,0.1049760,0.1080760,0.0605342,0.0291330,0.0840317,0.1007250,1.0338900,0.0155500,0.0196002,0.0161767,0.0295265,0.0400478,0.0626107,0.0733451,0.0647692,0.0328099,0.0254850,0.0431156,0.0173842,0.0410018,0.0088133,0.0212166,0.0246486,0.0120706,0.0177971,0.0083664,0.0122405,0.0039491,0.0203269,0.0410314,0.0056074,0.0097476,0.0186919,0.0173742,0.0199541,0.0526979,0.0269077,0.0344130,0.0406711,0.0273771,0.0306188,0.0150468,0.0263383,0.0233153,0.0569077,0.0295450,0.0352162,0.0167492,0.0260554,0.0287271,0.0420910
