"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0136596,0.0084132,0.0291673,0.0263447,0.0343822,0.0064207,0.0372693,0.0268722,0.0281797,1.3410000,0.2774430,0.1537570,0.0531917,0.2173540,0.1712600,0.1091720,0.0810624,0.0733429,0.0286991,0.0203743,0.0132740,0.0249872,0.0197038,0.0169208,0.0166810,0.0333515,0.0042571,0.0049062,0.0043530,0.0028892,0.0043758,0.0067926,0.0252130,0.0276692,0.0168614,0.0065344,0.0203652,0.0084489,0.0034948,0.0119152,0.0060584,0.0076722,0.0064505,0.0028982,0.0037034,0.0016026,0.0034050,0.0015030,0.0095863,0.0058055,0.0041382,0.0048756,0.0063235,0.0043291,0.0060219,0.0117072,0.0087936,0.0057157,0.0065417,0.0052647,0.0098082,0.0040730,0.0096165,0.0066732,0.0142836,0.0108903,0.0135390,0.0055441,0.0038473,0.0065022,0.0156930
332,Fabricated metal products,0.0216672,0.0119220,0.0255098,0.0239949,0.0271128,0.0075600,0.0773452,0.0517370,0.0426647,0.0741872,1.1403400,0.1179120,0.0631268,0.1264750,0.1294840,0.1052600,0.0689493,0.0505187,0.0431249,0.0338722,0.0240636,0.0435055,0.0400128,0.0162580,0.0337276,0.0564255,0.0054618,0.0075019,0.0059690,0.0036134,0.0074431,0.0112661,0.0176595,0.0791191,0.0275583,0.0115969,0.0325090,0.0138654,0.0055264,0.0276075,0.0078060,0.0151282,0.0116734,0.0044597,0.0055758,0.0025585,0.0051241,0.0029959,0.0110595,0.0076748,0.0055618,0.0077450,0.0085014,0.0068946,0.0090232,0.0188450,0.0115152,0.0073821,0.0087777,0.0073721,0.0174331,0.0054565,0.0123534,0.0117524,0.0266108,0.0131477,0.0232381,0.0082446,0.0064128,0.0102776,0.0260771
333,Machinery,0.0212604,0.0145661,0.0308966,0.0575673,0.0950938,0.0083935,0.0342930,0.0157684,0.0141048,0.0323145,0.0281720,1.1176100,0.0119897,0.0392423,0.0677315,0.0390649,0.0117388,0.0151202,0.0143636,0.0100339,0.0078450,0.0175207,0.0237686,0.0173767,0.0153083,0.0208257,0.0028827,0.0038386,0.0032733,0.0021518,0.0033365,0.0044825,0.0192433,0.0094692,0.0084277,0.0053451,0.0252052,0.0059690,0.0062696,0.0083253,0.0053020,0.0041630,0.0046253,0.0021061,0.0027924,0.0012106,0.0025874,0.0013016,0.0085401,0.0051136,0.0026022,0.0047852,0.0039896,0.0027965,0.0057150,0.0178283,0.0120950,0.0037749,0.0044842,0.0038674,0.0049524,0.0029639,0.0045456,0.0042525,0.0083890,0.0104867,0.0070651,0.0059510,0.0025513,0.0060124,0.0139406
334,Computer and electronic products,0.0099370,0.0078536,0.0077810,0.0111163,0.0129252,0.0048028,0.0233140,0.0255772,0.0322966,0.0344790,0.0402875,0.0652979,1.3961800,0.0903598,0.0954110,0.1753440,0.0381789,0.0433152,0.0185488,0.0445581,0.0263610,0.0398581,0.0549058,0.0064777,0.0267369,0.0339978,0.0091881,0.0139744,0.0072591,0.0043175,0.0077619,0.0094513,0.0118283,0.0195304,0.0111736,0.0065832,0.0116189,0.0077196,0.0040366,0.0245601,0.0441540,0.0331360,0.0123782,0.0108010,0.0099887,0.0040896,0.0097078,0.0014100,0.0099069,0.0057942,0.0168544,0.0256415,0.0150355,0.0223871,0.0173783,0.0104207,0.0178667,0.0144708,0.0092702,0.0082115,0.0095597,0.0066229,0.0081732,0.0207588,0.0117015,0.0158391,0.0586815,0.0164346,0.0037747,0.0110944,0.0166379
335,"Electrical equipment, appliances, and components",0.0060716,0.0089572,0.0039314,0.0059010,0.0077086,0.0019040,0.0335746,0.0183176,0.0061236,0.0237042,0.0208627,0.0482737,0.0309237,1.1057600,0.0253428,0.0300561,0.0090059,0.0128626,0.0066124,0.0067720,0.0058184,0.0081727,0.0075124,0.0028239,0.0067457,0.0116179,0.0017072,0.0029279,0.0020928,0.0051606,0.0021873,0.0029693,0.0085473,0.0067395,0.0035272,0.0035384,0.0051188,0.0026606,0.0028255,0.0032520,0.0028485,0.0072453,0.0032813,0.0019259,0.0024829,0.0010261,0.0022641,0.0011902,0.0045587,0.0025508,0.0064801,0.0055028,0.0046020,0.0027233,0.0047308,0.0062158,0.0052914,0.0022862,0.0028348,0.0029009,0.0044975,0.0019119,0.0039202,0.0038779,0.0081420,0.0059831,0.0060665,0.0058539,0.0015026,0.0039262,0.0121335
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0136674,0.0111330,0.0082322,0.0177986,0.0167589,0.0033799,0.0196964,0.0203082,0.0158517,0.0281206,0.0188024,0.0553083,0.0174249,0.0187191,1.3698900,0.0468296,0.0141265,0.0116845,0.0147728,0.0118872,0.0083386,0.0164883,0.0129058,0.0064804,0.0091955,0.0110939,0.0053977,0.0104227,0.0134036,0.0024140,0.0080667,0.0041792,0.0072554,0.0095417,0.0751693,0.0126767,0.0121145,0.0137245,0.0062986,0.0103094,0.0045069,0.0049186,0.0037931,0.0035901,0.0050320,0.0017362,0.0039970,0.0008163,0.0062563,0.0098439,0.0027592,0.0035683,0.0048491,0.0051518,0.0092737,0.0215060,0.0063264,0.0038173,0.0042047,0.0039320,0.0098850,0.0079092,0.0048663,0.0051377,0.0080342,0.0410505,0.0125590,0.0026822,0.0116643,0.0085770,0.0111949
3364OT,Other transportation equipment,0.0015421,0.0022656,0.0012568,0.0026651,0.0022096,0.0010748,0.0020133,0.0024303,0.0018834,0.0029357,0.0023164,0.0039836,0.0028322,0.0028665,0.0038341,1.2875700,0.0023485,0.0019403,0.0019633,0.0044449,0.0052180,0.0020006,0.0019175,0.0009425,0.0016281,0.0020831,0.0009988,0.0014361,0.0007934,0.0010406,0.0011305,0.0167151,0.0218114,0.0629186,0.0020226,0.0012268,0.0026168,0.0074053,0.0003935,0.0016064,0.0019431,0.0015157,0.0009138,0.0010446,0.0015950,0.0005458,0.0014571,0.0001441,0.0015769,0.0009722,0.0009808,0.0014077,0.0017916,0.0015900,0.0014134,0.0014411,0.0011388,0.0010615,0.0009170,0.0010801,0.0011164,0.0013963,0.0025923,0.0012641,0.0013245,0.0012354,0.0550285,0.0034061,0.0008905,0.0008615,0.0022590
337,Furniture and related products,0.0006186,0.0003735,0.0003786,0.0008862,0.0005848,0.0003182,0.0131028,0.0292551,0.0011161,0.0008582,0.0008652,0.0025250,0.0031637,0.0011074,0.0026116,0.0015515,1.0344200,0.0030007,0.0007551,0.0014493,0.0014755,0.0022793,0.0011502,0.0002861,0.0006656,0.0030488,0.0004242,0.0006274,0.0003539,0.0002187,0.0009952,0.0004058,0.0010746,0.0005939,0.0004600,0.0002802,0.0007855,0.0004664,0.0001464,0.0006239,0.0005387,0.0006199,0.0016814,0.0003317,0.0003066,0.0001297,0.0003569,0.0014004,0.0010496,0.0005760,0.0006513,0.0003068,0.0004841,0.0003531,0.0003792,0.0003818,0.0004325,0.0006212,0.0004902,0.0004327,0.0014622,0.0020469,0.0019713,0.0007419,0.0024111,0.0005931,0.0006525,0.0003189,0.0002867,0.0005276,0.0026665
339,Miscellaneous manufacturing,0.0040626,0.0015649,0.0012543,0.0019605,0.0022317,0.0007912,0.0038414,0.0027336,0.0080294,0.0035624,0.0027849,0.0109494,0.0019753,0.0082055,0.0087144,0.0042765,0.0043950,1.0668600,0.0025690,0.0079348,0.0143021,0.0023377,0.0033045,0.0009536,0.0031006,0.0038454,0.0016673,0.0029053,0.0016485,0.0009533,0.0017437,0.0012490,0.0013058,0.0018571,0.0013703,0.0011794,0.0022796,0.0017467,0.0012967,0.0015446,0.0014048,0.0015452,0.0020479,0.0012963,0.0017526,0.0007453,0.0014628,0.0002277,0.0021547,0.0012561,0.0012659,0.0013208,0.0031030,0.0014129,0.0022160,0.0027004,0.0081228,0.0236118,0.0292447,0.0100558,0.0173394,0.0020262,0.0043244,0.0051976,0.0047634,0.0052844,0.0025606,0.0020822,0.0006077,0.0058054,0.0016987
311FT,Food and beverage and tobacco products,0.1140890,0.0176481,0.0015289,0.0017781,0.0020954,0.0028534,0.0022720,0.0080895,0.0039723,0.0030230,0.0025635,0.0024674,0.0021801,0.0025999,0.0029850,0.0021627,0.0037616,0.0032363,1.2402600,0.0120107,0.0262876,0.0071613,0.0119868,0.0018503,0.0118579,0.0065650,0.0024523,0.0029039,0.0032667,0.0014396,0.0026434,0.0166026,0.0015909,0.0050436,0.0025658,0.0014618,0.0027785,0.0022763,0.0006054,0.0034054,0.0033505,0.0018609,0.0019838,0.0041518,0.0023345,0.0021375,0.0027173,0.0003515,0.0057844,0.0020670,0.0038411,0.0043291,0.0051518,0.0038405,0.0058350,0.0036274,0.0828014,0.0039219,0.0108323,0.0372049,0.0510673,0.0076130,0.0235951,0.0363782,0.2102930,0.0031829,0.0024242,0.0007617,0.0040238,0.0215462,0.0020051
313TT,Textile mills and textile product mills,0.0053844,0.0088855,0.0014691,0.0025908,0.0023596,0.0008185,0.0073798,0.0128780,0.0075322,0.0044189,0.0031577,0.0074515,0.0027968,0.0041415,0.0359797,0.0097581,0.0615383,0.0379358,0.0048005,1.3229000,0.4073520,0.0209102,0.0235300,0.0014330,0.0065423,0.0239394,0.0035248,0.0021246,0.0020115,0.0043854,0.0053581,0.0013015,0.0015630,0.0118779,0.0032116,0.0014237,0.0024137,0.0020301,0.0005762,0.0029918,0.0020276,0.0012020,0.0011496,0.0009276,0.0012293,0.0006877,0.0010353,0.0005515,0.0019343,0.0019617,0.0010125,0.0009494,0.0018420,0.0011585,0.0019011,0.0035725,0.0022525,0.0028009,0.0048932,0.0118385,0.0077929,0.0016973,0.0046580,0.0085633,0.0051717,0.0038930,0.0108283,0.0021179,0.0015366,0.0043786,0.0021643
315AL,Apparel and leather and allied products,0.0010307,0.0006334,0.0004242,0.0004023,0.0004077,0.0002436,0.0006276,0.0008815,0.0006023,0.0009004,0.0005552,0.0008646,0.0005658,0.0006451,0.0081412,0.0008337,0.0020647,0.0021115,0.0008102,0.0206892,1.1440600,0.0010884,0.0226614,0.0003449,0.0006060,0.0010286,0.0021453,0.0007491,0.0003760,0.0097872,0.0007124,0.0003436,0.0004367,0.0007967,0.0008991,0.0005090,0.0006882,0.0004375,0.0001326,0.0012860,0.0010461,0.0005532,0.0004340,0.0003692,0.0006202,0.0003631,0.0004680,0.0000558,0.0005334,0.0012233,0.0004084,0.0003756,0.0006038,0.0005392,0.0012276,0.0035784,0.0010227,0.0006166,0.0005568,0.0006458,0.0056769,0.0015596,0.0007051,0.0008870,0.0005902,0.0023322,0.0025707,0.0004762,0.0021700,0.0025112,0.0005345
322,Paper products,0.0145951,0.0068962,0.0050595,0.0083507,0.0079955,0.0036114,0.0136220,0.0174907,0.0379649,0.0234928,0.0206226,0.0236149,0.0160700,0.0310986,0.0230791,0.0171058,0.0350782,0.0334724,0.0620832,0.0315575,0.0253521,1.3110000,0.2591160,0.0049453,0.0293577,0.0473027,0.0087557,0.0063712,0.0105682,0.0051202,0.0083685,0.0071107,0.0064449,0.0096823,0.0073225,0.0204234,0.0110066,0.0142253,0.0033841,0.0509079,0.0105766,0.0062937,0.0061732,0.0083562,0.0093517,0.0058183,0.0072479,0.0010429,0.0077926,0.0059554,0.0091713,0.0063155,0.0102464,0.0078327,0.0122008,0.0096521,0.0117523,0.0113886,0.0150049,0.0180776,0.0172897,0.0089588,0.0087386,0.0385587,0.0250820,0.0067046,0.0055167,0.0149455,0.0041529,0.0193896,0.0067502
323,Printing and related support activities,0.0053760,0.0050723,0.0040035,0.0042924,0.0040478,0.0039051,0.0049369,0.0060315,0.0047918,0.0066075,0.0053497,0.0057280,0.0055996,0.0059317,0.0054885,0.0051771,0.0056637,0.0055046,0.0072512,0.0062249,0.0186221,0.0063961,1.0665200,0.0034329,0.0088652,0.0063099,0.0116482,0.0100926,0.0058760,0.0054396,0.0116375,0.0055666,0.0067263,0.0079351,0.0062780,0.0072610,0.0106680,0.0050709,0.0013910,0.0453079,0.0200072,0.0088315,0.0100609,0.0088428,0.0198030,0.0125001,0.0137582,0.0007518,0.0087511,0.0058894,0.0118003,0.0087189,0.0177645,0.0148346,0.0158176,0.0062178,0.0130447,0.0133489,0.0086868,0.0072556,0.0164189,0.0215777,0.0097823,0.0201718,0.0077551,0.0083852,0.0049169,0.0137415,0.0080010,0.0194314,0.0069362
324,Petroleum and coal products,0.0248521,0.0123826,0.0139934,0.0215519,0.0221341,0.0199069,0.0224918,0.0120494,0.0121629,0.0157921,0.0098389,0.0106074,0.0064962,0.0176517,0.0085943,0.0076528,0.0100705,0.0097070,0.0152191,0.0166662,0.0095748,0.0117449,0.0218352,1.0320100,0.0229702,0.0173020,0.0028594,0.0046026,0.0032433,0.0022930,0.0033826,0.0746494,0.0398809,0.0759975,0.0466272,0.0566565,0.0453057,0.0127562,0.0014369,0.0050282,0.0040220,0.0027432,0.0025401,0.0041159,0.0032858,0.0015082,0.0030277,0.0009452,0.0080884,0.0030761,0.0030549,0.0035081,0.0037706,0.0025930,0.0098800,0.0264564,0.0068945,0.0048854,0.0070893,0.0063359,0.0057412,0.0042213,0.0060249,0.0062606,0.0066114,0.0034093,0.0090724,0.0033610,0.0071574,0.0245966,0.0492643
325,Chemical products,0.1075560,0.0925407,0.0282636,0.0467036,0.0372859,0.0102310,0.0342439,0.0670863,0.0661492,0.0338409,0.0536378,0.0519234,0.0457655,0.0685184,0.0668263,0.0459298,0.0836020,0.0847748,0.0675599,0.3181440,0.1216490,0.1038010,0.1014110,0.0267531,1.3066000,0.3049060,0.0083548,0.0090870,0.0095502,0.0059330,0.0098505,0.0106161,0.0153227,0.0196552,0.0142790,0.0090661,0.0162636,0.0140707,0.0054794,0.0268769,0.0111181,0.0089672,0.0084744,0.0064852,0.0100939,0.0045496,0.0085204,0.0021188,0.0333788,0.0079641,0.0107662,0.0071972,0.0150811,0.0108524,0.0139586,0.0160072,0.0213207,0.0576137,0.1114770,0.0430675,0.0216925,0.0086449,0.0161052,0.0151252,0.0275969,0.0173001,0.0173584,0.0130374,0.0051531,0.0265666,0.0212706
326,Plastics and rubber products,0.0191022,0.0095846,0.0054996,0.0239697,0.0105806,0.0032540,0.0307929,0.0229300,0.0213618,0.0212365,0.0224161,0.0436167,0.0243373,0.0362025,0.0755302,0.0385350,0.0820364,0.0484278,0.0378828,0.0253981,0.0180420,0.0278996,0.0218384,0.0050365,0.0303877,1.0924200,0.0078619,0.0080150,0.0128543,0.0038966,0.0076468,0.0057013,0.0057866,0.0090842,0.0154463,0.0046432,0.0096443,0.0195367,0.0036648,0.0103604,0.0055672,0.0078019,0.0042142,0.0028552,0.0038051,0.0033318,0.0033806,0.0013162,0.0066289,0.0064970,0.0045558,0.0044539,0.0063401,0.0041203,0.0064094,0.0083119,0.0093968,0.0132101,0.0101369,0.0123001,0.0122166,0.0038231,0.0065033,0.0074723,0.0237493,0.0144500,0.0090518,0.0047555,0.0027484,0.0102208,0.0148076
42,Wholesale trade,0.1116270,0.0833957,0.0362254,0.0501913,0.0452850,0.0251331,0.0634076,0.1197390,0.0650823,0.1140530,0.0783731,0.0952066,0.1073890,0.1149250,0.1293910,0.0808838,0.0917133,0.0759375,0.1231060,0.0998767,0.1199930,0.1038980,0.0783053,0.0431452,0.0804281,0.0860860,1.0263800,0.0199438,0.0148670,0.0100433,0.0206420,0.0286033,0.0598433,0.0423229,0.0708434,0.0689922,0.0367202,0.0286828,0.0064992,0.0569090,0.0157018,0.0170430,0.0133804,0.0104314,0.0125080,0.0060752,0.0107964,0.0033396,0.0205671,0.0512089,0.0126533,0.0135792,0.0158068,0.0135271,0.0213824,0.0288625,0.0374286,0.0285713,0.0410213,0.0286652,0.0341792,0.0133207,0.0234013,0.0285866,0.0669331,0.0225528,0.0267687,0.0141645,0.0124144,0.0273143,0.0569647
