,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing,Other real estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises
313TT,Textile mills and textile product mills,0.0034016,0.0043251,0.0006193,0.0015801,0.0005869,0.0006138,0.0041686,0.0145211,0.0062079,0.0019880,0.0017672,0.0062673,0.0016156,0.0023222,0.0134465,0.0074904,0.0593849,0.0234089,0.0033903,1.2310700,0.2043390,0.0236271,0.0119106,0.0008817,0.0047987,0.0206204,0.0015286,0.0009465,0.0016655,0.0108303,0.0035417,0.0006967,0.0011157,0.0033983,0.0011961,0.0008105,0.0011025,0.0016983,0.0007356,0.0015044,0.0024406,0.0007756,0.0012825,0.0005320,0.0007745,0.0004248,0.0005697,0.0004171,0.0010845,0.0010487,0.0003759,0.0003636,0.0011441,0.0006577,0.0012979,0.0037845,0.0010952,0.0017268,0.0032027,0.0062568,0.0041488,0.0011374,0.0065152,0.0059140,0.0022149,0.0030158,0.0038338,0.0013235,0.0009158,0.0021769,0.0014582
315AL,Apparel and leather and allied products,0.0004450,0.0001800,0.0000705,0.0002046,0.0001005,0.0001212,0.0002429,0.0004429,0.0003048,0.0004577,0.0002971,0.0005062,0.0002241,0.0003063,0.0061888,0.0003880,0.0008610,0.0012654,0.0003718,0.0097475,1.1219400,0.0005154,0.0108938,0.0001139,0.0002550,0.0004395,0.0009300,0.0002342,0.0002117,0.0065297,0.0003778,0.0001452,0.0001824,0.0003913,0.0003770,0.0002902,0.0001637,0.0002812,0.0002299,0.0006346,0.0006653,0.0005670,0.0003173,0.0001886,0.0003340,0.0001901,0.0002369,0.0000240,0.0003037,0.0004587,0.0001371,0.0001234,0.0003273,0.0002483,0.0007033,0.0028096,0.0005028,0.0002596,0.0003117,0.0002433,0.0019765,0.0013362,0.0003847,0.0003679,0.0002566,0.0023697,0.0004821,0.0002090,0.0011981,0.0016912,0.0002929
322,Paper products,0.0115854,0.0037144,0.0021750,0.0074990,0.0028009,0.0032982,0.0097258,0.0180943,0.0287679,0.0226727,0.0198973,0.0208228,0.0135410,0.0258012,0.0215819,0.0131018,0.0349622,0.0293559,0.0541759,0.0256896,0.0150880,1.3133100,0.1533690,0.0030973,0.0223602,0.0454044,0.0067736,0.0034590,0.0088796,0.0041625,0.0063116,0.0043836,0.0047557,0.0059956,0.0057126,0.0080701,0.0081598,0.0152184,0.0049400,0.0270053,0.0063033,0.0043485,0.0075672,0.0048924,0.0065577,0.0036687,0.0048060,0.0007575,0.0050573,0.0048253,0.0037240,0.0029339,0.0084463,0.0051309,0.0087384,0.0107074,0.0068729,0.0078077,0.0145891,0.0120501,0.0100053,0.0054810,0.0063441,0.0266755,0.0163293,0.0057009,0.0050248,0.0100506,0.0048195,0.0132878,0.0057021
323,Printing and related support activities,0.0029654,0.0017885,0.0012892,0.0029029,0.0019436,0.0026167,0.0029155,0.0043321,0.0036510,0.0062605,0.0042701,0.0041755,0.0030090,0.0038607,0.0041826,0.0034086,0.0045341,0.0045481,0.0041658,0.0045535,0.0101588,0.0048217,1.0338800,0.0013764,0.0047160,0.0043373,0.0072371,0.0037193,0.0039978,0.0034576,0.0079568,0.0028345,0.0032181,0.0050266,0.0041279,0.0044386,0.0042256,0.0036925,0.0029907,0.0480172,0.0149091,0.0053933,0.0139216,0.0060311,0.0177317,0.0125296,0.0120643,0.0004386,0.0050183,0.0048570,0.0053706,0.0036898,0.0116658,0.0085205,0.0085627,0.0044750,0.0077925,0.0060265,0.0069121,0.0041799,0.0102694,0.0135529,0.0064466,0.0114812,0.0045603,0.0053379,0.0062215,0.0097098,0.0068114,0.0095380,0.0069635
324,Petroleum and coal products,0.0860954,0.0438559,0.0166356,0.0999905,0.0268098,0.0718177,0.0507315,0.0401965,0.0489834,0.0510340,0.0305843,0.0292396,0.0159557,0.0368103,0.0277749,0.0183417,0.0315063,0.0260243,0.0492984,0.0541760,0.0225030,0.0484174,0.0424880,1.0479200,0.0809472,0.0596043,0.0122155,0.0104724,0.0152468,0.0132673,0.0118078,0.2339140,0.1582750,0.1990020,0.1745140,0.0784106,0.0542797,0.0768264,0.0176030,0.0110651,0.0079332,0.0068849,0.0123522,0.0096862,0.0104321,0.0039146,0.0079312,0.0027816,0.0215656,0.0102832,0.0055061,0.0058587,0.0105779,0.0115813,0.0154542,0.0346496,0.0156851,0.0126902,0.0202854,0.0185324,0.0149655,0.0117373,0.0188747,0.0230777,0.0202614,0.0124903,0.0566489,0.0145217,0.0387032,0.0581963,0.0690965
325,Chemical products,0.1237860,0.0900414,0.0378353,0.0467022,0.0186917,0.0230389,0.0386230,0.0806434,0.0869565,0.0409528,0.0604377,0.0587290,0.0512972,0.0727072,0.0811707,0.0412372,0.1051400,0.0990408,0.0768465,0.3903940,0.1012150,0.1361470,0.1043090,0.0492655,1.4541600,0.4630390,0.0103992,0.0085700,0.0132114,0.0110286,0.0118617,0.0173056,0.0175401,0.0218945,0.0206911,0.0116834,0.0193895,0.0249113,0.0117653,0.0158407,0.0100237,0.0122439,0.0143083,0.0068321,0.0101360,0.0046754,0.0075213,0.0025143,0.0215707,0.0087641,0.0059402,0.0055890,0.0217253,0.0162158,0.0212140,0.0356572,0.0171513,0.0611094,0.0787925,0.0310243,0.0214239,0.0108961,0.0216009,0.0160147,0.0252291,0.0226619,0.0213238,0.0142008,0.0100435,0.0338709,0.0286617
326,Plastics and rubber products,0.0162912,0.0064460,0.0029046,0.0215178,0.0043834,0.0037474,0.0277975,0.0197795,0.0198206,0.0152813,0.0172586,0.0383469,0.0208041,0.0276230,0.0706322,0.0269501,0.0794775,0.0416533,0.0388047,0.0248642,0.0196212,0.0291334,0.0159249,0.0037356,0.0289764,1.0959700,0.0075414,0.0073727,0.0126360,0.0042713,0.0077247,0.0043666,0.0042950,0.0062177,0.0121226,0.0047493,0.0089781,0.0214200,0.0054444,0.0063477,0.0032486,0.0063529,0.0062565,0.0026548,0.0035265,0.0022726,0.0026635,0.0016472,0.0058868,0.0050902,0.0020969,0.0025254,0.0071587,0.0035904,0.0063604,0.0120035,0.0082313,0.0131686,0.0106663,0.0105405,0.0092289,0.0036581,0.0056255,0.0055088,0.0184491,0.0145131,0.0079790,0.0040740,0.0038925,0.0085050,0.0137316
42,Wholesale trade,0.1116880,0.0611879,0.0155589,0.0634842,0.0210061,0.0246800,0.0658043,0.1239750,0.0719309,0.1415090,0.0975757,0.1190980,0.0871934,0.1236720,0.1561780,0.0738784,0.1071690,0.0880294,0.1283090,0.1022630,0.1192920,0.1035650,0.0583114,0.0317373,0.0835447,0.0948838,1.0306400,0.0166320,0.0170561,0.0152401,0.0258619,0.0352400,0.0666966,0.0753473,0.0508648,0.0279373,0.0303677,0.0424534,0.0168145,0.0335636,0.0106733,0.0211300,0.0232641,0.0099899,0.0123809,0.0055282,0.0095386,0.0041166,0.0188989,0.0345593,0.0072940,0.0080509,0.0184335,0.0156100,0.0190317,0.0503391,0.0250802,0.0321846,0.0393163,0.0255728,0.0282739,0.0137942,0.0241716,0.0247875,0.0490370,0.0265000,0.0308923,0.0134982,0.0207784,0.0275849,0.0407961
 441,Motor vehicle and parts dealers,0.0004406,0.0003023,0.0001815,0.0008239,0.0003422,0.0002367,0.0016567,0.0010939,0.0012526,0.0008098,0.0007955,0.0030980,0.0006293,0.0004830,0.0023052,0.0023434,0.0010299,0.0007914,0.0008775,0.0007011,0.0003874,0.0009747,0.0006838,0.0001998,0.0005785,0.0007102,0.0002258,1.0009900,0.0012061,0.0002821,0.0007490,0.0002600,0.0004019,0.0003899,0.0047120,0.0003676,0.0003096,0.0011848,0.0005089,0.0005472,0.0002320,0.0002598,0.0003233,0.0002932,0.0003314,0.0001241,0.0002429,0.0001025,0.0006961,0.0005297,0.0001475,0.0001480,0.0003568,0.0002368,0.0008449,0.0007414,0.0002817,0.0002367,0.0003173,0.0002659,0.0002786,0.0002549,0.0003106,0.0003105,0.0003863,0.0050413,0.0003071,0.0001399,0.0002370,0.0002340,0.0004782
 445,Food and beverage stores,0.0000674,0.0000271,0.0000210,0.0000389,0.0000152,0.0000432,0.0003350,0.0000456,0.0000904,0.0000447,0.0000523,0.0000864,0.0000415,0.0000862,0.0001065,0.0000312,0.0003811,0.0001809,0.0001120,0.0000741,0.0000502,0.0000773,0.0008546,0.0000269,0.0001904,0.0001245,0.0000318,0.0000565,1.0000900,0.0000253,0.0000685,0.0000208,0.0000368,0.0000295,0.0002313,0.0000564,0.0000791,0.0000321,0.0000289,0.0000579,0.0000336,0.0000221,0.0000573,0.0000400,0.0000434,0.0000248,0.0000322,0.0001236,0.0000820,0.0000288,0.0000272,0.0000201,0.0000501,0.0000265,0.0000887,0.0000487,0.0000408,0.0000534,0.0000514,0.0000358,0.0000453,0.0000385,0.0000401,0.0004103,0.0000860,0.0001783,0.0000259,0.0000234,0.0000282,0.0000321,0.0000718
 452,General merchandise stores,0.0001745,0.0000993,0.0000669,0.0001332,0.0000588,0.0001205,0.0012146,0.0001891,0.0002167,0.0001537,0.0001597,0.0003153,0.0001231,0.0002057,0.0003331,0.0001757,0.0007986,0.0004012,0.0002784,0.0002997,0.0001657,0.0002175,0.0031716,0.0000789,0.0003545,0.0003040,0.0001166,0.0001779,0.0003007,1.0000900,0.0002320,0.0000775,0.0001101,0.0001057,0.0007814,0.0001330,0.0002835,0.0001371,0.0001086,0.0002322,0.0001291,0.0000811,0.0002118,0.0001566,0.0001667,0.0000952,0.0001246,0.0002628,0.0003267,0.0001189,0.0000988,0.0000771,0.0001823,0.0000976,0.0003196,0.0001785,0.0005496,0.0001835,0.0001692,0.0001317,0.0001660,0.0001623,0.0001493,0.0014897,0.0007778,0.0006231,0.0000929,0.0000860,0.0001054,0.0001187,0.0002558
 4A0,Other retail,0.0026980,0.0010293,0.0017989,0.0031926,0.0008108,0.0031358,0.0543086,0.0023777,0.0021388,0.0020371,0.0018083,0.0025019,0.0012985,0.0022300,0.0027859,0.0013372,0.0071478,0.0037515,0.0029960,0.0043011,0.0018957,0.0026475,0.0216157,0.0019914,0.0070887,0.0040099,0.0011587,0.0055309,0.0025249,0.0032085,1.0029800,0.0013073,0.0018859,0.0094605,0.0074038,0.0028151,0.0042748,0.0040512,0.0014153,0.0018530,0.0013406,0.0010049,0.0018192,0.0016581,0.0016265,0.0007972,0.0012342,0.0041274,0.0049273,0.0009905,0.0009885,0.0006986,0.0016659,0.0010670,0.0020034,0.0016313,0.0020401,0.0018277,0.0017433,0.0016991,0.0018251,0.0046359,0.0026899,0.0107543,0.0077300,0.0044486,0.0012264,0.0011919,0.0020629,0.0017442,0.0085358
481,Air transportation,0.0033726,0.0018300,0.0009064,0.0024897,0.0021104,0.0039775,0.0032232,0.0070322,0.0066468,0.0051027,0.0059253,0.0060041,0.0039579,0.0041376,0.0052435,0.0046693,0.0069923,0.0054254,0.0052362,0.0049838,0.0045314,0.0056103,0.0082475,0.0012063,0.0044827,0.0068495,0.0041243,0.0020235,0.0022964,0.0028680,0.0027224,1.0025700,0.0024765,0.0055098,0.0083792,0.0025322,0.0020088,0.0088899,0.0028994,0.0070245,0.0057956,0.0033001,0.0096973,0.0085638,0.0084891,0.0033793,0.0069345,0.0004822,0.0063943,0.0039072,0.0042317,0.0062411,0.0063262,0.0030449,0.0077908,0.0095694,0.0069596,0.0046777,0.0029543,0.0039393,0.0046113,0.0036024,0.0058277,0.0038837,0.0035143,0.0030422,0.0170308,0.0077050,0.0102194,0.0033983,0.0030691
482,Rail transportation,0.0104051,0.0034546,0.0019436,0.0299987,0.0015894,0.0074035,0.0054222,0.0143250,0.0242496,0.0357621,0.0140278,0.0095108,0.0040822,0.0122115,0.0109123,0.0061324,0.0103838,0.0067094,0.0137474,0.0075518,0.0032581,0.0204639,0.0062205,0.0028678,0.0136296,0.0134783,0.0009700,0.0008862,0.0014963,0.0011048,0.0012174,0.0017752,1.0042500,0.0025465,0.0111905,0.0014015,0.0024159,0.0022846,0.0013829,0.0015252,0.0008314,0.0013285,0.0016607,0.0007239,0.0010614,0.0005470,0.0007899,0.0003180,0.0033725,0.0009658,0.0007264,0.0005933,0.0017534,0.0010305,0.0015905,0.0032677,0.0018854,0.0018238,0.0022074,0.0018587,0.0021233,0.0011646,0.0018735,0.0021079,0.0038287,0.0016619,0.0020358,0.0018768,0.0042532,0.0022276,0.0093790
483,Water transportation,0.0055447,0.0008514,0.0013244,0.0034014,0.0005306,0.0011081,0.0016055,0.0009150,0.0046754,0.0046266,0.0017573,0.0012485,0.0007127,0.0019428,0.0012327,0.0008856,0.0010625,0.0011379,0.0063629,0.0015682,0.0007260,0.0015133,0.0006699,0.0011919,0.0019514,0.0012438,0.0002086,0.0002274,0.0002764,0.0002136,0.0002457,0.0007781,0.0007314,1.0008300,0.0007543,0.0004010,0.0055623,0.0005691,0.0002595,0.0002499,0.0002121,0.0002652,0.0003317,0.0001905,0.0002560,0.0001011,0.0001972,0.0000850,0.0005407,0.0002219,0.0001348,0.0001441,0.0010987,0.0002909,0.0002944,0.0006849,0.0004917,0.0003668,0.0005375,0.0004920,0.0005241,0.0003085,0.0005291,0.0005201,0.0012157,0.0003034,0.0015720,0.0003536,0.0011652,0.0005825,0.0011973
484,Truck transportation,0.0298856,0.0143062,0.0034604,0.0129724,0.0059820,0.0045818,0.0201460,0.0338315,0.0351300,0.0386571,0.0240229,0.0233522,0.0132701,0.0239116,0.0288761,0.0167458,0.0273241,0.0179047,0.0462842,0.0297590,0.0232982,0.0279643,0.0166662,0.0104983,0.0167149,0.0235432,0.0050669,0.0093815,0.0165206,0.0217728,0.0105740,0.0076689,0.0097865,0.0123656,1.0198200,0.0054491,0.0076008,0.0145209,0.0043553,0.0073657,0.0037786,0.0040298,0.0070802,0.0023192,0.0040303,0.0017186,0.0029067,0.0012392,0.0051234,0.0031998,0.0018814,0.0017971,0.0052505,0.0031792,0.0045350,0.0118971,0.0058767,0.0048774,0.0063761,0.0057473,0.0076949,0.0045627,0.0067594,0.0068197,0.0129129,0.0055794,0.0122051,0.0036149,0.0074348,0.0066659,0.0093787
485,Transit and ground passenger transportation,0.0004680,0.0002966,0.0001925,0.0005504,0.0004605,0.0008060,0.0005820,0.0013908,0.0013315,0.0011526,0.0012235,0.0011790,0.0006889,0.0007402,0.0008561,0.0007872,0.0013501,0.0012389,0.0008191,0.0008164,0.0008891,0.0011141,0.0016908,0.0002343,0.0006445,0.0011659,0.0006549,0.0004546,0.0005249,0.0004548,0.0006339,0.0004914,0.0030656,0.0008229,0.0005807,1.0005800,0.0004814,0.0006099,0.0005606,0.0016053,0.0020060,0.0011190,0.0031913,0.0027924,0.0021706,0.0014817,0.0018097,0.0001317,0.0019026,0.0011017,0.0014650,0.0017915,0.0020982,0.0008905,0.0021610,0.0021423,0.0022846,0.0014980,0.0014202,0.0022231,0.0010362,0.0130714,0.0011153,0.0010587,0.0008636,0.0007604,0.0006068,0.0005118,0.0005221,0.0054013,0.0011913
486,Pipeline transportation,0.0035234,0.0015868,0.0203597,0.0037340,0.0009189,0.0264052,0.0017669,0.0019916,0.0029116,0.0028207,0.0017249,0.0014874,0.0008969,0.0017821,0.0014898,0.0010170,0.0016274,0.0013250,0.0023651,0.0028650,0.0012695,0.0030272,0.0019702,0.0228951,0.0039416,0.0028394,0.0007065,0.0006862,0.0013746,0.0010525,0.0009398,0.0069288,0.0047176,0.0064709,0.0053794,0.0027378,1.0064900,0.0027717,0.0015202,0.0005945,0.0004851,0.0004808,0.0007320,0.0005101,0.0007007,0.0002500,0.0005185,0.0001094,0.0030132,0.0005841,0.0004376,0.0003526,0.0006840,0.0008293,0.0007358,0.0014490,0.0017082,0.0007875,0.0011355,0.0012938,0.0010747,0.0008385,0.0012352,0.0016558,0.0013191,0.0008322,0.0018885,0.0006395,0.0029208,0.0021286,0.0104993
487OS,Other transportation and support activities,0.0089955,0.0138611,0.0019891,0.0071937,0.0024212,0.0251078,0.0063303,0.0144880,0.0125550,0.0114597,0.0079884,0.0080659,0.0053647,0.0079457,0.0093467,0.0057902,0.0103673,0.0071918,0.0113968,0.0089359,0.0079023,0.0105328,0.0086010,0.0033291,0.0067266,0.0085929,0.0264551,0.0107133,0.0101599,0.0178813,0.0150989,0.0988945,0.0079874,0.0981306,0.1048270,0.0123905,0.0137571,1.1570700,0.0216823,0.0206778,0.0168690,0.0039916,0.0212983,0.0052798,0.0171063,0.0044250,0.0113150,0.0005858,0.0064976,0.0094530,0.0050251,0.0036753,0.0097205,0.0039407,0.0088211,0.0148274,0.0070069,0.0061897,0.0073715,0.0057093,0.0095285,0.0132162,0.0069635,0.0054259,0.0057365,0.0058660,0.0056159,0.0033176,0.0069148,0.0038199,0.0152664
493,Warehousing and storage,0.0059214,0.0016306,0.0005823,0.0036023,0.0007502,0.0030843,0.0032615,0.0072830,0.0050432,0.0048048,0.0056346,0.0050938,0.0039702,0.0044105,0.0055194,0.0043964,0.0072767,0.0083467,0.0051548,0.0065293,0.0059954,0.0051398,0.0078970,0.0009913,0.0035956,0.0051358,0.0120323,0.0135542,0.0372663,0.0557687,0.0197761,0.0028490,0.0016915,0.0090812,0.0186775,0.0026741,0.0015910,0.0220212,1.0525300,0.0047081,0.0033890,0.0014366,0.0047376,0.0009316,0.0031984,0.0008955,0.0021250,0.0002642,0.0017143,0.0020536,0.0011154,0.0008306,0.0019639,0.0009788,0.0025378,0.0031792,0.0015164,0.0018229,0.0022457,0.0017173,0.0024584,0.0027975,0.0018411,0.0022571,0.0033596,0.0019009,0.0018168,0.0011669,0.0009628,0.0027785,0.0026649
511,"Publishing industries, except internet (includes software)",0.0033833,0.0022735,0.0019154,0.0038563,0.0027829,0.0043742,0.0038643,0.0057286,0.0052719,0.0047211,0.0051144,0.0050972,0.0043249,0.0042728,0.0046199,0.0050146,0.0059437,0.0064993,0.0044015,0.0050593,0.0061158,0.0048781,0.0059105,0.0018470,0.0044892,0.0051661,0.0058008,0.0052787,0.0054449,0.0055435,0.0070767,0.0040234,0.0044727,0.0063360,0.0034766,0.0045728,0.0060389,0.0038264,0.0045608,1.0513300,0.0088827,0.0076912,0.0130342,0.0071874,0.0138643,0.0045387,0.0104018,0.0004898,0.0067888,0.0079162,0.0056086,0.0062672,0.0129247,0.0134254,0.0079543,0.0055617,0.0076434,0.0059281,0.0060951,0.0051547,0.0124372,0.0073561,0.0067541,0.0074595,0.0049295,0.0053990,0.0094908,0.0110480,0.0072745,0.0074699,0.0078957
512,Motion picture and sound recording industries,0.0005823,0.0003585,0.0003490,0.0006977,0.0005723,0.0006032,0.0007183,0.0010946,0.0010079,0.0008762,0.0009817,0.0010254,0.0008984,0.0008238,0.0008769,0.0008873,0.0013705,0.0011539,0.0008144,0.0009460,0.0010827,0.0009382,0.0011542,0.0003451,0.0008046,0.0010003,0.0011932,0.0026804,0.0022393,0.0009648,0.0013213,0.0011116,0.0006622,0.0015925,0.0009128,0.0011788,0.0009340,0.0009223,0.0012491,0.0017222,1.1923600,0.0600897,0.0024218,0.0014200,0.0029083,0.0009236,0.0021120,0.0000962,0.0024029,0.0011844,0.0013067,0.0013105,0.0029563,0.0022785,0.0015970,0.0011124,0.0088459,0.0012483,0.0012024,0.0050062,0.0056398,0.0085284,0.0016215,0.0054623,0.0019486,0.0019735,0.0053659,0.0020172,0.0017674,0.0018110,0.0010058
513,Broadcasting and telecommunications,0.0092582,0.0053595,0.0055308,0.0112678,0.0094595,0.0092459,0.0116875,0.0175533,0.0161797,0.0137725,0.0158820,0.0166611,0.0149487,0.0132768,0.0137671,0.0142863,0.0231233,0.0186439,0.0128436,0.0150312,0.0173801,0.0148607,0.0185076,0.0054214,0.0124050,0.0159363,0.0190374,0.0181461,0.0149938,0.0151876,0.0217621,0.0136404,0.0100481,0.0265076,0.0145983,0.0202754,0.0150157,0.0135606,0.0211847,0.0205304,0.0280717,1.1778800,0.0405566,0.0223662,0.0497716,0.0155500,0.0358000,0.0015403,0.0407227,0.0195071,0.0219210,0.0210624,0.0255907,0.0308393,0.0245983,0.0173484,0.0227032,0.0197910,0.0196195,0.0181655,0.0223528,0.0221362,0.0198876,0.0208367,0.0158536,0.0174351,0.0211173,0.0205394,0.0145912,0.0276703,0.0155479
514,"Data processing, internet publishing, and other information services",0.0030544,0.0018072,0.0020573,0.0037084,0.0025208,0.0060658,0.0038438,0.0097785,0.0087268,0.0064223,0.0079603,0.0084704,0.0054469,0.0058734,0.0063950,0.0084534,0.0098056,0.0090913,0.0054704,0.0069193,0.0077787,0.0077677,0.0078562,0.0020394,0.0052943,0.0072259,0.0051091,0.0064678,0.0065863,0.0069687,0.0072669,0.0074929,0.0041260,0.0070524,0.0035805,0.0043847,0.0049294,0.0037448,0.0035791,0.0136619,0.0074434,0.0064422,1.0218400,0.0107335,0.0390382,0.0058116,0.0267697,0.0006510,0.0074263,0.0097358,0.0070900,0.0059545,0.0103983,0.0161524,0.0143546,0.0099040,0.0122285,0.0049388,0.0071401,0.0046405,0.0065719,0.0072297,0.0063185,0.0063295,0.0058480,0.0072433,0.0184290,0.0260162,0.0071399,0.0082123,0.0084807
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0352629,0.0133101,0.0135339,0.0297007,0.0192715,0.0418852,0.0202312,0.0286320,0.0358407,0.0310549,0.0300203,0.0299485,0.0194771,0.0254972,0.0262981,0.0222980,0.0308342,0.0306831,0.0325667,0.0301292,0.0331285,0.0272787,0.0269151,0.0123225,0.0242038,0.0315147,0.0288165,0.0248739,0.0317233,0.0218579,0.0374964,0.0302447,0.0907247,0.0310465,0.0400655,0.0644072,0.0207049,0.0234008,0.0232910,0.0335913,0.0357521,0.0197016,0.0357710,1.1566600,0.1081070,0.0397793,0.1484140,0.0374568,0.0635393,0.0781935,0.0245418,0.0211635,0.0371562,0.0626971,0.0278480,0.0274638,0.0318183,0.0294212,0.0250448,0.0318998,0.0283279,0.0276136,0.0443823,0.0317647,0.0256757,0.0403958,0.0103910,0.0094957,0.0450122,0.0157880,0.0610921
523,"Securities, commodity contracts, and investments",0.0110238,0.0055927,0.0043465,0.0192287,0.0174247,0.0122954,0.0088320,0.0102385,0.0129828,0.0221953,0.0221284,0.0220185,0.0095067,0.0152570,0.0159267,0.0151170,0.0205381,0.0207571,0.0107257,0.0098223,0.0101966,0.0096287,0.0098097,0.0041207,0.0084024,0.0107842,0.0085647,0.0070834,0.0090408,0.0070313,0.0101765,0.0092066,0.0334497,0.0560793,0.0137599,0.0196351,0.0104037,0.0095184,0.0076624,0.0113605,0.0133015,0.0063929,0.0096510,0.1235230,1.1482000,0.0269688,0.7140030,0.0056808,0.0182969,0.0183801,0.0103724,0.0067793,0.0120679,0.0274217,0.0115353,0.0108242,0.0103514,0.0113366,0.0283499,0.0125394,0.0304276,0.0131870,0.0119689,0.0104252,0.0099177,0.0355480,0.0041789,0.0034463,0.0099595,0.0077440,0.0289437
524,Insurance carriers and related activities,0.0409068,0.0105310,0.0048607,0.0158379,0.0106448,0.0096146,0.0085699,0.0163437,0.0167618,0.0155372,0.0135222,0.0157419,0.0115192,0.0159163,0.0143892,0.0104730,0.0162312,0.0141273,0.0238168,0.0194554,0.0465532,0.0135946,0.0135453,0.0052458,0.0125832,0.0138872,0.0268488,0.0222229,0.0192427,0.0138476,0.0214315,0.0148240,0.0109082,0.0411122,0.0576172,0.0690709,0.0127665,0.0323666,0.0216622,0.0173715,0.0343177,0.0103737,0.0148277,0.0466760,0.0582095,1.4397300,0.0535826,0.0078628,0.0456353,0.0289968,0.0277607,0.0111499,0.0234731,0.0145751,0.0271709,0.0437049,0.0183293,0.0490507,0.0951282,0.0324905,0.0362570,0.0436687,0.0356185,0.0300254,0.0202787,0.0188768,0.0070832,0.0228049,0.0240373,0.0067995,0.0335306
525,"Funds, trusts, and other financial vehicles",0.0004535,0.0001435,0.0000835,0.0003205,0.0002589,0.0002006,0.0001582,0.0002380,0.0002681,0.0003467,0.0003290,0.0003468,0.0001900,0.0002828,0.0002766,0.0002355,0.0003366,0.0003211,0.0003060,0.0002605,0.0004936,0.0002088,0.0002101,0.0000846,0.0001887,0.0002225,0.0003107,0.0002569,0.0002507,0.0001860,0.0002803,0.0002148,0.0004162,0.0008912,0.0006216,0.0007754,0.0002090,0.0003666,0.0002578,0.0002573,0.0004196,0.0001498,0.0002192,0.0015910,0.0116035,0.0124623,1.0203200,0.0001216,0.0005639,0.0004237,0.0003357,0.0001602,0.0003158,0.0003954,0.0003421,0.0004754,0.0002556,0.0005257,0.0010807,0.0003968,0.0006018,0.0004978,0.0004178,0.0003556,0.0002682,0.0005041,0.0001006,0.0002267,0.0003001,0.0001326,0.0005643
 HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
