"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0130227,0.0101580,0.0249577,0.0309259,0.0261760,0.0094542,0.0364706,0.0244925,0.0313475,1.3593500,0.3081100,0.1921810,0.0523851,0.2299620,0.1812140,0.1094790,0.0832595,0.0828724,0.0304528,0.0229012,0.0125509,0.0268752,0.0156331,0.0167886,0.0167569,0.0351149,0.0049671,0.0064360,0.0050580,0.0029676,0.0052551,0.0072107,0.0359133,0.0236205,0.0138854,0.0090516,0.0201486,0.0109503,0.0060627,0.0082132,0.0066927,0.0096629,0.0056245,0.0028086,0.0035213,0.0021615,0.0025387,0.0018804,0.0117521,0.0077670,0.0031866,0.0038133,0.0085295,0.0049493,0.0064580,0.0308443,0.0079694,0.0065748,0.0069086,0.0057979,0.0099190,0.0042390,0.0083125,0.0066176,0.0119715,0.0113064,0.0140208,0.0058870,0.0063608,0.0068480,0.0184553
332,Fabricated metal products,0.0180527,0.0128258,0.0184186,0.0254842,0.0186186,0.0095236,0.0668048,0.0444640,0.0388762,0.0582025,1.1267300,0.1176410,0.0528480,0.1106280,0.1216910,0.0844368,0.0621279,0.0511277,0.0387492,0.0341066,0.0210162,0.0429131,0.0277118,0.0133239,0.0289726,0.0528876,0.0060169,0.0090212,0.0058914,0.0035456,0.0073770,0.0081792,0.0131014,0.0551808,0.0185665,0.0142034,0.0427987,0.0148514,0.0071234,0.0155229,0.0074851,0.0180745,0.0091233,0.0036267,0.0045171,0.0028849,0.0032469,0.0030950,0.0117226,0.0086234,0.0036947,0.0055890,0.0096187,0.0070092,0.0078962,0.0361792,0.0085683,0.0070501,0.0080094,0.0064996,0.0140893,0.0048035,0.0089442,0.0108284,0.0196876,0.0119281,0.0203577,0.0076394,0.0087833,0.0084395,0.0282820
333,Machinery,0.0165983,0.0140609,0.0239584,0.0632393,0.0698458,0.0097650,0.0258694,0.0120352,0.0124156,0.0280598,0.0220553,1.1136200,0.0096065,0.0349638,0.0698857,0.0347231,0.0092745,0.0122912,0.0125680,0.0090974,0.0050155,0.0153629,0.0171602,0.0156250,0.0119563,0.0187444,0.0031406,0.0040470,0.0032956,0.0021029,0.0032192,0.0051769,0.0059740,0.0096019,0.0073506,0.0062443,0.0142277,0.0060421,0.0087548,0.0044956,0.0045713,0.0037310,0.0033102,0.0016452,0.0022001,0.0013758,0.0015540,0.0011653,0.0078551,0.0049947,0.0018334,0.0029352,0.0048201,0.0040198,0.0053375,0.0406438,0.0101515,0.0034297,0.0038506,0.0036334,0.0041237,0.0024938,0.0035665,0.0034316,0.0060487,0.0094990,0.0067253,0.0030908,0.0035708,0.0053818,0.0128846
334,Computer and electronic products,0.0063844,0.0056118,0.0047959,0.0084211,0.0085291,0.0044534,0.0138613,0.0190488,0.0219300,0.0227873,0.0287134,0.0486784,1.2696300,0.0584915,0.0663009,0.0903358,0.0293341,0.0336313,0.0134768,0.0325926,0.0156603,0.0288697,0.0281426,0.0040458,0.0191531,0.0272153,0.0091484,0.0156685,0.0062160,0.0034933,0.0064387,0.0048969,0.0074198,0.0101480,0.0069969,0.0048653,0.0076231,0.0054177,0.0044669,0.0180923,0.0327175,0.0390384,0.0121819,0.0108095,0.0071392,0.0034753,0.0062552,0.0011008,0.0082065,0.0057075,0.0078330,0.0161634,0.0126704,0.0163396,0.0116936,0.0148879,0.0097828,0.0095699,0.0066775,0.0057258,0.0068224,0.0044870,0.0055220,0.0118001,0.0080761,0.0132224,0.0464191,0.0132262,0.0035261,0.0064967,0.0122329
335,"Electrical equipment, appliances, and components",0.0039604,0.0089128,0.0025757,0.0046102,0.0047510,0.0018797,0.0239339,0.0092872,0.0041477,0.0146833,0.0140969,0.0394178,0.0196493,1.0762200,0.0170468,0.0171279,0.0055576,0.0092315,0.0045840,0.0047719,0.0031107,0.0057300,0.0040925,0.0020066,0.0039711,0.0079123,0.0016200,0.0027454,0.0018928,0.0018619,0.0019587,0.0017014,0.0048211,0.0040462,0.0025978,0.0031534,0.0039735,0.0020524,0.0040986,0.0018028,0.0021589,0.0058503,0.0022804,0.0013364,0.0016417,0.0010168,0.0011784,0.0010439,0.0040301,0.0026080,0.0031814,0.0028690,0.0045134,0.0019468,0.0038036,0.0109160,0.0033523,0.0016778,0.0021278,0.0026975,0.0030185,0.0014065,0.0024591,0.0029198,0.0046654,0.0045085,0.0041341,0.0047027,0.0015941,0.0028144,0.0096341
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0106037,0.0109966,0.0059355,0.0191949,0.0119898,0.0038302,0.0176746,0.0173618,0.0139215,0.0241625,0.0158225,0.0634779,0.0133646,0.0170213,1.4089000,0.0478865,0.0135942,0.0111728,0.0129315,0.0108361,0.0065460,0.0146529,0.0089119,0.0046472,0.0079827,0.0107477,0.0069929,0.0123663,0.0127300,0.0027945,0.0084531,0.0036170,0.0063104,0.0081817,0.0461180,0.0208902,0.0058684,0.0126009,0.0100851,0.0071052,0.0044086,0.0044444,0.0027829,0.0029228,0.0033988,0.0018973,0.0023311,0.0009018,0.0063295,0.0081603,0.0019670,0.0021246,0.0053321,0.0046131,0.0096240,0.0309966,0.0061483,0.0036988,0.0041816,0.0036290,0.0107479,0.0047370,0.0039056,0.0042491,0.0065140,0.0358036,0.0159571,0.0024382,0.0189858,0.0083995,0.0077213
3364OT,Other transportation equipment,0.0014134,0.0022001,0.0010613,0.0030146,0.0021620,0.0011883,0.0019558,0.0024648,0.0019843,0.0049222,0.0029086,0.0059515,0.0021724,0.0032868,0.0051737,1.1991600,0.0022193,0.0020296,0.0018176,0.0025180,0.0019225,0.0026111,0.0016566,0.0008105,0.0020426,0.0026640,0.0010887,0.0010661,0.0007738,0.0007444,0.0010084,0.0078518,0.0250783,0.0308716,0.0016195,0.0022329,0.0019173,0.0057628,0.0007339,0.0013418,0.0017708,0.0014039,0.0007763,0.0008439,0.0011736,0.0006686,0.0008632,0.0001249,0.0013467,0.0010121,0.0006972,0.0008966,0.0027830,0.0013707,0.0010388,0.0022597,0.0009072,0.0009745,0.0010066,0.0008966,0.0009691,0.0010411,0.0011072,0.0011277,0.0011169,0.0014604,0.0425647,0.0026734,0.0009630,0.0007907,0.0022512
337,Furniture and related products,0.0005186,0.0004011,0.0005140,0.0007203,0.0004843,0.0004291,0.0127570,0.0121557,0.0009935,0.0006874,0.0006939,0.0026192,0.0020757,0.0009172,0.0021319,0.0010017,1.0383000,0.0032794,0.0006432,0.0010016,0.0008294,0.0013493,0.0006590,0.0004153,0.0006080,0.0027215,0.0007264,0.0011776,0.0003362,0.0002171,0.0011506,0.0003071,0.0008359,0.0005510,0.0004009,0.0003495,0.0011213,0.0004814,0.0002691,0.0003545,0.0005618,0.0006290,0.0014995,0.0002469,0.0002726,0.0001510,0.0002033,0.0037992,0.0011690,0.0007203,0.0003056,0.0001970,0.0004686,0.0002998,0.0002892,0.0005030,0.0003633,0.0006622,0.0004718,0.0003834,0.0010903,0.0036581,0.0018180,0.0004868,0.0018917,0.0005775,0.0004295,0.0003123,0.0005089,0.0004338,0.0022063
339,Miscellaneous manufacturing,0.0022753,0.0012625,0.0008482,0.0018088,0.0014278,0.0007981,0.0025955,0.0020991,0.0054790,0.0022041,0.0019697,0.0102191,0.0019290,0.0065086,0.0075457,0.0028920,0.0027559,1.0711900,0.0017688,0.0067119,0.0121584,0.0021001,0.0023082,0.0006843,0.0033889,0.0036717,0.0015846,0.0044363,0.0015386,0.0006853,0.0016696,0.0008735,0.0008876,0.0018191,0.0011085,0.0011559,0.0012752,0.0019020,0.0016412,0.0013758,0.0014493,0.0012658,0.0013526,0.0009652,0.0011730,0.0008301,0.0008187,0.0001763,0.0017637,0.0011597,0.0007761,0.0007643,0.0027607,0.0010457,0.0028613,0.0101876,0.0029640,0.0248955,0.0236300,0.0078779,0.0094647,0.0015507,0.0021373,0.0029396,0.0021077,0.0041746,0.0018039,0.0022984,0.0006046,0.0055422,0.0016453
311FT,Food and beverage and tobacco products,0.0907747,0.0173156,0.0009688,0.0014891,0.0017830,0.0022186,0.0018985,0.0065124,0.0037817,0.0030886,0.0024770,0.0024260,0.0015589,0.0023762,0.0028201,0.0017947,0.0036889,0.0035140,1.2478000,0.0127727,0.0399683,0.0081464,0.0115704,0.0011028,0.0123066,0.0079401,0.0024184,0.0019634,0.0024916,0.0012868,0.0017997,0.0049372,0.0012675,0.0034824,0.0018886,0.0010827,0.0014021,0.0015919,0.0009852,0.0025520,0.0032870,0.0016349,0.0017125,0.0030131,0.0018219,0.0020017,0.0016337,0.0002106,0.0047647,0.0020293,0.0022964,0.0026050,0.0039590,0.0025323,0.0030316,0.0032668,0.0369499,0.0032896,0.0147285,0.0346549,0.0378092,0.0148567,0.0299264,0.0245293,0.1444720,0.0028492,0.0040152,-0.0030644,0.0069418,0.0266315,0.0016332
313TT,Textile mills and textile product mills,0.0038291,0.0072056,0.0008900,0.0017890,0.0011327,0.0007131,0.0049635,0.0139531,0.0060557,0.0022311,0.0019937,0.0060131,0.0017666,0.0028252,0.0206433,0.0094374,0.0497397,0.0241118,0.0039664,1.2465400,0.2652690,0.0190619,0.0120777,0.0008870,0.0066272,0.0217848,0.0020283,0.0017964,0.0015306,0.0092007,0.0039034,0.0008265,0.0011898,0.0065257,0.0015616,0.0008832,0.0012921,0.0017419,0.0006767,0.0016091,0.0029347,0.0010553,0.0007506,0.0005146,0.0007101,0.0005702,0.0004875,0.0004117,0.0013420,0.0013689,0.0004782,0.0004524,0.0013396,0.0007707,0.0012400,0.0034141,0.0012178,0.0021964,0.0038929,0.0089419,0.0050303,0.0011179,0.0063476,0.0058088,0.0026931,0.0032433,0.0037030,0.0021002,0.0009856,0.0026152,0.0015464
315AL,Apparel and leather and allied products,0.0006591,0.0004572,0.0001581,0.0003031,0.0002117,0.0001763,0.0004252,0.0007964,0.0004443,0.0005301,0.0003630,0.0007280,0.0002955,0.0004075,0.0073745,0.0006980,0.0018284,0.0019742,0.0005451,0.0250505,1.1378200,0.0009263,0.0164480,0.0001464,0.0004296,0.0009057,0.0012200,0.0003291,0.0002608,0.0061359,0.0005266,0.0001934,0.0002423,0.0005865,0.0004978,0.0003380,0.0002592,0.0002941,0.0001903,0.0008201,0.0009593,0.0009739,0.0002541,0.0002083,0.0003760,0.0003098,0.0002427,0.0000354,0.0003796,0.0006330,0.0002005,0.0001638,0.0004083,0.0003076,0.0006601,0.0023008,0.0006775,0.0003467,0.0004091,0.0004761,0.0009545,0.0012055,0.0005289,0.0005353,0.0003866,0.0023981,0.0008344,0.0004015,0.0011230,0.0017700,0.0003325
322,Paper products,0.0106602,0.0054446,0.0031129,0.0080020,0.0051498,0.0034622,0.0102821,0.0148506,0.0265661,0.0202225,0.0171776,0.0201084,0.0118844,0.0254978,0.0203671,0.0129486,0.0303249,0.0311656,0.0545875,0.0298389,0.0179211,1.3135100,0.1732940,0.0029756,0.0236873,0.0458423,0.0083938,0.0052400,0.0086792,0.0038405,0.0069972,0.0046651,0.0044909,0.0073704,0.0061055,0.0060845,0.0079825,0.0166398,0.0045884,0.0302233,0.0109153,0.0049012,0.0048679,0.0046945,0.0058234,0.0051527,0.0039057,0.0007318,0.0056732,0.0059256,0.0045850,0.0034255,0.0078980,0.0056207,0.0076491,0.0103534,0.0068172,0.0088541,0.0120485,0.0123186,0.0108050,0.0057573,0.0061008,0.0275926,0.0160792,0.0060470,0.0051096,0.0129607,0.0042977,0.0130284,0.0052269
323,Printing and related support activities,0.0030706,0.0028125,0.0021680,0.0032247,0.0025112,0.0033011,0.0035238,0.0044078,0.0036386,0.0054606,0.0041391,0.0043404,0.0031668,0.0041400,0.0043323,0.0035884,0.0047589,0.0048171,0.0046746,0.0054329,0.0169875,0.0061209,1.0384100,0.0018224,0.0059783,0.0049554,0.0089510,0.0049819,0.0040295,0.0031038,0.0096300,0.0031935,0.0035979,0.0057363,0.0047930,0.0044795,0.0052140,0.0033697,0.0021214,0.0408538,0.0203738,0.0062243,0.0084626,0.0054816,0.0150315,0.0141023,0.0091735,0.0004256,0.0057124,0.0053220,0.0063924,0.0042210,0.0117061,0.0095076,0.0082082,0.0042140,0.0080848,0.0075898,0.0064479,0.0044996,0.0111699,0.0136221,0.0060445,0.0113279,0.0050830,0.0061885,0.0059955,0.0119572,0.0067394,0.0095525,0.0056586
324,Petroleum and coal products,0.0792065,0.0542501,0.0247842,0.0853743,0.0339848,0.0613025,0.0475578,0.0353884,0.0368198,0.0409983,0.0248084,0.0262503,0.0131869,0.0318474,0.0228593,0.0160208,0.0255736,0.0240156,0.0429697,0.0507059,0.0226966,0.0424988,0.0394446,1.0367100,0.0824566,0.0522145,0.0102606,0.0100988,0.0113203,0.0088299,0.0102868,0.2127620,0.1053150,0.1821090,0.1303140,0.0667664,0.0614424,0.0476765,0.0096456,0.0103106,0.0101905,0.0068271,0.0061334,0.0081434,0.0076022,0.0041187,0.0054879,0.0023742,0.0211164,0.0116400,0.0057994,0.0061567,0.0094222,0.0103773,0.0188664,0.0353118,0.0149022,0.0126433,0.0201745,0.0175440,0.0136139,0.0099763,0.0167327,0.0201359,0.0183024,0.0105091,0.0502842,0.0155915,0.0280851,0.0525567,0.0652742
325,Chemical products,0.1122880,0.1011880,0.0278455,0.0409566,0.0233947,0.0173893,0.0375524,0.0685257,0.0738784,0.0339088,0.0502553,0.0543588,0.0432828,0.0702723,0.0717221,0.0398828,0.0856604,0.0984621,0.0671170,0.3645710,0.1001740,0.1185730,0.0882116,0.0285866,1.3968700,0.4092140,0.0105094,0.0109292,0.0109062,0.0080072,0.0105570,0.0175395,0.0159555,0.0235886,0.0189199,0.0098218,0.0177341,0.0197286,0.0082282,0.0177113,0.0129094,0.0110135,0.0072125,0.0052552,0.0073431,0.0053347,0.0051025,0.0020814,0.0211594,0.0092541,0.0060721,0.0053682,0.0178877,0.0158217,0.0144546,0.0270680,0.0143229,0.0633404,0.0981357,0.0360364,0.0178306,0.0089609,0.0155822,0.0132996,0.0222931,0.0179775,0.0192690,0.0129726,0.0078363,0.0300982,0.0239474
326,Plastics and rubber products,0.0158847,0.0098622,0.0040936,0.0183957,0.0076154,0.0036710,0.0299969,0.0180438,0.0193076,0.0148526,0.0168210,0.0408678,0.0202566,0.0304613,0.0699488,0.0298001,0.0703107,0.0458806,0.0371353,0.0271374,0.0143799,0.0272193,0.0149613,0.0037525,0.0314840,1.0931000,0.0089918,0.0104976,0.0125965,0.0036018,0.0080306,0.0046852,0.0044795,0.0075828,0.0127547,0.0042472,0.0092094,0.0237627,0.0051668,0.0071505,0.0069661,0.0076103,0.0034818,0.0022581,0.0029365,0.0036379,0.0020769,0.0015711,0.0064608,0.0065128,0.0025534,0.0029944,0.0070413,0.0036231,0.0054665,0.0105027,0.0072529,0.0137132,0.0101181,0.0111146,0.0092718,0.0035313,0.0051270,0.0053598,0.0180063,0.0121478,0.0082668,0.0044408,0.0033160,0.0084692,0.0131821
42,Wholesale trade,0.0975757,0.0893531,0.0261040,0.0649170,0.0381631,0.0261769,0.0699349,0.1240680,0.0674183,0.1350740,0.0895498,0.1162940,0.0868764,0.1190060,0.1490720,0.0769945,0.1004780,0.0859254,0.1205450,0.1081090,0.1234090,0.1066250,0.0608953,0.0334228,0.0844800,0.0940776,1.0341900,0.0218508,0.0163105,0.0122276,0.0253663,0.0340692,0.0583238,0.0759645,0.0660052,0.0347181,0.0307862,0.0350625,0.0122918,0.0349935,0.0169777,0.0192560,0.0130175,0.0091740,0.0101205,0.0069225,0.0073539,0.0039626,0.0209584,0.0423186,0.0085642,0.0096321,0.0175467,0.0136579,0.0183716,0.0420101,0.0259542,0.0331891,0.0442654,0.0273016,0.0274314,0.0139361,0.0238831,0.0244038,0.0532231,0.0236799,0.0311208,0.0153429,0.0190470,0.0274798,0.0389440
