"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0147401,0.0107104,0.0254565,0.0370579,0.0177141,0.0080046,0.0466483,0.0382109,0.0434037,1.5493700,0.4098560,0.2432450,0.0562018,0.3177610,0.2293580,0.1298310,0.1243030,0.1271710,0.0319313,0.0265838,0.0119210,0.0366309,0.0203856,0.0197622,0.0167093,0.0423998,0.0064762,0.0083241,0.0075896,0.0054366,0.0072644,0.0098829,0.0443504,0.0230348,0.0165601,0.0103747,0.0182600,0.0148400,0.0141533,0.0062038,0.0022858,0.0175664,0.0202014,0.0030261,0.0057218,0.0029496,0.0042033,0.0022804,0.0134087,0.0122210,0.0034785,0.0051652,0.0130472,0.0074806,0.0100384,0.0481355,0.0125140,0.0082157,0.0094777,0.0079890,0.0155598,0.0063974,0.0163089,0.0078983,0.0166477,0.0181282,0.0178862,0.0083477,0.0138722,0.0085339,0.0265306
332,Fabricated metal products,0.0179021,0.0133748,0.0145938,0.0247123,0.0095250,0.0076040,0.0664578,0.0529530,0.0451644,0.0719028,1.1613700,0.1352250,0.0418683,0.1076140,0.1358060,0.0830555,0.0767331,0.0504058,0.0393731,0.0279499,0.0155099,0.0557551,0.0312052,0.0127998,0.0233816,0.0501909,0.0068172,0.0095649,0.0076143,0.0054706,0.0082521,0.0095816,0.0158874,0.0379565,0.0187268,0.0127180,0.0380534,0.0161306,0.0142258,0.0087236,0.0023549,0.0266652,0.0263277,0.0033773,0.0065731,0.0034251,0.0047800,0.0029975,0.0123723,0.0117134,0.0036232,0.0062771,0.0116524,0.0085209,0.0108514,0.0460189,0.0115542,0.0068741,0.0085005,0.0071693,0.0181970,0.0061196,0.0138942,0.0110591,0.0241069,0.0166377,0.0212458,0.0098005,0.0171822,0.0091957,0.0332867
333,Machinery,0.0157630,0.0094407,0.0153336,0.0557059,0.0333635,0.0073089,0.0254809,0.0134469,0.0140675,0.0258660,0.0240524,1.1179200,0.0066735,0.0289844,0.0772168,0.0290031,0.0103307,0.0163482,0.0139620,0.0072369,0.0044006,0.0158512,0.0180988,0.0115863,0.0094496,0.0154612,0.0036474,0.0048803,0.0046385,0.0035553,0.0040897,0.0049354,0.0063656,0.0090833,0.0073552,0.0057353,0.0065526,0.0082285,0.0193173,0.0028844,0.0012012,0.0053032,0.0082654,0.0013991,0.0027488,0.0015676,0.0019636,0.0011726,0.0079030,0.0057751,0.0016947,0.0029350,0.0052859,0.0035831,0.0094251,0.0494654,0.0153421,0.0034140,0.0042767,0.0045292,0.0051680,0.0033046,0.0050084,0.0031001,0.0073967,0.0119505,0.0063837,0.0027440,0.0060037,0.0055644,0.0131577
334,Computer and electronic products,0.0048097,0.0036787,0.0035820,0.0060329,0.0047145,0.0031438,0.0129962,0.0162494,0.0191331,0.0226712,0.0260406,0.0402187,1.1401200,0.0470726,0.0594384,0.0938918,0.0264614,0.0249142,0.0115105,0.0203780,0.0115980,0.0268259,0.0231710,0.0039504,0.0132705,0.0197721,0.0096784,0.0097990,0.0066965,0.0052651,0.0068668,0.0054370,0.0086837,0.0088111,0.0062652,0.0038304,0.0040367,0.0053831,0.0066288,0.0168181,0.0058327,0.0760307,0.0329165,0.0078503,0.0106522,0.0037915,0.0093629,0.0008385,0.0064688,0.0071403,0.0067628,0.0167795,0.0139126,0.0211751,0.0102148,0.0193635,0.0091362,0.0088906,0.0066588,0.0058160,0.0078335,0.0053044,0.0062601,0.0070477,0.0077072,0.0167580,0.0418480,0.0123427,0.0064465,0.0059619,0.0136253
335,"Electrical equipment, appliances, and components",0.0033315,0.0075851,0.0019289,0.0042020,0.0024732,0.0016787,0.0252992,0.0122385,0.0052842,0.0194044,0.0157478,0.0470049,0.0180979,1.0788400,0.0209473,0.0208295,0.0071803,0.0116997,0.0050137,0.0043390,0.0028713,0.0072900,0.0047670,0.0019312,0.0037429,0.0079613,0.0020024,0.0024067,0.0022944,0.0032397,0.0023752,0.0020505,0.0054701,0.0043472,0.0027452,0.0029578,0.0024106,0.0029436,0.0077509,0.0016828,0.0007350,0.0085905,0.0072841,0.0011932,0.0022904,0.0012312,0.0016879,0.0010743,0.0045264,0.0036181,0.0026928,0.0033143,0.0064743,0.0026653,0.0049378,0.0123862,0.0061322,0.0018547,0.0024839,0.0038742,0.0041475,0.0020487,0.0039454,0.0034037,0.0059874,0.0056572,0.0048909,0.0051594,0.0032292,0.0029525,0.0117397
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0065526,0.0064360,0.0030885,0.0127081,0.0043924,0.0022481,0.0120684,0.0134583,0.0120406,0.0210417,0.0146624,0.0546333,0.0062508,0.0126314,1.4067900,0.0269223,0.0128521,0.0091483,0.0102143,0.0075579,0.0046249,0.0134858,0.0076342,0.0030880,0.0052771,0.0080508,0.0058959,0.0135965,0.0142002,0.0036999,0.0083780,0.0030657,0.0054043,0.0067935,0.0337229,0.0121220,0.0023271,0.0113221,0.0158473,0.0039067,0.0012124,0.0044900,0.0048053,0.0021805,0.0033575,0.0016952,0.0023554,0.0006235,0.0050649,0.0084261,0.0014970,0.0018417,0.0054196,0.0046380,0.0089643,0.0328478,0.0089810,0.0030331,0.0040516,0.0034390,0.0098738,0.0063422,0.0041388,0.0032227,0.0060158,0.0425447,0.0133150,0.0020907,0.0273352,0.0073216,0.0064013
3364OT,Other transportation equipment,0.0012379,0.0013744,0.0008237,0.0025679,0.0010026,0.0009976,0.0019913,0.0025579,0.0026566,0.0060189,0.0036653,0.0060449,0.0018791,0.0035900,0.0056807,1.2232800,0.0024707,0.0022121,0.0019495,0.0018963,0.0019275,0.0027143,0.0018554,0.0008235,0.0015625,0.0021618,0.0014181,0.0014859,0.0011069,0.0011801,0.0014597,0.0125042,0.0284720,0.0224490,0.0021167,0.0018730,0.0012845,0.0106789,0.0014783,0.0013936,0.0006814,0.0022123,0.0024624,0.0009145,0.0018938,0.0009293,0.0014449,0.0001303,0.0011686,0.0015528,0.0008463,0.0011820,0.0034227,0.0021610,0.0015035,0.0027645,0.0013330,0.0010993,0.0013140,0.0010849,0.0023992,0.0014707,0.0016369,0.0011401,0.0014333,0.0029440,0.0461975,0.0025861,0.0025711,0.0009007,0.0025928
337,Furniture and related products,0.0003024,0.0002269,0.0002010,0.0003534,0.0001766,0.0002381,0.0065209,0.0103758,0.0006316,0.0005246,0.0005370,0.0020054,0.0012576,0.0005602,0.0019503,0.0006997,1.0529300,0.0024246,0.0004466,0.0007405,0.0006262,0.0010737,0.0004574,0.0002333,0.0003199,0.0020637,0.0007184,0.0015245,0.0003108,0.0002437,0.0017052,0.0002672,0.0005425,0.0003730,0.0003174,0.0002888,0.0003238,0.0003645,0.0003271,0.0002856,0.0001820,0.0006241,0.0056650,0.0001983,0.0004629,0.0001626,0.0003267,0.0018697,0.0008112,0.0011900,0.0002609,0.0001911,0.0004908,0.0003663,0.0003145,0.0004720,0.0003503,0.0005649,0.0004334,0.0003143,0.0014428,0.0033742,0.0026512,0.0003104,0.0023197,0.0005004,0.0003853,0.0003256,0.0008869,0.0003200,0.0013637
339,Miscellaneous manufacturing,0.0013662,0.0008790,0.0005075,0.0013575,0.0006318,0.0004854,0.0019145,0.0020665,0.0044822,0.0018889,0.0016720,0.0095665,0.0010223,0.0048458,0.0061591,0.0018928,0.0027246,1.0554500,0.0013640,0.0054608,0.0082803,0.0020212,0.0017363,0.0005552,0.0025785,0.0026519,0.0013846,0.0017382,0.0017523,0.0008332,0.0015676,0.0007935,0.0008852,0.0015655,0.0008455,0.0007348,0.0006018,0.0017117,0.0025666,0.0007911,0.0003686,0.0013518,0.0022674,0.0007331,0.0011027,0.0006427,0.0008186,0.0001342,0.0012103,0.0012046,0.0005282,0.0006965,0.0028054,0.0011067,0.0025767,0.0088265,0.0027631,0.0242491,0.0269961,0.0100152,0.0101761,0.0015570,0.0030188,0.0029301,0.0018051,0.0038884,0.0013321,0.0026369,0.0008329,0.0037664,0.0015243
311FT,Food and beverage and tobacco products,0.1086140,0.0169288,0.0009230,0.0016103,0.0015135,0.0014948,0.0019624,0.0081026,0.0044309,0.0036308,0.0033600,0.0031711,0.0014800,0.0028591,0.0035966,0.0020088,0.0046044,0.0040512,1.2780900,0.0101126,0.0395064,0.0109311,0.0192540,0.0017380,0.0155665,0.0098097,0.0028935,0.0022645,0.0039252,0.0017873,0.0023339,0.0067346,0.0016675,0.0033834,0.0023205,0.0012512,0.0008407,0.0024864,0.0016240,0.0026062,0.0013088,0.0019810,0.0042635,0.0038800,0.0033269,0.0032029,0.0029709,0.0002325,0.0033060,0.0026009,0.0028244,0.0028531,0.0045539,0.0033441,0.0036699,0.0039349,0.0427780,0.0037156,0.0157771,0.0326058,0.0365751,0.0122440,0.0245244,0.0185221,0.1583940,0.0034874,0.0058614,0.0016803,0.0266735,0.0213398,0.0021305
313TT,Textile mills and textile product mills,0.0020954,0.0045343,0.0004512,0.0013131,0.0004805,0.0004162,0.0033062,0.0140979,0.0069390,0.0019699,0.0017153,0.0066653,0.0009445,0.0019974,0.0189925,0.0050374,0.0561378,0.0185926,0.0030290,1.1906500,0.1364110,0.0289877,0.0122408,0.0006543,0.0033746,0.0200566,0.0016629,0.0014037,0.0017711,0.0119498,0.0037869,0.0006631,0.0009091,0.0035625,0.0011945,0.0006413,0.0005974,0.0016671,0.0010365,0.0009662,0.0009799,0.0007821,0.0016031,0.0003571,0.0006877,0.0005085,0.0004865,0.0002553,0.0008993,0.0015691,0.0003397,0.0003591,0.0011655,0.0006949,0.0010727,0.0026950,0.0010893,0.0014348,0.0025118,0.0069989,0.0046870,0.0009923,0.0075301,0.0038325,0.0022950,0.0027998,0.0022463,0.0014367,0.0012140,0.0016597,0.0012816
315AL,Apparel and leather and allied products,0.0002488,0.0001636,0.0000723,0.0001441,0.0000636,0.0000741,0.0002070,0.0004011,0.0002816,0.0003397,0.0002433,0.0004644,0.0001251,0.0002365,0.0058141,0.0002876,0.0009371,0.0008699,0.0002912,0.0152895,1.0543300,0.0005968,0.0121481,0.0000873,0.0001899,0.0004340,0.0007185,0.0002125,0.0002079,0.0042020,0.0003480,0.0001240,0.0001700,0.0003460,0.0002999,0.0001909,0.0000796,0.0002028,0.0002251,0.0004032,0.0001760,0.0003420,0.0003355,0.0001078,0.0002756,0.0001882,0.0001842,0.0000184,0.0002409,0.0006152,0.0001142,0.0001060,0.0002396,0.0002344,0.0006108,0.0023106,0.0003445,0.0002876,0.0002601,0.0002407,0.0031942,0.0008801,0.0003153,0.0002497,0.0002218,0.0019851,0.0002523,0.0001739,0.0011612,0.0011484,0.0002650
322,Paper products,0.0084841,0.0035784,0.0019609,0.0059874,0.0020999,0.0022411,0.0081391,0.0153599,0.0251197,0.0234503,0.0196220,0.0180418,0.0075113,0.0208349,0.0215252,0.0107884,0.0323025,0.0245770,0.0468802,0.0232292,0.0116487,1.2937800,0.1324800,0.0025954,0.0152294,0.0373764,0.0074601,0.0044311,0.0096802,0.0047091,0.0075126,0.0041446,0.0045233,0.0061404,0.0052720,0.0044574,0.0045479,0.0165571,0.0079208,0.0133305,0.0030891,0.0046490,0.0084937,0.0036019,0.0052377,0.0040177,0.0037592,0.0005414,0.0040647,0.0056563,0.0033107,0.0029870,0.0083581,0.0050804,0.0075676,0.0103828,0.0075084,0.0063769,0.0095244,0.0100163,0.0098355,0.0057796,0.0060396,0.0228993,0.0156047,0.0067819,0.0040885,0.0077921,0.0067293,0.0093756,0.0048075
323,Printing and related support activities,0.0018229,0.0013668,0.0010981,0.0015350,0.0009383,0.0013716,0.0023994,0.0030667,0.0026551,0.0039014,0.0029884,0.0030180,0.0015797,0.0027321,0.0033981,0.0022981,0.0034510,0.0031035,0.0031951,0.0044567,0.0082156,0.0034601,1.0249500,0.0012166,0.0027206,0.0029002,0.0067664,0.0039254,0.0033581,0.0026378,0.0100834,0.0020763,0.0031930,0.0038102,0.0029373,0.0024064,0.0018922,0.0021895,0.0021723,0.0253789,0.0047814,0.0041379,0.0145565,0.0030752,0.0137167,0.0106367,0.0088103,0.0002742,0.0028494,0.0040227,0.0043943,0.0028296,0.0080402,0.0066379,0.0062673,0.0031863,0.0064280,0.0046812,0.0054644,0.0032201,0.0092736,0.0111562,0.0045181,0.0073387,0.0038529,0.0052911,0.0036928,0.0068442,0.0055935,0.0058981,0.0040930
324,Petroleum and coal products,0.1055980,0.0419016,0.0176914,0.0681749,0.0185811,0.0458769,0.0668072,0.0427292,0.0511823,0.0586074,0.0342333,0.0316715,0.0118003,0.0371970,0.0320187,0.0188761,0.0368039,0.0285692,0.0595667,0.0547186,0.0212044,0.0592896,0.0518140,1.0518500,0.0787635,0.0634194,0.0128970,0.0153206,0.0159521,0.0153440,0.0133531,0.2400350,0.1519900,0.1998790,0.2221660,0.1343730,0.0216017,0.0742408,0.0205636,0.0098282,0.0038063,0.0089231,0.0154835,0.0084863,0.0109906,0.0050074,0.0080492,0.0031097,0.0213184,0.0136309,0.0057878,0.0069277,0.0124327,0.0136966,0.0174002,0.0426668,0.0198426,0.0140731,0.0213906,0.0203608,0.0194794,0.0143056,0.0227850,0.0181212,0.0238935,0.0152770,0.0703138,0.0107800,0.0574499,0.0684195,0.0795178
325,Chemical products,0.0998702,0.0995476,0.0256513,0.0475325,0.0159487,0.0199421,0.0344417,0.0865749,0.1051730,0.0469160,0.0661107,0.0607178,0.0362849,0.0686189,0.0895542,0.0374725,0.1090790,0.1006320,0.0743709,0.4071830,0.0821177,0.1662510,0.1319030,0.0448740,1.4364800,0.4659920,0.0129296,0.0125093,0.0155973,0.0128069,0.0144971,0.0172587,0.0202939,0.0227485,0.0217246,0.0121467,0.0111165,0.0229002,0.0158275,0.0124064,0.0044524,0.0167621,0.0195151,0.0050590,0.0100370,0.0065889,0.0072396,0.0021170,0.0215680,0.0125474,0.0055446,0.0063856,0.0279522,0.0209263,0.0198280,0.0406107,0.0199326,0.0624822,0.0675894,0.0352828,0.0214831,0.0138285,0.0328306,0.0135176,0.0284224,0.0229152,0.0195841,0.0173824,0.0148268,0.0274002,0.0358579
326,Plastics and rubber products,0.0120901,0.0076535,0.0024128,0.0190590,0.0036239,0.0026076,0.0210679,0.0168412,0.0206039,0.0157267,0.0163962,0.0381169,0.0119666,0.0226856,0.0757610,0.0211540,0.0796771,0.0380814,0.0364454,0.0211860,0.0150962,0.0285520,0.0142733,0.0031601,0.0200050,1.0874600,0.0092178,0.0102257,0.0155933,0.0050275,0.0094387,0.0047289,0.0044165,0.0072530,0.0117378,0.0039324,0.0066369,0.0242640,0.0095151,0.0047843,0.0017210,0.0083513,0.0081486,0.0018590,0.0034469,0.0039543,0.0025209,0.0011035,0.0054327,0.0084474,0.0020257,0.0027877,0.0078259,0.0037821,0.0057104,0.0115907,0.0101446,0.0119443,0.0095809,0.0112559,0.0113372,0.0040696,0.0062573,0.0041336,0.0196026,0.0140387,0.0081030,0.0042812,0.0058000,0.0071631,0.0134564
42,Wholesale trade,0.0911959,0.0577075,0.0175984,0.0514194,0.0179235,0.0188415,0.0650188,0.1259820,0.0746844,0.1325910,0.0941543,0.1194720,0.0581815,0.1206850,0.1610670,0.0705164,0.1181120,0.0836930,0.1257010,0.1001120,0.0875209,0.1073630,0.0600418,0.0328142,0.0767710,0.0935344,1.0345200,0.0243293,0.0206619,0.0178595,0.0329144,0.0362207,0.0683194,0.0823926,0.0677004,0.0415532,0.0166264,0.0421517,0.0239046,0.0546201,0.0052142,0.0289843,0.0331473,0.0081056,0.0132633,0.0074098,0.0100912,0.0034504,0.0189316,0.0527725,0.0080215,0.0107156,0.0215396,0.0182004,0.0201988,0.0490840,0.0289759,0.0320003,0.0376026,0.0286746,0.0317241,0.0159473,0.0293010,0.0195033,0.0568187,0.0294444,0.0328512,0.0152985,0.0352424,0.0257063,0.0420193
