"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0125224,0.0083677,0.0297885,0.0243930,0.0236720,0.0066219,0.0328501,0.0234709,0.0254856,1.3141600,0.2461680,0.1420770,0.0509295,0.1951220,0.1541190,0.0885695,0.0694636,0.0641023,0.0242999,0.0191723,0.0120927,0.0215453,0.0169429,0.0194391,0.0150261,0.0295139,0.0043950,0.0057082,0.0045215,0.0027435,0.0044604,0.0059886,0.0233509,0.0216761,0.0151452,0.0054156,0.0195063,0.0102143,0.0047536,0.0090361,0.0048480,0.0080896,0.0109006,0.0025307,0.0041688,0.0017582,0.0033281,0.0011143,0.0080970,0.0054602,0.0036852,0.0049483,0.0058354,0.0040093,0.0056416,0.0120238,0.0080731,0.0051850,0.0057469,0.0045366,0.0083650,0.0037336,0.0076384,0.0055856,0.0116428,0.0095371,0.0119703,0.0042468,0.0037570,0.0059018,0.0144386
332,Fabricated metal products,0.0211162,0.0124215,0.0289059,0.0219813,0.0188971,0.0087360,0.0751516,0.0484391,0.0417884,0.0712121,1.1327900,0.1148230,0.0645114,0.1180980,0.1248000,0.0979258,0.0660785,0.0489351,0.0395055,0.0347660,0.0243641,0.0409390,0.0374163,0.0206466,0.0319339,0.0547241,0.0062377,0.0094895,0.0064798,0.0038014,0.0081232,0.0095452,0.0169162,0.0670872,0.0259894,0.0105161,0.0430856,0.0175195,0.0073404,0.0229507,0.0065665,0.0170427,0.0207896,0.0042032,0.0067987,0.0029987,0.0054370,0.0023507,0.0101775,0.0075939,0.0053804,0.0085224,0.0083807,0.0069666,0.0089720,0.0208437,0.0115364,0.0071755,0.0082357,0.0068013,0.0159912,0.0053124,0.0104350,0.0109014,0.0237847,0.0122511,0.0223641,0.0067728,0.0067791,0.0099559,0.0261324
333,Machinery,0.0199612,0.0157238,0.0368781,0.0606051,0.0714882,0.0088673,0.0339743,0.0152380,0.0142306,0.0310593,0.0270630,1.1211500,0.0132719,0.0384852,0.0706422,0.0399819,0.0114878,0.0147211,0.0133066,0.0104773,0.0075840,0.0159262,0.0223609,0.0228163,0.0146092,0.0202444,0.0033652,0.0047472,0.0037359,0.0023551,0.0036554,0.0052514,0.0165843,0.0091688,0.0088030,0.0049299,0.0212214,0.0074164,0.0093280,0.0069891,0.0047534,0.0046550,0.0087326,0.0020222,0.0034171,0.0014485,0.0027410,0.0010980,0.0078228,0.0051825,0.0025754,0.0051311,0.0041338,0.0029985,0.0057628,0.0222087,0.0133216,0.0039356,0.0045348,0.0037050,0.0048481,0.0030014,0.0041109,0.0040016,0.0077649,0.0099102,0.0076696,0.0055264,0.0027103,0.0060811,0.0133142
334,Computer and electronic products,0.0103981,0.0084328,0.0091267,0.0108726,0.0096411,0.0051913,0.0223054,0.0258090,0.0327872,0.0342405,0.0406181,0.0678238,1.4321500,0.0849902,0.0978173,0.1550890,0.0384709,0.0440701,0.0179045,0.0483911,0.0273629,0.0388579,0.0543493,0.0086712,0.0264309,0.0345106,0.0117432,0.0197951,0.0082672,0.0045941,0.0085575,0.0083755,0.0115130,0.0181807,0.0116380,0.0058738,0.0114037,0.0098188,0.0060741,0.0203897,0.0371037,0.0421398,0.0234110,0.0107843,0.0125201,0.0048541,0.0108454,0.0012440,0.0092792,0.0058979,0.0148348,0.0292518,0.0135837,0.0223330,0.0170298,0.0119613,0.0173378,0.0152860,0.0091264,0.0080084,0.0093586,0.0062506,0.0075636,0.0176542,0.0111371,0.0154086,0.0567091,0.0141857,0.0039044,0.0108535,0.0171858
335,"Electrical equipment, appliances, and components",0.0064286,0.0095810,0.0044097,0.0057296,0.0056415,0.0021350,0.0320812,0.0147497,0.0059081,0.0210825,0.0186166,0.0492665,0.0300379,1.0989200,0.0244641,0.0249006,0.0079973,0.0121780,0.0061519,0.0068751,0.0057204,0.0075711,0.0071083,0.0035674,0.0062447,0.0113015,0.0019940,0.0037764,0.0024158,0.0048134,0.0024917,0.0026393,0.0086738,0.0059027,0.0036485,0.0032617,0.0049605,0.0032550,0.0046421,0.0026336,0.0023282,0.0084577,0.0062687,0.0018503,0.0030951,0.0012588,0.0024543,0.0009455,0.0042182,0.0025896,0.0064336,0.0067163,0.0044905,0.0027420,0.0049386,0.0074608,0.0051493,0.0022641,0.0027188,0.0028136,0.0044827,0.0021166,0.0036613,0.0036166,0.0075630,0.0054319,0.0058290,0.0048308,0.0015049,0.0038496,0.0118845
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0151020,0.0139679,0.0096692,0.0179837,0.0124746,0.0038257,0.0209934,0.0218436,0.0171493,0.0266148,0.0178162,0.0588246,0.0196652,0.0178662,1.3920300,0.0448433,0.0149416,0.0124411,0.0152460,0.0127652,0.0087982,0.0167084,0.0134216,0.0080663,0.0097013,0.0117959,0.0069952,0.0138990,0.0165360,0.0027748,0.0101513,0.0043412,0.0073353,0.0099124,0.0746116,0.0112614,0.0099804,0.0169589,0.0105595,0.0088630,0.0038889,0.0055223,0.0073944,0.0035897,0.0064889,0.0022022,0.0046173,0.0007680,0.0060412,0.0097801,0.0028374,0.0037096,0.0050844,0.0052482,0.0101218,0.0198093,0.0067758,0.0040106,0.0043372,0.0038852,0.0105142,0.0078828,0.0046182,0.0048909,0.0078179,0.0406404,0.0125033,0.0024655,0.0134089,0.0089750,0.0106898
3364OT,Other transportation equipment,0.0016822,0.0040336,0.0014880,0.0026909,0.0018991,0.0012382,0.0021405,0.0026914,0.0018515,0.0036016,0.0024656,0.0057108,0.0029198,0.0032338,0.0039720,1.2933200,0.0019637,0.0016954,0.0018413,0.0022036,0.0024020,0.0020324,0.0017678,0.0012279,0.0015898,0.0019974,0.0011305,0.0014936,0.0008399,0.0010212,0.0011088,0.0103229,0.0244761,0.0574103,0.0021958,0.0011800,0.0025180,0.0107102,0.0006639,0.0012839,0.0014446,0.0015467,0.0016264,0.0009082,0.0017742,0.0006323,0.0014454,0.0001248,0.0013632,0.0008803,0.0009265,0.0013323,0.0017737,0.0014738,0.0013283,0.0016336,0.0011353,0.0009824,0.0008340,0.0008990,0.0016024,0.0012213,0.0024317,0.0011285,0.0012213,0.0012972,0.0586635,0.0033742,0.0008628,0.0008576,0.0024230
337,Furniture and related products,0.0006842,0.0004393,0.0004674,0.0008558,0.0004469,0.0003818,0.0131458,0.0271146,0.0011043,0.0008723,0.0009194,0.0028736,0.0032955,0.0011297,0.0027074,0.0015110,1.0342900,0.0031472,0.0007887,0.0014294,0.0014192,0.0022839,0.0012367,0.0004001,0.0007454,0.0032014,0.0005157,0.0008655,0.0004099,0.0002499,0.0012088,0.0003894,0.0011500,0.0006406,0.0004957,0.0002610,0.0008029,0.0006211,0.0002402,0.0005674,0.0004810,0.0007281,0.0032928,0.0003271,0.0004198,0.0001689,0.0003919,0.0012816,0.0010188,0.0006416,0.0006838,0.0003435,0.0005151,0.0003799,0.0004167,0.0004282,0.0004630,0.0007137,0.0005338,0.0004453,0.0014684,0.0021067,0.0017723,0.0007059,0.0023118,0.0006281,0.0006706,0.0002933,0.0003119,0.0005453,0.0024997
339,Miscellaneous manufacturing,0.0037872,0.0016085,0.0014336,0.0019520,0.0016224,0.0009111,0.0035405,0.0026595,0.0074620,0.0033345,0.0027993,0.0114021,0.0022111,0.0076313,0.0090032,0.0039781,0.0039573,1.0698300,0.0023267,0.0067452,0.0133619,0.0021878,0.0026642,0.0012070,0.0030939,0.0038506,0.0019351,0.0045539,0.0018512,0.0009720,0.0019819,0.0011318,0.0012913,0.0019772,0.0014794,0.0011118,0.0020928,0.0023568,0.0022344,0.0013046,0.0011859,0.0017573,0.0038439,0.0012509,0.0021575,0.0009650,0.0016252,0.0001924,0.0019471,0.0012023,0.0012274,0.0013567,0.0030203,0.0014354,0.0023936,0.0035503,0.0078001,0.0234427,0.0276863,0.0095740,0.0135976,0.0029084,0.0030967,0.0044916,0.0039221,0.0054107,0.0024477,0.0014830,0.0006183,0.0054726,0.0017638
311FT,Food and beverage and tobacco products,0.1067750,0.0174633,0.0014482,0.0014783,0.0014063,0.0028167,0.0019950,0.0074560,0.0035957,0.0028077,0.0022978,0.0022104,0.0020457,0.0022434,0.0027065,0.0017090,0.0032869,0.0028517,1.2217800,0.0107325,0.0274981,0.0061738,0.0099328,0.0021166,0.0110342,0.0058810,0.0022751,0.0029564,0.0030885,0.0013679,0.0024284,0.0119234,0.0013669,0.0044220,0.0024367,0.0011162,0.0022530,0.0025780,0.0008201,0.0024183,0.0023001,0.0016733,0.0029794,0.0031849,0.0023988,0.0022532,0.0023491,0.0002666,0.0044072,0.0016678,0.0032760,0.0036975,0.0043509,0.0033934,0.0051388,0.0032219,0.0774132,0.0033932,0.0096842,0.0326776,0.0439456,0.0043823,0.0185377,0.0291541,0.1790440,0.0028147,0.0023070,0.0003472,0.0043122,0.0212447,0.0017301
313TT,Textile mills and textile product mills,0.0054330,0.0087074,0.0014511,0.0021880,0.0016402,0.0008149,0.0065168,0.0126416,0.0068246,0.0037833,0.0027469,0.0071714,0.0027173,0.0035569,0.0312922,0.0084668,0.0508071,0.0311254,0.0042193,1.2843100,0.3752760,0.0176422,0.0172827,0.0015976,0.0061006,0.0220722,0.0032684,0.0024855,0.0020507,0.0036070,0.0052013,0.0010983,0.0014414,0.0117651,0.0028603,0.0010484,0.0018987,0.0024954,0.0008428,0.0020684,0.0014878,0.0011380,0.0019191,0.0007571,0.0012460,0.0006909,0.0009470,0.0003799,0.0015597,0.0016651,0.0008647,0.0008501,0.0016011,0.0009861,0.0016585,0.0032309,0.0023604,0.0024250,0.0043784,0.0114891,0.0067595,0.0016858,0.0045488,0.0077759,0.0046953,0.0035485,0.0086968,0.0014993,0.0012676,0.0036605,0.0018960
315AL,Apparel and leather and allied products,0.0009845,0.0005673,0.0003102,0.0003040,0.0002309,0.0001960,0.0005004,0.0007604,0.0004788,0.0006941,0.0004177,0.0007528,0.0004792,0.0004866,0.0076968,0.0006536,0.0016446,0.0018880,0.0006456,0.0179441,1.1224700,0.0008459,0.0118833,0.0002932,0.0004397,0.0008441,0.0018242,0.0004674,0.0003015,0.0080813,0.0005218,0.0002375,0.0003134,0.0006790,0.0007327,0.0003182,0.0004312,0.0004115,0.0001665,0.0006116,0.0005265,0.0004195,0.0005010,0.0002315,0.0004491,0.0002488,0.0003177,0.0000357,0.0003511,0.0007513,0.0002561,0.0002447,0.0003746,0.0003311,0.0008576,0.0028979,0.0008239,0.0003755,0.0003925,0.0005074,0.0034506,0.0020224,0.0004525,0.0005844,0.0004340,0.0016731,0.0018824,0.0002395,0.0015768,0.0016951,0.0004217
322,Paper products,0.0142021,0.0068886,0.0054067,0.0078512,0.0060173,0.0039340,0.0130904,0.0169447,0.0371988,0.0238995,0.0199958,0.0234601,0.0172235,0.0284533,0.0233336,0.0150501,0.0345566,0.0321265,0.0573010,0.0331120,0.0262507,1.3009100,0.2464690,0.0060359,0.0284235,0.0462726,0.0099559,0.0073493,0.0110374,0.0052571,0.0086650,0.0061061,0.0061171,0.0099204,0.0075658,0.0151516,0.0110552,0.0197583,0.0051646,0.0396667,0.0087889,0.0065686,0.0112874,0.0071699,0.0105297,0.0064587,0.0074179,0.0008630,0.0066742,0.0057904,0.0084728,0.0061413,0.0094019,0.0074176,0.0112017,0.0094678,0.0112788,0.0108470,0.0149146,0.0189806,0.0160484,0.0076460,0.0075314,0.0326295,0.0217414,0.0065989,0.0053982,0.0116839,0.0039298,0.0180023,0.0065414
323,Printing and related support activities,0.0054934,0.0051701,0.0042435,0.0041705,0.0029709,0.0044355,0.0048756,0.0058767,0.0045999,0.0065831,0.0053512,0.0057974,0.0060391,0.0057081,0.0056981,0.0046378,0.0055779,0.0053599,0.0066210,0.0062052,0.0193576,0.0061831,1.0605200,0.0041004,0.0085127,0.0060947,0.0128120,0.0103876,0.0061541,0.0055981,0.0122663,0.0050007,0.0063471,0.0084950,0.0062915,0.0061453,0.0097055,0.0058905,0.0021065,0.0347510,0.0153624,0.0088435,0.0199143,0.0082308,0.0230385,0.0139126,0.0150259,0.0006870,0.0077235,0.0053928,0.0114925,0.0084135,0.0164591,0.0142401,0.0147511,0.0060678,0.0128813,0.0119457,0.0078539,0.0063371,0.0148937,0.0183916,0.0088577,0.0184611,0.0073811,0.0083002,0.0052777,0.0100264,0.0069843,0.0181519,0.0070524
324,Petroleum and coal products,0.0330354,0.0167389,0.0180312,0.0203634,0.0160454,0.0321160,0.0216005,0.0138776,0.0127191,0.0166545,0.0106083,0.0112315,0.0076605,0.0167069,0.0093070,0.0071549,0.0104373,0.0097299,0.0166983,0.0176493,0.0106102,0.0126261,0.0207358,1.0348100,0.0253347,0.0177674,0.0036835,0.0058732,0.0047313,0.0032874,0.0043668,0.1104170,0.0422107,0.0478281,0.0525972,0.0489310,0.0707831,0.0157041,0.0029744,0.0046088,0.0040464,0.0035870,0.0053392,0.0045716,0.0046260,0.0020577,0.0037519,0.0008454,0.0094280,0.0037954,0.0036127,0.0042736,0.0042448,0.0032361,0.0118779,0.0310214,0.0082907,0.0053304,0.0074436,0.0071707,0.0064512,0.0046640,0.0073832,0.0078258,0.0074619,0.0039940,0.0128682,0.0040637,0.0090116,0.0279620,0.0523575
325,Chemical products,0.1086790,0.0785850,0.0299670,0.0392699,0.0320773,0.0109079,0.0327995,0.0635308,0.0665664,0.0313733,0.0516100,0.0506494,0.0468011,0.0636781,0.0654515,0.0390742,0.0781884,0.0813361,0.0602429,0.3095620,0.1128300,0.0978798,0.0964370,0.0321252,1.2957000,0.2976780,0.0090911,0.0106905,0.0098813,0.0058306,0.0099662,0.0119000,0.0147696,0.0181955,0.0147625,0.0079906,0.0167480,0.0179842,0.0092778,0.0215291,0.0091026,0.0097122,0.0162605,0.0058750,0.0118400,0.0051679,0.0086760,0.0016778,0.0261544,0.0076596,0.0100925,0.0072223,0.0144248,0.0101644,0.0131338,0.0155990,0.0185267,0.0530709,0.1013910,0.0379806,0.0186815,0.0077661,0.0130056,0.0126786,0.0231438,0.0166504,0.0160225,0.0095883,0.0051116,0.0250715,0.0193604
326,Plastics and rubber products,0.0187547,0.0099910,0.0060203,0.0217448,0.0080124,0.0036644,0.0309367,0.0214539,0.0205886,0.0196320,0.0197386,0.0425470,0.0251649,0.0335560,0.0778072,0.0346554,0.0827234,0.0458513,0.0365053,0.0256157,0.0179462,0.0269863,0.0207685,0.0061390,0.0297963,1.0912400,0.0091936,0.0106912,0.0140898,0.0041803,0.0086085,0.0054280,0.0056579,0.0094816,0.0159060,0.0040564,0.0103035,0.0267559,0.0058098,0.0086031,0.0051590,0.0084620,0.0080189,0.0026989,0.0046839,0.0039783,0.0036259,0.0010904,0.0060124,0.0065315,0.0044437,0.0048111,0.0063597,0.0038845,0.0064955,0.0082438,0.0095496,0.0135273,0.0096450,0.0116168,0.0113764,0.0036788,0.0057527,0.0066864,0.0216785,0.0138906,0.0092025,0.0038436,0.0028986,0.0099518,0.0142123
42,Wholesale trade,0.1169230,0.0920577,0.0378999,0.0464765,0.0331776,0.0300693,0.0637207,0.1255930,0.0647459,0.1168320,0.0762533,0.0983526,0.1141130,0.1113940,0.1325370,0.0752831,0.0919447,0.0765089,0.1174830,0.0984342,0.1177560,0.1010710,0.0736501,0.0466637,0.0772039,0.0838812,1.0326900,0.0243285,0.0169493,0.0105160,0.0235950,0.0310237,0.0607323,0.0356273,0.0678241,0.0505852,0.0369906,0.0348492,0.0109057,0.0478887,0.0135314,0.0196619,0.0250379,0.0097827,0.0151008,0.0071806,0.0116119,0.0028230,0.0193263,0.0462772,0.0123177,0.0145514,0.0155190,0.0135437,0.0225738,0.0306310,0.0363460,0.0292100,0.0407912,0.0275894,0.0314443,0.0127902,0.0202706,0.0258309,0.0596728,0.0223238,0.0271053,0.0124814,0.0130675,0.0268707,0.0561355
