"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0136984,0.0085257,0.0239749,0.0291736,0.0160044,0.0076106,0.0407522,0.0322112,0.0382804,1.4718300,0.3509150,0.2083400,0.0507633,0.2407920,0.2170310,0.1095440,0.1050990,0.1032630,0.0276001,0.0214918,0.0072929,0.0295489,0.0168008,0.0183533,0.0132602,0.0342523,0.0048585,0.0079437,0.0060977,0.0047301,0.0061329,0.0082070,0.0374540,0.0206343,0.0146126,0.0088853,0.0121678,0.0129724,0.0100114,0.0056236,0.0016323,0.0128077,0.0168190,0.0031685,0.0046433,0.0022086,0.0033923,0.0019605,0.0119117,0.0093895,0.0030306,0.0044504,0.0110577,0.0062607,0.0084102,0.0320256,0.0104021,0.0067648,0.0076614,0.0063896,0.0132425,0.0050031,0.0125007,0.0071733,0.0136117,0.0147008,0.0157863,0.0079417,0.0113071,0.0072185,0.0236844
332,Fabricated metal products,0.0189852,0.0119405,0.0148516,0.0208090,0.0085537,0.0073812,0.0659604,0.0506654,0.0432214,0.0632777,1.1441500,0.1236550,0.0408708,0.0879599,0.1365560,0.0773128,0.0725729,0.0450550,0.0375637,0.0242214,0.0109316,0.0502310,0.0292656,0.0126620,0.0204966,0.0461850,0.0055887,0.0099100,0.0067306,0.0053284,0.0077657,0.0089326,0.0151316,0.0391254,0.0185025,0.0125333,0.0262543,0.0146028,0.0113775,0.0089646,0.0018480,0.0218559,0.0248679,0.0038935,0.0058716,0.0028414,0.0042450,0.0029126,0.0121344,0.0098291,0.0035259,0.0061519,0.0110082,0.0077585,0.0101673,0.0357431,0.0107114,0.0062689,0.0076893,0.0064001,0.0168741,0.0054970,0.0120050,0.0115475,0.0221921,0.0149272,0.0202876,0.0093591,0.0155799,0.0086227,0.0328864
333,Machinery,0.0161531,0.0089203,0.0151329,0.0470495,0.0309614,0.0071323,0.0237199,0.0118609,0.0127414,0.0234298,0.0215277,1.1078800,0.0061033,0.0230416,0.0667465,0.0266542,0.0092278,0.0142900,0.0121612,0.0061053,0.0027441,0.0135469,0.0162271,0.0113008,0.0082801,0.0138642,0.0029081,0.0047982,0.0037957,0.0032562,0.0035682,0.0042902,0.0055613,0.0079653,0.0064039,0.0050070,0.0051482,0.0072670,0.0148022,0.0027314,0.0008903,0.0041394,0.0075543,0.0015171,0.0023806,0.0012456,0.0016810,0.0010625,0.0073696,0.0049068,0.0016029,0.0028139,0.0047348,0.0029067,0.0085864,0.0379461,0.0144755,0.0030062,0.0037433,0.0039204,0.0045379,0.0027818,0.0042543,0.0029413,0.0065180,0.0098986,0.0062418,0.0028612,0.0047990,0.0050479,0.0125018
334,Computer and electronic products,0.0048133,0.0030796,0.0037232,0.0050482,0.0043054,0.0033684,0.0125896,0.0146793,0.0179976,0.0190153,0.0222985,0.0369428,1.1416200,0.0378549,0.0567387,0.0867497,0.0232406,0.0222333,0.0104595,0.0171909,0.0074236,0.0230582,0.0211965,0.0039382,0.0117634,0.0176152,0.0077894,0.0108564,0.0065104,0.0058234,0.0066577,0.0050638,0.0084163,0.0092642,0.0062698,0.0035958,0.0032804,0.0050112,0.0058644,0.0164698,0.0054466,0.0622955,0.0283947,0.0110015,0.0097368,0.0033411,0.0088738,0.0008716,0.0063316,0.0060341,0.0072162,0.0171978,0.0139359,0.0257198,0.0101227,0.0132917,0.0083216,0.0083450,0.0060094,0.0052150,0.0072577,0.0049178,0.0057638,0.0079182,0.0072679,0.0151271,0.0460555,0.0132328,0.0053480,0.0059256,0.0119611
335,"Electrical equipment, appliances, and components",0.0036364,0.0073137,0.0019305,0.0034786,0.0022562,0.0016091,0.0244197,0.0111010,0.0049604,0.0171074,0.0139911,0.0447691,0.0168857,1.0670700,0.0203682,0.0196811,0.0063842,0.0101846,0.0046382,0.0037539,0.0019152,0.0064951,0.0044129,0.0018883,0.0033004,0.0071007,0.0016728,0.0024216,0.0019448,0.0029317,0.0021200,0.0019528,0.0052149,0.0041827,0.0025930,0.0028797,0.0018953,0.0026417,0.0059240,0.0016250,0.0005776,0.0069643,0.0065813,0.0013627,0.0020544,0.0010190,0.0015007,0.0010163,0.0043287,0.0031251,0.0025636,0.0030224,0.0059538,0.0024058,0.0046029,0.0094191,0.0056880,0.0016671,0.0022713,0.0033824,0.0039509,0.0018043,0.0033342,0.0033741,0.0052870,0.0051514,0.0048862,0.0062505,0.0027726,0.0028050,0.0113793
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0070700,0.0060119,0.0030400,0.0109013,0.0039392,0.0022276,0.0121688,0.0125122,0.0114902,0.0186442,0.0135648,0.0465922,0.0061839,0.0102190,1.4004400,0.0263733,0.0119003,0.0080067,0.0094010,0.0064644,0.0030128,0.0117003,0.0069975,0.0030085,0.0045936,0.0073126,0.0049121,0.0160030,0.0127467,0.0035729,0.0083462,0.0028671,0.0051068,0.0064678,0.0350630,0.0126028,0.0019082,0.0110121,0.0119579,0.0040276,0.0009155,0.0037470,0.0044577,0.0025676,0.0030854,0.0014380,0.0021479,0.0006175,0.0049218,0.0073994,0.0015106,0.0018295,0.0052183,0.0041991,0.0087548,0.0245777,0.0084029,0.0028391,0.0037442,0.0030964,0.0095121,0.0040515,0.0036745,0.0032851,0.0054609,0.0391874,0.0148052,0.0021952,0.0257596,0.0073989,0.0063988
3364OT,Other transportation equipment,0.0015472,0.0025026,0.0008727,0.0023691,0.0008813,0.0012455,0.0020351,0.0028211,0.0027702,0.0063376,0.0035618,0.0053748,0.0018166,0.0031183,0.0054470,1.2275300,0.0024710,0.0021020,0.0021028,0.0018165,0.0013234,0.0025909,0.0018537,0.0008434,0.0015286,0.0020960,0.0014253,0.0017968,0.0011290,0.0014477,0.0015655,0.0120009,0.0319417,0.0364787,0.0022842,0.0018698,0.0013810,0.0112201,0.0014055,0.0017625,0.0006436,0.0021350,0.0024739,0.0012145,0.0020452,0.0009436,0.0015537,0.0001368,0.0012812,0.0015510,0.0009895,0.0013425,0.0042191,0.0022905,0.0015418,0.0021281,0.0013409,0.0011554,0.0013804,0.0011127,0.0018835,0.0016054,0.0017006,0.0013577,0.0014963,0.0017407,0.0473365,0.0032670,0.0023033,0.0009718,0.0026990
337,Furniture and related products,0.0003428,0.0002391,0.0002326,0.0003076,0.0001654,0.0002461,0.0069864,0.0111561,0.0006067,0.0005159,0.0005063,0.0016939,0.0011958,0.0004887,0.0019684,0.0006705,1.0517400,0.0022309,0.0004371,0.0007589,0.0004880,0.0010347,0.0004407,0.0002607,0.0002924,0.0019909,0.0007433,0.0015337,0.0002937,0.0002606,0.0016992,0.0002607,0.0006045,0.0003715,0.0003177,0.0002979,0.0002906,0.0003458,0.0002910,0.0002788,0.0001594,0.0005491,0.0056692,0.0002351,0.0004242,0.0001399,0.0002961,0.0020521,0.0008587,0.0010147,0.0002596,0.0001895,0.0004754,0.0003352,0.0002999,0.0003701,0.0003365,0.0005491,0.0004142,0.0003049,0.0014201,0.0035520,0.0025394,0.0003244,0.0021752,0.0005042,0.0004130,0.0003435,0.0006974,0.0003217,0.0014430
339,Miscellaneous manufacturing,0.0015260,0.0007474,0.0005099,0.0011903,0.0006099,0.0005156,0.0019049,0.0019327,0.0042969,0.0018295,0.0015391,0.0099010,0.0009432,0.0042065,0.0067028,0.0022146,0.0026509,1.0466900,0.0012784,0.0056423,0.0058948,0.0018056,0.0015476,0.0005185,0.0022560,0.0022750,0.0012273,0.0020840,0.0016708,0.0008672,0.0015662,0.0007845,0.0008794,0.0015293,0.0008321,0.0007301,0.0005194,0.0015742,0.0020395,0.0008397,0.0003034,0.0011317,0.0020982,0.0008382,0.0010235,0.0005888,0.0007570,0.0001359,0.0012372,0.0010371,0.0005495,0.0007026,0.0027721,0.0010211,0.0027070,0.0074530,0.0024808,0.0242470,0.0258140,0.0096372,0.0145322,0.0015391,0.0038222,0.0031107,0.0017955,0.0039899,0.0015627,0.0031440,0.0007529,0.0038946,0.0015047
311FT,Food and beverage and tobacco products,0.1072190,0.0134046,0.0008461,0.0012726,0.0012116,0.0016031,0.0018081,0.0071699,0.0039413,0.0040287,0.0031562,0.0029137,0.0012412,0.0024186,0.0033711,0.0018719,0.0041423,0.0034390,1.2456900,0.0100185,0.0364662,0.0092545,0.0162570,0.0013877,0.0122216,0.0083931,0.0023055,0.0021601,0.0032998,0.0017519,0.0019569,0.0063056,0.0015220,0.0029285,0.0020161,0.0010741,0.0006868,0.0020888,0.0013541,0.0023285,0.0010415,0.0016317,0.0036339,0.0043068,0.0028805,0.0025036,0.0025798,0.0002242,0.0031135,0.0021342,0.0026608,0.0026214,0.0040791,0.0029084,0.0031427,0.0029845,0.0421069,0.0031575,0.0142411,0.0304170,0.0331636,0.0126327,0.0237276,0.0192693,0.1485370,0.0032391,0.0057114,0.0019936,0.0187122,0.0211342,0.0019057
313TT,Textile mills and textile product mills,0.0023167,0.0031168,0.0004588,0.0010983,0.0004542,0.0004154,0.0033516,0.0113506,0.0067865,0.0018337,0.0015971,0.0067810,0.0009063,0.0017092,0.0169766,0.0045358,0.0591012,0.0182418,0.0029086,1.1880600,0.0993719,0.0285316,0.0110692,0.0006289,0.0030890,0.0189553,0.0014987,0.0015294,0.0015960,0.0109256,0.0038933,0.0006268,0.0008525,0.0035571,0.0011208,0.0006135,0.0004755,0.0014309,0.0008322,0.0009671,0.0007184,0.0007134,0.0015251,0.0004306,0.0006612,0.0004435,0.0004612,0.0002668,0.0009101,0.0013463,0.0003488,0.0003628,0.0011479,0.0006234,0.0010451,0.0022225,0.0010144,0.0013837,0.0025222,0.0077221,0.0048803,0.0008919,0.0047540,0.0046401,0.0022608,0.0027764,0.0026658,0.0017956,0.0010514,0.0017174,0.0012598
315AL,Apparel and leather and allied products,0.0002583,0.0001093,0.0000577,0.0001111,0.0000502,0.0000683,0.0001752,0.0002659,0.0002134,0.0003188,0.0002126,0.0003860,0.0001014,0.0001889,0.0062070,0.0002430,0.0005399,0.0007555,0.0002494,0.0069738,1.0607200,0.0003576,0.0046482,0.0000705,0.0001379,0.0002608,0.0006742,0.0002075,0.0001643,0.0051932,0.0002440,0.0000932,0.0001306,0.0002956,0.0002911,0.0001741,0.0000579,0.0001779,0.0001758,0.0002193,0.0000685,0.0005614,0.0002026,0.0001055,0.0001788,0.0001035,0.0001200,0.0000155,0.0002333,0.0002605,0.0000908,0.0000916,0.0001807,0.0001559,0.0006209,0.0022111,0.0002081,0.0001656,0.0002020,0.0001732,0.0028047,0.0004945,0.0002064,0.0001883,0.0001716,0.0020169,0.0002595,0.0001363,0.0010641,0.0010648,0.0002506
322,Paper products,0.0095893,0.0030720,0.0020120,0.0053048,0.0020342,0.0023892,0.0086367,0.0153706,0.0268154,0.0221770,0.0190994,0.0180138,0.0079424,0.0187872,0.0220509,0.0105851,0.0331504,0.0247461,0.0490575,0.0217374,0.0090058,1.2945400,0.1372710,0.0025790,0.0142700,0.0376017,0.0070247,0.0049931,0.0096715,0.0052073,0.0076431,0.0041151,0.0044390,0.0060108,0.0053903,0.0047805,0.0034941,0.0149638,0.0071151,0.0143940,0.0025972,0.0042488,0.0085308,0.0046717,0.0054085,0.0038053,0.0038316,0.0005810,0.0043215,0.0052721,0.0035832,0.0032014,0.0084410,0.0050027,0.0080138,0.0086258,0.0073092,0.0065785,0.0095252,0.0100037,0.0097337,0.0059490,0.0058386,0.0250291,0.0157642,0.0067829,0.0045097,0.0094468,0.0062524,0.0096512,0.0049730
323,Printing and related support activities,0.0020658,0.0012257,0.0011717,0.0014458,0.0009368,0.0016664,0.0025051,0.0031120,0.0027656,0.0046603,0.0032554,0.0031934,0.0014436,0.0027254,0.0037392,0.0024676,0.0034861,0.0030218,0.0032612,0.0041617,0.0071802,0.0033225,1.0260100,0.0012493,0.0026842,0.0028805,0.0065567,0.0044478,0.0033089,0.0031261,0.0098875,0.0021791,0.0033454,0.0042425,0.0032995,0.0025982,0.0018545,0.0023007,0.0021861,0.0266069,0.0040728,0.0038668,0.0144427,0.0040108,0.0147606,0.0102911,0.0092087,0.0002926,0.0030609,0.0039866,0.0048742,0.0030442,0.0082348,0.0065999,0.0065739,0.0028014,0.0064925,0.0047652,0.0058361,0.0032199,0.0092538,0.0118323,0.0045693,0.0081000,0.0038986,0.0054830,0.0044322,0.0086006,0.0052550,0.0063648,0.0044620
324,Petroleum and coal products,0.0788085,0.0292561,0.0154730,0.0503056,0.0149077,0.0441187,0.0546469,0.0335563,0.0390337,0.0448668,0.0264163,0.0255897,0.0091418,0.0279578,0.0255459,0.0145927,0.0281330,0.0211448,0.0413785,0.0406489,0.0122479,0.0412270,0.0412125,1.0409200,0.0577272,0.0482162,0.0091786,0.0132620,0.0118989,0.0126814,0.0102150,0.2026870,0.1100010,0.1419430,0.1727960,0.1050420,0.0149784,0.0587492,0.0138227,0.0078499,0.0025116,0.0062906,0.0118397,0.0084214,0.0085258,0.0035838,0.0061830,0.0025392,0.0189516,0.0100225,0.0048606,0.0056194,0.0096034,0.0098999,0.0140356,0.0298776,0.0157037,0.0109081,0.0167011,0.0160903,0.0152520,0.0112245,0.0169045,0.0155946,0.0177448,0.0124763,0.0464059,0.0093191,0.0446885,0.0547831,0.0695064
325,Chemical products,0.1044720,0.0808261,0.0250075,0.0402821,0.0151320,0.0174610,0.0336002,0.0798446,0.0958447,0.0418483,0.0611471,0.0568740,0.0359730,0.0580066,0.0848105,0.0354991,0.1032680,0.0923010,0.0679859,0.3642240,0.0594959,0.1526070,0.1118600,0.0367794,1.3928900,0.4408300,0.0106888,0.0127364,0.0138558,0.0117670,0.0131571,0.0136233,0.0170234,0.0183133,0.0177767,0.0097471,0.0088819,0.0185915,0.0126400,0.0121232,0.0033565,0.0140140,0.0177069,0.0056030,0.0087856,0.0053589,0.0062685,0.0019956,0.0214319,0.0103811,0.0053598,0.0060416,0.0246445,0.0165542,0.0184881,0.0297698,0.0180768,0.0571824,0.0594610,0.0306892,0.0206603,0.0119813,0.0261600,0.0131437,0.0253674,0.0216997,0.0181296,0.0187538,0.0122702,0.0248185,0.0321700
326,Plastics and rubber products,0.0129602,0.0065432,0.0023817,0.0141885,0.0033045,0.0025335,0.0216972,0.0160413,0.0194455,0.0145121,0.0155288,0.0354520,0.0120293,0.0198566,0.0712056,0.0200576,0.0772000,0.0357719,0.0348499,0.0187819,0.0110266,0.0270871,0.0137687,0.0029512,0.0180241,1.0819600,0.0083859,0.0112548,0.0150307,0.0052901,0.0093380,0.0041096,0.0041148,0.0064799,0.0108153,0.0037671,0.0049794,0.0198627,0.0078424,0.0049033,0.0013226,0.0070023,0.0077282,0.0021548,0.0031184,0.0032975,0.0022648,0.0011138,0.0053332,0.0070713,0.0020387,0.0027735,0.0075353,0.0033974,0.0055039,0.0088415,0.0100119,0.0116223,0.0093469,0.0107128,0.0105997,0.0037081,0.0056756,0.0043032,0.0187824,0.0130608,0.0083116,0.0049408,0.0048705,0.0070873,0.0134368
42,Wholesale trade,0.0991353,0.0497662,0.0176720,0.0440010,0.0166732,0.0193760,0.0625622,0.1191160,0.0703584,0.1240290,0.0854982,0.1117300,0.0554402,0.1056090,0.1598060,0.0652824,0.1128790,0.0775168,0.1179170,0.0966474,0.0775226,0.1005530,0.0550826,0.0313564,0.0718939,0.0878826,1.0325200,0.0267245,0.0190109,0.0175140,0.0319229,0.0302052,0.0569549,0.0666138,0.0626997,0.0378382,0.0124712,0.0368466,0.0187961,0.0469330,0.0041236,0.0245784,0.0306983,0.0097954,0.0121738,0.0063876,0.0092180,0.0033309,0.0186810,0.0483851,0.0080158,0.0105062,0.0203768,0.0177644,0.0191620,0.0381357,0.0278723,0.0305219,0.0350131,0.0267606,0.0308749,0.0148715,0.0262119,0.0203049,0.0542915,0.0275318,0.0307207,0.0170301,0.0302630,0.0239979,0.0402616
