"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0134195,0.0080813,0.0264170,0.0294396,0.0262032,0.0054996,0.0397330,0.0281151,0.0289142,1.3698100,0.2818640,0.1682590,0.0516476,0.2023030,0.1859480,0.1033110,0.0813843,0.0758492,0.0267172,0.0230893,0.0148518,0.0271948,0.0218646,0.0185175,0.0188819,0.0380845,0.0044746,0.0047446,0.0054193,0.0030515,0.0049816,0.0078086,0.0284228,0.0256525,0.0196139,0.0072202,0.0218933,0.0096822,0.0051630,0.0138426,0.0062437,0.0075081,0.0085911,0.0034837,0.0031680,0.0017949,0.0037508,0.0014715,0.0095432,0.0062343,0.0044923,0.0039422,0.0059769,0.0041032,0.0059475,0.0099282,0.0089089,0.0057788,0.0071123,0.0054510,0.0110591,0.0052920,0.0109908,0.0075644,0.0145469,0.0116419,0.0137368,0.0058058,0.0038079,0.0063595,0.0164230
332,Fabricated metal products,0.0206676,0.0110441,0.0239301,0.0266448,0.0197313,0.0064922,0.0792335,0.0504507,0.0427515,0.0774377,1.1367600,0.1217420,0.0586900,0.1067670,0.1323740,0.0990580,0.0679458,0.0508570,0.0414893,0.0363901,0.0250381,0.0450877,0.0419936,0.0181715,0.0360905,0.0594881,0.0053134,0.0067998,0.0069330,0.0037822,0.0079159,0.0122430,0.0208561,0.0673721,0.0290052,0.0124056,0.0356380,0.0147523,0.0071035,0.0310016,0.0082090,0.0142967,0.0148322,0.0051161,0.0044732,0.0027527,0.0053864,0.0028828,0.0106510,0.0069537,0.0057636,0.0059806,0.0077787,0.0060100,0.0085270,0.0149952,0.0111094,0.0071661,0.0091814,0.0074975,0.0190782,0.0066299,0.0133102,0.0126582,0.0263641,0.0128615,0.0227357,0.0085354,0.0061740,0.0097470,0.0263923
333,Machinery,0.0178535,0.0111366,0.0262139,0.0572341,0.0676121,0.0063510,0.0343539,0.0143249,0.0137709,0.0322473,0.0279479,1.1152700,0.0109756,0.0334128,0.0660676,0.0363262,0.0114535,0.0158202,0.0133918,0.0104062,0.0083004,0.0166623,0.0236997,0.0178525,0.0154439,0.0235430,0.0027648,0.0035067,0.0036145,0.0021760,0.0034946,0.0049123,0.0224106,0.0091840,0.0090640,0.0052869,0.0296293,0.0061633,0.0078185,0.0084811,0.0040867,0.0038117,0.0051432,0.0023279,0.0021339,0.0012967,0.0025786,0.0011279,0.0073799,0.0041032,0.0025479,0.0036182,0.0035094,0.0025246,0.0056526,0.0135031,0.0113559,0.0035889,0.0044497,0.0036719,0.0051599,0.0035888,0.0043670,0.0044711,0.0079709,0.0101563,0.0072806,0.0058627,0.0024717,0.0054453,0.0134543
334,Computer and electronic products,0.0103707,0.0078562,0.0072338,0.0129352,0.0104334,0.0043003,0.0255562,0.0277250,0.0342356,0.0380158,0.0421259,0.0739470,1.3918800,0.0836721,0.1050690,0.1578010,0.0407405,0.0475046,0.0189486,0.0516929,0.0308361,0.0437240,0.0615191,0.0073486,0.0302426,0.0391719,0.0087095,0.0115134,0.0085142,0.0048413,0.0085538,0.0105015,0.0147554,0.0191700,0.0124336,0.0065698,0.0127546,0.0081043,0.0063970,0.0260527,0.0483895,0.0343586,0.0161033,0.0128755,0.0078555,0.0047080,0.0104983,0.0014341,0.0093525,0.0051646,0.0182802,0.0212993,0.0137405,0.0182763,0.0157453,0.0087769,0.0174330,0.0153890,0.0101129,0.0087013,0.0105924,0.0074280,0.0083131,0.0260928,0.0125962,0.0163934,0.0602788,0.0170713,0.0037774,0.0107471,0.0168730
335,"Electrical equipment, appliances, and components",0.0061226,0.0096212,0.0034983,0.0065910,0.0060735,0.0015940,0.0352881,0.0199645,0.0065050,0.0243246,0.0200912,0.0511459,0.0287939,1.0986900,0.0260827,0.0261439,0.0090659,0.0139731,0.0064814,0.0073444,0.0066043,0.0084510,0.0078919,0.0030134,0.0071720,0.0128375,0.0017389,0.0027321,0.0023572,0.0048485,0.0023631,0.0030431,0.0094062,0.0067433,0.0038813,0.0038431,0.0053892,0.0027896,0.0049372,0.0034517,0.0029771,0.0072930,0.0040335,0.0021713,0.0019568,0.0010741,0.0023374,0.0011251,0.0042936,0.0023792,0.0073497,0.0038001,0.0039677,0.0025031,0.0045389,0.0049244,0.0051127,0.0022582,0.0029238,0.0028255,0.0049485,0.0023585,0.0039457,0.0042066,0.0085774,0.0059133,0.0062149,0.0057445,0.0015393,0.0038043,0.0120062
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0123620,0.0091463,0.0082226,0.0213726,0.0128121,0.0028949,0.0226482,0.0200043,0.0175494,0.0289609,0.0195686,0.0611297,0.0167737,0.0167074,1.3757700,0.0455042,0.0151639,0.0135867,0.0155795,0.0136717,0.0093619,0.0178862,0.0150446,0.0072926,0.0110717,0.0129601,0.0050839,0.0099330,0.0165792,0.0027075,0.0089953,0.0046340,0.0095192,0.0093509,0.0846209,0.0130456,0.0103453,0.0157950,0.0090575,0.0127480,0.0054005,0.0050190,0.0046737,0.0043619,0.0049545,0.0019438,0.0044549,0.0007878,0.0058962,0.0106442,0.0028356,0.0032668,0.0045928,0.0048711,0.0087878,0.0184512,0.0061315,0.0037456,0.0044017,0.0039872,0.0104978,0.0114971,0.0049586,0.0059042,0.0083364,0.0428290,0.0130936,0.0028710,0.0093498,0.0072119,0.0109840
3364OT,Other transportation equipment,0.0015930,0.0014078,0.0012487,0.0034339,0.0017828,0.0010714,0.0021980,0.0023536,0.0021079,0.0034946,0.0024687,0.0043395,0.0027219,0.0026713,0.0040044,1.3102400,0.0021006,0.0018746,0.0021923,0.0025137,0.0027174,0.0020768,0.0019568,0.0011497,0.0019144,0.0023052,0.0012043,0.0015794,0.0010199,0.0011894,0.0013375,0.0223683,0.0305452,0.0658304,0.0025252,0.0012395,0.0035386,0.0099238,0.0006278,0.0018001,0.0024514,0.0015680,0.0012451,0.0012943,0.0013337,0.0006233,0.0016372,0.0001480,0.0016305,0.0009061,0.0010577,0.0013052,0.0018702,0.0014543,0.0014051,0.0013235,0.0011850,0.0011180,0.0009798,0.0010650,0.0016916,0.0015626,0.0025149,0.0013543,0.0014394,0.0013749,0.0553831,0.0033831,0.0010617,0.0008928,0.0023398
337,Furniture and related products,0.0006184,0.0003319,0.0003447,0.0010228,0.0004939,0.0002796,0.0135120,0.0341924,0.0012642,0.0009356,0.0009855,0.0025508,0.0032872,0.0010504,0.0026791,0.0016200,1.0361000,0.0033608,0.0007917,0.0010696,0.0009810,0.0027695,0.0013651,0.0003134,0.0007408,0.0030913,0.0004467,0.0005631,0.0004504,0.0002566,0.0012753,0.0004084,0.0012359,0.0006080,0.0005218,0.0003025,0.0007614,0.0005253,0.0002500,0.0007359,0.0005942,0.0006373,0.0021824,0.0004250,0.0002694,0.0001611,0.0004364,0.0013964,0.0011165,0.0005651,0.0011046,0.0003108,0.0005472,0.0003676,0.0004130,0.0003614,0.0004537,0.0007621,0.0006339,0.0005211,0.0016799,0.0024681,0.0021471,0.0008632,0.0024804,0.0006322,0.0006918,0.0003737,0.0005114,0.0005676,0.0032137
339,Miscellaneous manufacturing,0.0044129,0.0016036,0.0011248,0.0022010,0.0016877,0.0006944,0.0048828,0.0028352,0.0079156,0.0032829,0.0025106,0.0114717,0.0018405,0.0072956,0.0091036,0.0036078,0.0038465,1.0732600,0.0026388,0.0077004,0.0147112,0.0023730,0.0032432,0.0010328,0.0036868,0.0042068,0.0015677,0.0019167,0.0018677,0.0011096,0.0019006,0.0011813,0.0015297,0.0016870,0.0014537,0.0011608,0.0024011,0.0018479,0.0023860,0.0016429,0.0016229,0.0015588,0.0029148,0.0015191,0.0015345,0.0007919,0.0015613,0.0002316,0.0020809,0.0011351,0.0013181,0.0011683,0.0028900,0.0013227,0.0018240,0.0017765,0.0096598,0.0217352,0.0299924,0.0090101,0.0203740,0.0034832,0.0051102,0.0056646,0.0045164,0.0055481,0.0023083,0.0018908,0.0006416,0.0054489,0.0017578
311FT,Food and beverage and tobacco products,0.1233870,0.0163199,0.0014955,0.0022400,0.0024077,0.0028710,0.0024183,0.0079631,0.0038835,0.0031502,0.0026003,0.0028101,0.0023655,0.0024522,0.0033233,0.0021280,0.0038184,0.0034021,1.2474500,0.0133035,0.0267196,0.0078225,0.0113285,0.0022238,0.0137662,0.0072059,0.0028325,0.0030275,0.0040157,0.0017318,0.0030962,0.0129832,0.0018900,0.0047178,0.0027788,0.0015093,0.0029483,0.0025081,0.0010374,0.0036836,0.0041373,0.0018612,0.0025734,0.0051357,0.0018471,0.0022048,0.0031539,0.0003716,0.0054308,0.0018642,0.0039235,0.0039188,0.0049926,0.0055216,0.0054816,0.0032937,0.0820841,0.0040890,0.0115149,0.0376763,0.0518195,0.0063228,0.0218546,0.0430065,0.2269210,0.0034276,0.0025532,0.0008407,0.0069655,0.0191587,0.0020099
313TT,Textile mills and textile product mills,0.0057695,0.0128369,0.0014376,0.0031000,0.0019023,0.0007316,0.0078818,0.0129472,0.0075908,0.0053532,0.0034581,0.0079990,0.0028612,0.0039042,0.0377239,0.0093356,0.0534341,0.0363564,0.0049532,1.2963300,0.4173290,0.0200642,0.0213378,0.0016257,0.0074800,0.0243614,0.0037194,0.0017233,0.0025073,0.0058546,0.0059381,0.0013539,0.0019056,0.0120870,0.0037180,0.0014383,0.0024306,0.0024447,0.0009427,0.0031192,0.0023782,0.0012333,0.0014900,0.0011713,0.0010432,0.0007826,0.0011190,0.0006362,0.0020230,0.0020577,0.0011084,0.0008585,0.0017302,0.0011335,0.0018505,0.0030980,0.0021989,0.0027439,0.0054275,0.0118752,0.0090455,0.0023250,0.0045134,0.0103076,0.0054723,0.0045039,0.0085573,0.0021245,0.0015537,0.0043159,0.0022852
315AL,Apparel and leather and allied products,0.0008542,0.0007959,0.0003815,0.0004771,0.0003119,0.0002129,0.0007283,0.0010097,0.0006605,0.0009797,0.0005867,0.0009907,0.0006628,0.0006243,0.0084179,0.0008599,0.0022857,0.0021583,0.0008074,0.0241409,1.1372200,0.0012277,0.0169938,0.0003701,0.0006639,0.0012248,0.0025356,0.0005630,0.0004408,0.0127365,0.0007447,0.0003443,0.0005310,0.0008382,0.0009856,0.0004814,0.0006646,0.0004408,0.0002010,0.0010496,0.0013409,0.0005083,0.0005407,0.0005015,0.0004347,0.0003704,0.0004230,0.0000649,0.0004685,0.0013981,0.0003648,0.0003128,0.0005000,0.0004703,0.0010770,0.0025540,0.0008171,0.0005523,0.0006605,0.0006948,0.0079128,0.0024461,0.0005459,0.0009760,0.0006234,0.0027773,0.0020656,0.0004381,0.0021912,0.0020376,0.0005108
322,Paper products,0.0140452,0.0066358,0.0045750,0.0093294,0.0059799,0.0032229,0.0140405,0.0172492,0.0351483,0.0253920,0.0201624,0.0242217,0.0149505,0.0264391,0.0235276,0.0152324,0.0338053,0.0333215,0.0555139,0.0316983,0.0252146,1.3017000,0.2754030,0.0053080,0.0315912,0.0494760,0.0090125,0.0063407,0.0119425,0.0055844,0.0092746,0.0071712,0.0077601,0.0093130,0.0076419,0.0194608,0.0110876,0.0155009,0.0050731,0.0529277,0.0119787,0.0063368,0.0078848,0.0106600,0.0080818,0.0069806,0.0077168,0.0010938,0.0075217,0.0050193,0.0099164,0.0054313,0.0100936,0.0070567,0.0117369,0.0085595,0.0109926,0.0117241,0.0206874,0.0241995,0.0205116,0.0104472,0.0086452,0.0442408,0.0252956,0.0066580,0.0055288,0.0158599,0.0039129,0.0209366,0.0067844
323,Printing and related support activities,0.0052043,0.0046735,0.0034579,0.0046502,0.0031696,0.0035235,0.0050376,0.0060402,0.0044898,0.0066432,0.0050569,0.0059342,0.0054893,0.0050659,0.0057009,0.0044028,0.0054125,0.0052293,0.0070688,0.0064165,0.0186901,0.0060759,1.0694700,0.0036348,0.0087959,0.0062663,0.0128525,0.0110462,0.0069838,0.0060504,0.0125946,0.0057911,0.0078982,0.0074442,0.0065725,0.0067003,0.0124582,0.0045822,0.0020858,0.0424191,0.0243218,0.0088265,0.0126356,0.0098452,0.0161521,0.0163678,0.0134288,0.0007280,0.0081526,0.0049168,0.0120548,0.0075263,0.0172022,0.0120470,0.0153604,0.0056168,0.0120330,0.0126132,0.0084581,0.0070076,0.0171336,0.0245157,0.0092755,0.0228928,0.0077812,0.0082002,0.0050328,0.0138020,0.0065266,0.0203515,0.0066967
324,Petroleum and coal products,0.0294584,0.0160221,0.0201400,0.0291124,0.0201923,0.0245702,0.0264268,0.0152468,0.0150079,0.0203427,0.0119505,0.0138315,0.0075728,0.0177105,0.0114441,0.0086135,0.0119761,0.0111805,0.0182416,0.0212078,0.0128151,0.0148562,0.0300302,1.0429300,0.0288009,0.0220968,0.0046395,0.0062448,0.0054725,0.0035037,0.0053013,0.1028100,0.0693383,0.1074780,0.0724114,0.0706540,0.1720430,0.0171277,0.0032076,0.0072815,0.0061238,0.0034524,0.0043304,0.0056664,0.0035989,0.0024217,0.0042757,0.0010365,0.0108843,0.0036881,0.0043693,0.0041467,0.0050469,0.0034277,0.0165276,0.0404455,0.0079771,0.0063191,0.0098604,0.0084640,0.0076047,0.0061477,0.0072464,0.0098978,0.0092094,0.0047607,0.0114938,0.0047214,0.0084843,0.0301749,0.0575623
325,Chemical products,0.1175690,0.0957114,0.0282956,0.0557326,0.0341101,0.0092454,0.0359889,0.0666440,0.0643317,0.0385751,0.0544917,0.0557975,0.0445426,0.0601486,0.0703119,0.0441637,0.0838322,0.0870313,0.0711282,0.3273740,0.1309260,0.1052410,0.1085920,0.0318722,1.3270000,0.3230660,0.0090762,0.0091747,0.0118163,0.0072460,0.0117377,0.0129804,0.0195444,0.0214504,0.0171399,0.0102269,0.0240373,0.0154401,0.0103670,0.0302102,0.0122643,0.0089923,0.0109863,0.0082794,0.0097114,0.0053536,0.0102041,0.0021922,0.0404471,0.0078376,0.0130452,0.0063611,0.0150458,0.0102249,0.0142226,0.0147852,0.0206915,0.0567481,0.1184670,0.0438881,0.0244776,0.0106634,0.0159775,0.0173813,0.0294864,0.0187787,0.0177965,0.0132630,0.0056112,0.0278895,0.0229472
326,Plastics and rubber products,0.0185705,0.0098067,0.0047959,0.0272357,0.0079031,0.0027110,0.0337434,0.0234882,0.0213107,0.0185722,0.0202337,0.0446125,0.0230444,0.0306605,0.0754345,0.0361395,0.0830029,0.0490195,0.0364513,0.0270264,0.0194715,0.0287742,0.0232010,0.0053146,0.0319821,1.0967300,0.0075914,0.0073049,0.0146919,0.0041842,0.0081672,0.0058605,0.0066108,0.0085976,0.0166463,0.0045771,0.0093012,0.0210322,0.0052857,0.0111279,0.0054312,0.0078460,0.0051843,0.0032935,0.0031097,0.0031415,0.0035476,0.0013431,0.0065282,0.0057950,0.0049037,0.0035391,0.0059230,0.0036911,0.0059038,0.0071225,0.0095757,0.0124650,0.0106982,0.0124586,0.0130755,0.0044852,0.0064756,0.0083907,0.0243868,0.0139134,0.0093609,0.0048866,0.0027412,0.0100451,0.0153639
42,Wholesale trade,0.1111060,0.0802758,0.0322542,0.0566691,0.0333477,0.0236352,0.0661866,0.1220340,0.0662208,0.1254230,0.0813088,0.1007750,0.1043790,0.1074130,0.1358530,0.0762525,0.0948612,0.0795121,0.1282840,0.1050790,0.1275170,0.1075570,0.0813314,0.0438999,0.0866726,0.0913476,1.0242500,0.0175499,0.0170625,0.0114367,0.0212751,0.0316891,0.0826167,0.0474704,0.0778322,0.0635021,0.0551994,0.0291288,0.0103331,0.0530713,0.0168952,0.0174162,0.0164036,0.0121788,0.0104222,0.0069970,0.0115129,0.0033868,0.0207146,0.0492500,0.0135279,0.0114514,0.0150250,0.0131663,0.0241594,0.0287549,0.0366830,0.0281156,0.0439719,0.0297795,0.0384419,0.0155659,0.0234733,0.0337321,0.0714331,0.0231592,0.0267332,0.0143413,0.0119056,0.0269586,0.0581916
