"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
311FT,Food and beverage and tobacco products,0.0925757,0.0117674,0.0007838,0.0013916,0.0014959,0.0016637,0.0016669,0.0056517,0.0039106,0.0028938,0.0023453,0.0022530,0.0013547,0.0019319,0.0024894,0.0015982,0.0032957,0.0031415,1.2359700,0.0113470,0.0313459,0.0075344,0.0105722,0.0011402,0.0110565,0.0073467,0.0020849,0.0015015,0.0023761,0.0012475,0.0015556,0.0032360,0.0011027,0.0026640,0.0014666,0.0010413,0.0011578,0.0014612,0.0010389,0.0027642,0.0029435,0.0015534,0.0015212,0.0027202,0.0016776,0.0016061,0.0015691,0.0001862,0.0043463,0.0014405,0.0019874,0.0020970,0.0034286,0.0021419,0.0026676,0.0034061,0.0333435,0.0028614,0.0152014,0.0309724,0.0310609,0.0138803,0.0295174,0.0216749,0.1291660,0.0025083,0.0041327,-0.0022771,0.0062091,0.0233474,0.0015009
313TT,Textile mills and textile product mills,0.0034138,0.0048643,0.0007198,0.0016446,0.0008343,0.0005697,0.0043325,0.0136574,0.0056730,0.0020121,0.0017697,0.0055161,0.0014756,0.0021753,0.0158950,0.0085806,0.0477387,0.0192863,0.0033627,1.2333200,0.2521080,0.0185915,0.0102009,0.0008668,0.0056488,0.0201446,0.0016913,0.0011662,0.0015094,0.0102351,0.0036406,0.0007291,0.0010875,0.0051518,0.0012666,0.0008063,0.0011180,0.0015550,0.0006915,0.0016194,0.0026649,0.0009233,0.0006584,0.0004510,0.0006186,0.0004403,0.0004552,0.0003823,0.0012781,0.0010170,0.0004132,0.0003669,0.0011461,0.0006591,0.0011547,0.0037285,0.0010329,0.0018313,0.0034495,0.0078739,0.0042270,0.0009737,0.0068447,0.0059116,0.0023771,0.0031930,0.0038047,0.0018663,0.0009422,0.0022611,0.0014383
315AL,Apparel and leather and allied products,0.0005545,0.0002536,0.0000967,0.0002395,0.0001397,0.0001153,0.0003035,0.0005697,0.0003427,0.0004483,0.0003052,0.0005592,0.0002261,0.0003029,0.0060032,0.0004904,0.0012135,0.0014825,0.0004190,0.0170743,1.1274100,0.0006385,0.0098279,0.0001096,0.0002939,0.0006171,0.0010446,0.0002270,0.0002120,0.0075469,0.0003713,0.0001430,0.0001804,0.0004215,0.0003853,0.0002857,0.0001859,0.0002453,0.0001935,0.0006285,0.0007254,0.0006694,0.0001706,0.0001620,0.0002534,0.0001800,0.0001799,0.0000269,0.0003287,0.0004035,0.0001405,0.0001137,0.0003222,0.0002303,0.0005347,0.0022822,0.0004862,0.0002428,0.0003209,0.0003294,0.0008300,0.0009644,0.0004334,0.0003992,0.0002878,0.0026685,0.0006856,0.0002769,0.0011759,0.0013415,0.0002710
322,Paper products,0.0109155,0.0038997,0.0025941,0.0082671,0.0041640,0.0030857,0.0101348,0.0164733,0.0301729,0.0209780,0.0181078,0.0202995,0.0120345,0.0229161,0.0209276,0.0128665,0.0319662,0.0312939,0.0528211,0.0300361,0.0186349,1.3085100,0.1711080,0.0029447,0.0224479,0.0488854,0.0076787,0.0042226,0.0089059,0.0040983,0.0068887,0.0044510,0.0045044,0.0065878,0.0058398,0.0067161,0.0077569,0.0156843,0.0051431,0.0342963,0.0092915,0.0051459,0.0043830,0.0044545,0.0056212,0.0042561,0.0040757,0.0007394,0.0059513,0.0046785,0.0044273,0.0030965,0.0080833,0.0056336,0.0081890,0.0114782,0.0068656,0.0081099,0.0116344,0.0107449,0.0098877,0.0055260,0.0066999,0.0289179,0.0158673,0.0060495,0.0051122,0.0121695,0.0045630,0.0133511,0.0055252
323,Printing and related support activities,0.0028422,0.0018932,0.0016080,0.0031131,0.0021948,0.0025991,0.0031476,0.0042372,0.0035930,0.0052384,0.0039599,0.0040003,0.0028259,0.0034478,0.0040547,0.0032577,0.0043902,0.0044626,0.0042128,0.0049208,0.0165100,0.0052399,1.0323600,0.0015555,0.0048948,0.0044999,0.0078355,0.0042034,0.0039417,0.0032349,0.0088490,0.0029273,0.0032134,0.0049244,0.0041454,0.0043657,0.0046284,0.0032109,0.0024693,0.0483135,0.0188304,0.0062092,0.0076217,0.0050987,0.0139852,0.0118809,0.0093461,0.0003893,0.0056091,0.0041578,0.0057137,0.0036494,0.0111407,0.0088392,0.0081208,0.0046104,0.0078283,0.0063748,0.0064162,0.0042887,0.0103233,0.0125035,0.0064188,0.0113031,0.0047421,0.0056531,0.0060487,0.0115699,0.0061790,0.0095241,0.0059357
324,Petroleum and coal products,0.0815661,0.0430231,0.0196025,0.0936473,0.0310423,0.0543134,0.0492395,0.0372387,0.0416668,0.0435245,0.0266422,0.0281913,0.0133265,0.0301788,0.0243096,0.0166907,0.0274251,0.0247214,0.0433891,0.0528614,0.0237221,0.0403462,0.0440770,1.0451500,0.0825688,0.0565704,0.0107799,0.0100006,0.0125440,0.0104412,0.0108925,0.2228120,0.1159540,0.1676560,0.1404890,0.0694623,0.0656508,0.0546546,0.0124102,0.0126378,0.0095175,0.0073455,0.0062138,0.0078464,0.0079384,0.0038530,0.0060338,0.0025574,0.0227795,0.0098355,0.0058498,0.0057546,0.0096492,0.0106488,0.0172719,0.0425595,0.0146880,0.0129446,0.0204772,0.0182321,0.0140409,0.0102886,0.0183553,0.0213224,0.0187534,0.0115195,0.0526503,0.0149881,0.0335339,0.0534809,0.0658594
325,Chemical products,0.1177130,0.0757129,0.0306814,0.0434149,0.0210732,0.0174699,0.0364774,0.0684865,0.0770809,0.0335787,0.0507055,0.0529147,0.0420201,0.0590607,0.0706606,0.0381303,0.0882375,0.0927826,0.0661419,0.3774560,0.1055410,0.1134660,0.0892748,0.0371175,1.4116700,0.4217110,0.0100772,0.0093061,0.0116149,0.0092103,0.0108010,0.0182218,0.0159713,0.0217217,0.0190972,0.0105193,0.0187193,0.0205014,0.0096381,0.0186667,0.0112961,0.0121296,0.0069671,0.0051695,0.0073220,0.0046333,0.0054295,0.0021436,0.0223600,0.0074834,0.0059291,0.0049328,0.0186057,0.0146229,0.0151340,0.0325508,0.0147437,0.0647893,0.0888866,0.0354422,0.0182051,0.0088906,0.0178842,0.0135251,0.0222954,0.0195316,0.0198321,0.0134662,0.0087934,0.0309795,0.0255459
326,Plastics and rubber products,0.0164623,0.0073252,0.0034929,0.0204287,0.0064732,0.0034162,0.0295982,0.0192475,0.0207104,0.0155559,0.0172858,0.0395375,0.0200794,0.0263163,0.0698956,0.0287677,0.0751626,0.0454836,0.0377578,0.0278438,0.0179657,0.0264336,0.0150438,0.0038474,0.0301067,1.0991400,0.0087356,0.0090021,0.0132091,0.0041061,0.0082051,0.0045532,0.0043734,0.0068434,0.0121691,0.0045825,0.0092303,0.0226087,0.0058198,0.0082154,0.0053337,0.0081068,0.0034611,0.0022801,0.0029556,0.0030082,0.0022288,0.0016556,0.0071121,0.0052829,0.0024994,0.0027193,0.0072015,0.0037119,0.0058685,0.0126498,0.0078502,0.0138587,0.0107138,0.0120107,0.0094363,0.0035618,0.0058361,0.0054587,0.0188829,0.0134517,0.0080277,0.0045895,0.0037753,0.0088772,0.0141810
42,Wholesale trade,0.1055880,0.0672715,0.0203046,0.0675469,0.0309516,0.0233560,0.0698168,0.1257560,0.0721908,0.1385580,0.0963444,0.1193190,0.0870621,0.1148790,0.1545110,0.0762014,0.1041500,0.0868832,0.1214050,0.1036980,0.1161480,0.1009160,0.0584970,0.0336674,0.0816830,0.0956887,1.0325300,0.0191226,0.0171697,0.0138366,0.0262377,0.0321626,0.0580470,0.0683780,0.0655164,0.0345261,0.0323359,0.0360673,0.0144861,0.0397527,0.0144516,0.0211764,0.0128659,0.0086296,0.0099221,0.0060024,0.0076627,0.0041404,0.0223999,0.0356000,0.0083034,0.0086759,0.0178195,0.0135187,0.0181955,0.0508162,0.0260093,0.0328835,0.0419890,0.0269507,0.0267793,0.0136695,0.0251955,0.0244806,0.0522925,0.0253286,0.0318410,0.0149800,0.0212093,0.0277758,0.0396824
 441,Motor vehicle and parts dealers,0.0004327,0.0003213,0.0002429,0.0009974,0.0005066,0.0002194,0.0017711,0.0010453,0.0011918,0.0007723,0.0007315,0.0031727,0.0005587,0.0004505,0.0025486,0.0025919,0.0009509,0.0008221,0.0008790,0.0007781,0.0004472,0.0008800,0.0006447,0.0002299,0.0005538,0.0007101,0.0002195,1.0010100,0.0013154,0.0002573,0.0008162,0.0002490,0.0003852,0.0003966,0.0043243,0.0003578,0.0003499,0.0009779,0.0005202,0.0006754,0.0002924,0.0002884,0.0001758,0.0002512,0.0002838,0.0001468,0.0002079,0.0001052,0.0008728,0.0005930,0.0001673,0.0001414,0.0003488,0.0002210,0.0007778,0.0007428,0.0002806,0.0002409,0.0003054,0.0002718,0.0002771,0.0002393,0.0003226,0.0002972,0.0003818,0.0043364,0.0003148,0.0001493,0.0002381,0.0002344,0.0004727
 445,Food and beverage stores,0.0000724,0.0000311,0.0000263,0.0000474,0.0000212,0.0000429,0.0004036,0.0000490,0.0001030,0.0000455,0.0000580,0.0001012,0.0000450,0.0000934,0.0001314,0.0000344,0.0004866,0.0002424,0.0001354,0.0000895,0.0000618,0.0000849,0.0008550,0.0000307,0.0002345,0.0001414,0.0000347,0.0001157,1.0001100,0.0000253,0.0000815,0.0000231,0.0000390,0.0000328,0.0002408,0.0000619,0.0000777,0.0000316,0.0000288,0.0000643,0.0000451,0.0000271,0.0000310,0.0000339,0.0000355,0.0000256,0.0000264,0.0001496,0.0001082,0.0000302,0.0000323,0.0000203,0.0000477,0.0000268,0.0000794,0.0000507,0.0000428,0.0000570,0.0000550,0.0000404,0.0000481,0.0000372,0.0000429,0.0003469,0.0000884,0.0001864,0.0000283,0.0000264,0.0000295,0.0000349,0.0000794
 452,General merchandise stores,0.0001809,0.0001092,0.0000795,0.0001553,0.0000784,0.0001118,0.0013085,0.0001990,0.0002257,0.0001493,0.0001666,0.0003449,0.0001250,0.0002173,0.0003911,0.0001889,0.0010156,0.0005273,0.0003232,0.0004169,0.0002221,0.0002274,0.0031418,0.0000860,0.0004379,0.0003442,0.0001241,0.0003022,0.0003341,1.0000900,0.0002638,0.0000834,0.0001122,0.0001128,0.0007382,0.0001320,0.0002650,0.0001214,0.0001073,0.0002528,0.0001687,0.0000963,0.0001128,0.0001297,0.0001346,0.0000975,0.0001008,0.0003153,0.0004221,0.0001219,0.0001155,0.0000771,0.0001712,0.0000966,0.0002954,0.0001801,0.0005017,0.0001886,0.0001697,0.0001438,0.0001730,0.0001464,0.0001528,0.0012493,0.0007627,0.0006122,0.0000961,0.0000955,0.0001030,0.0001219,0.0002589
 4A0,Other retail,0.0028948,0.0011220,0.0019048,0.0037183,0.0010440,0.0030184,0.0560767,0.0026838,0.0021198,0.0020027,0.0018405,0.0027180,0.0012682,0.0022558,0.0031986,0.0013874,0.0089220,0.0047844,0.0033552,0.0058014,0.0025203,0.0026427,0.0222749,0.0020397,0.0080773,0.0043378,0.0012494,0.0052582,0.0027909,0.0024953,1.0031000,0.0013912,0.0019707,0.0119543,0.0076043,0.0029961,0.0051645,0.0041644,0.0013471,0.0021513,0.0017268,0.0012374,0.0010273,0.0013575,0.0013726,0.0008636,0.0010491,0.0045379,0.0060758,0.0010284,0.0012072,0.0007439,0.0016642,0.0010532,0.0018968,0.0017357,0.0021038,0.0019916,0.0018962,0.0018981,0.0019182,0.0040563,0.0026111,0.0094509,0.0082188,0.0044869,0.0013101,0.0012931,0.0020180,0.0018287,0.0085814
481,Air transportation,0.0033134,0.0017317,0.0011331,0.0026069,0.0024052,0.0038256,0.0033489,0.0067212,0.0061853,0.0048533,0.0058465,0.0056945,0.0036660,0.0037308,0.0052846,0.0045296,0.0067899,0.0057779,0.0050772,0.0059124,0.0058374,0.0050256,0.0078529,0.0012631,0.0042631,0.0067712,0.0038795,0.0022107,0.0021588,0.0023607,0.0027042,1.0024300,0.0023715,0.0052432,0.0068465,0.0021741,0.0022598,0.0061875,0.0026788,0.0081004,0.0073750,0.0038274,0.0049067,0.0068571,0.0063033,0.0026650,0.0051377,0.0004300,0.0077713,0.0037418,0.0045679,0.0067027,0.0060786,0.0028627,0.0075870,0.0104441,0.0066586,0.0046831,0.0029259,0.0040401,0.0046027,0.0033242,0.0055870,0.0036721,0.0037171,0.0030052,0.0174522,0.0094905,0.0126128,0.0034628,0.0027849
482,Rail transportation,0.0105770,0.0034880,0.0021711,0.0341563,0.0021739,0.0069646,0.0054644,0.0132486,0.0233646,0.0352001,0.0134032,0.0093421,0.0034846,0.0112637,0.0104248,0.0060865,0.0095967,0.0067537,0.0143130,0.0077191,0.0035067,0.0196449,0.0062412,0.0027414,0.0135905,0.0133637,0.0010099,0.0009978,0.0014003,0.0010039,0.0012412,0.0018372,1.0045700,0.0026208,0.0119258,0.0012982,0.0025741,0.0019661,0.0011959,0.0019441,0.0011101,0.0014486,0.0008802,0.0006200,0.0008880,0.0006159,0.0006603,0.0003019,0.0038229,0.0009359,0.0008068,0.0005909,0.0016356,0.0009653,0.0014513,0.0032204,0.0019790,0.0019091,0.0022286,0.0019275,0.0021055,0.0011541,0.0019970,0.0020164,0.0041048,0.0015724,0.0020741,0.0023975,0.0043214,0.0022556,0.0079993
483,Water transportation,0.0045049,0.0007212,0.0015082,0.0032010,0.0005972,0.0009384,0.0013232,0.0007102,0.0036567,0.0035927,0.0013318,0.0009710,0.0004966,0.0013812,0.0009425,0.0006841,0.0007872,0.0009120,0.0055009,0.0012760,0.0005953,0.0011628,0.0005378,0.0012032,0.0015343,0.0009797,0.0001703,0.0002514,0.0002047,0.0001526,0.0001967,0.0006973,0.0005760,1.0006900,0.0005655,0.0003208,0.0052593,0.0003718,0.0001753,0.0002502,0.0002160,0.0002356,0.0001395,0.0001284,0.0001643,0.0000879,0.0001269,0.0000660,0.0005170,0.0001718,0.0001204,0.0001158,0.0008424,0.0002212,0.0002364,0.0006195,0.0004347,0.0003082,0.0004083,0.0004032,0.0004269,0.0002616,0.0004662,0.0003944,0.0009856,0.0002406,0.0005151,0.0003179,0.0006190,0.0004699,0.0009566
484,Truck transportation,0.0334323,0.0188755,0.0045321,0.0149278,0.0090622,0.0042023,0.0212991,0.0365994,0.0350552,0.0375883,0.0232512,0.0237523,0.0130189,0.0224574,0.0292161,0.0171384,0.0276231,0.0188357,0.0483942,0.0323907,0.0268656,0.0279234,0.0174422,0.0115497,0.0170139,0.0242999,0.0056992,0.0093770,0.0146189,0.0198605,0.0106129,0.0078947,0.0097307,0.0131037,1.0190300,0.0054102,0.0087069,0.0131104,0.0045475,0.0092190,0.0054514,0.0045557,0.0040742,0.0020383,0.0035086,0.0018466,0.0024955,0.0012534,0.0061160,0.0032830,0.0022888,0.0019841,0.0053056,0.0032417,0.0044656,0.0130955,0.0062062,0.0052914,0.0067221,0.0062477,0.0078231,0.0048367,0.0073988,0.0071398,0.0138060,0.0057220,0.0152337,0.0043556,0.0097177,0.0072043,0.0094277
485,Transit and ground passenger transportation,0.0004425,0.0003014,0.0002515,0.0005943,0.0005293,0.0007817,0.0006518,0.0013990,0.0012783,0.0011405,0.0012773,0.0011281,0.0006183,0.0006730,0.0008567,0.0007710,0.0013682,0.0012924,0.0007868,0.0008345,0.0010097,0.0010267,0.0016672,0.0002622,0.0006153,0.0012156,0.0006494,0.0005309,0.0005137,0.0004354,0.0006666,0.0004891,0.0028995,0.0008317,0.0005678,1.0005200,0.0005762,0.0005340,0.0005255,0.0019652,0.0021938,0.0012323,0.0016826,0.0023584,0.0016409,0.0013320,0.0013813,0.0001200,0.0023724,0.0010825,0.0016276,0.0020052,0.0020139,0.0008407,0.0022051,0.0024167,0.0021024,0.0015185,0.0012435,0.0021946,0.0010492,0.0103769,0.0011741,0.0009809,0.0009053,0.0007706,0.0005614,0.0005224,0.0004494,0.0048123,0.0010038
486,Pipeline transportation,0.0033748,0.0015379,0.0189682,0.0035833,0.0010708,0.0257189,0.0017197,0.0018252,0.0026194,0.0025418,0.0015462,0.0014054,0.0007451,0.0014799,0.0013238,0.0009315,0.0014241,0.0012383,0.0021343,0.0027268,0.0013859,0.0026162,0.0019461,0.0224474,0.0038776,0.0026228,0.0006471,0.0006497,0.0011124,0.0008429,0.0008801,0.0066988,0.0035703,0.0057591,0.0044702,0.0024246,1.0071100,0.0020926,0.0011216,0.0007080,0.0006155,0.0005359,0.0003814,0.0004387,0.0005741,0.0002710,0.0004279,0.0001005,0.0033483,0.0005708,0.0004963,0.0003484,0.0006500,0.0007148,0.0007882,0.0016812,0.0019437,0.0007977,0.0011373,0.0012336,0.0010432,0.0007464,0.0011831,0.0014126,0.0012309,0.0007760,0.0017855,0.0007033,0.0031847,0.0020521,0.0112479
487OS,Other transportation and support activities,0.0089202,0.0137800,0.0025334,0.0083725,0.0032219,0.0172123,0.0067806,0.0149369,0.0124301,0.0110730,0.0077275,0.0079643,0.0051378,0.0072821,0.0092252,0.0057824,0.0102238,0.0073719,0.0111864,0.0091916,0.0086958,0.0098975,0.0087842,0.0036270,0.0063511,0.0085933,0.0271016,0.0115740,0.0096197,0.0155466,0.0163387,0.0931433,0.0119721,0.1039570,0.1026650,0.0118222,0.0153891,1.1392400,0.0254797,0.0288883,0.0244332,0.0050300,0.0135524,0.0046061,0.0155042,0.0041556,0.0099431,0.0005747,0.0072183,0.0099569,0.0065116,0.0044452,0.0111872,0.0038654,0.0100094,0.0187694,0.0071526,0.0071104,0.0076399,0.0062333,0.0104416,0.0130148,0.0077337,0.0052729,0.0059724,0.0065249,0.0059074,0.0037015,0.0073243,0.0041416,0.0147626
493,Warehousing and storage,0.0059031,0.0017020,0.0007420,0.0045993,0.0010514,0.0025487,0.0032326,0.0075199,0.0052450,0.0050067,0.0058881,0.0054118,0.0042784,0.0043787,0.0056606,0.0048043,0.0072819,0.0083191,0.0051017,0.0067747,0.0071425,0.0050573,0.0080509,0.0010578,0.0036598,0.0054677,0.0119582,0.0101457,0.0278674,0.0427440,0.0165065,0.0024022,0.0016606,0.0091062,0.0166920,0.0025294,0.0017261,0.0168396,1.0421700,0.0061037,0.0045715,0.0016750,0.0028031,0.0007894,0.0026751,0.0008306,0.0017349,0.0002518,0.0020272,0.0020359,0.0013312,0.0009277,0.0020684,0.0009322,0.0026754,0.0036638,0.0014982,0.0019518,0.0024512,0.0018564,0.0024740,0.0027209,0.0020341,0.0024305,0.0035198,0.0018944,0.0020381,0.0016912,0.0009354,0.0031493,0.0025653
511,"Publishing industries, except internet (includes software)",0.0030172,0.0023465,0.0024164,0.0041344,0.0030051,0.0047156,0.0042625,0.0056464,0.0051356,0.0047427,0.0052082,0.0050437,0.0039198,0.0039329,0.0044762,0.0048227,0.0059909,0.0065281,0.0042184,0.0051541,0.0069572,0.0045118,0.0058796,0.0021426,0.0043902,0.0052888,0.0057913,0.0057439,0.0050044,0.0051619,0.0069795,0.0041550,0.0044742,0.0064888,0.0033984,0.0046035,0.0074383,0.0033046,0.0038478,1.0457800,0.0108076,0.0089197,0.0076530,0.0062772,0.0110427,0.0048138,0.0082721,0.0004693,0.0082985,0.0069141,0.0064636,0.0064654,0.0123142,0.0127788,0.0080299,0.0057852,0.0071447,0.0058153,0.0059784,0.0053587,0.0107708,0.0068455,0.0069600,0.0073394,0.0050345,0.0051499,0.0098293,0.0120497,0.0055776,0.0077847,0.0073850
512,Motion picture and sound recording industries,0.0005827,0.0004077,0.0004686,0.0008076,0.0006758,0.0006827,0.0008728,0.0011507,0.0010346,0.0009336,0.0010500,0.0010563,0.0008600,0.0007948,0.0008952,0.0008997,0.0013649,0.0012056,0.0008333,0.0010181,0.0012971,0.0009175,0.0011656,0.0004235,0.0008193,0.0010773,0.0012768,0.0024712,0.0020860,0.0009595,0.0014619,0.0012536,0.0006835,0.0017719,0.0009687,0.0012520,0.0012309,0.0008737,0.0011431,0.0022457,1.1820500,0.0672593,0.0014842,0.0013215,0.0024296,0.0010048,0.0017175,0.0000987,0.0032171,0.0011620,0.0014962,0.0014239,0.0027584,0.0022515,0.0018173,0.0012851,0.0119937,0.0013786,0.0012991,0.0018991,0.0042539,0.0062557,0.0015176,0.0051004,0.0018478,0.0018570,0.0048466,0.0024382,0.0009480,0.0020494,0.0009958
513,Broadcasting and telecommunications,0.0088595,0.0058373,0.0071592,0.0124915,0.0105933,0.0101359,0.0136108,0.0176545,0.0158750,0.0140851,0.0161858,0.0163311,0.0135000,0.0122275,0.0135173,0.0137742,0.0215704,0.0185752,0.0126224,0.0155574,0.0199430,0.0139334,0.0178428,0.0064345,0.0122123,0.0164577,0.0198054,0.0190252,0.0149743,0.0146885,0.0228068,0.0155511,0.0100752,0.0279557,0.0152695,0.0202975,0.0190472,0.0130998,0.0182574,0.0268655,0.0350588,1.1952700,0.0234859,0.0200029,0.0388532,0.0158563,0.0271782,0.0015118,0.0511631,0.0181273,0.0235842,0.0216208,0.0261304,0.0302848,0.0273611,0.0193656,0.0221757,0.0210330,0.0203308,0.0197152,0.0232318,0.0210379,0.0200518,0.0198605,0.0165358,0.0175668,0.0225587,0.0259452,0.0127522,0.0293654,0.0148951
514,"Data processing, internet publishing, and other information services",0.0026350,0.0016502,0.0024213,0.0036069,0.0026233,0.0053298,0.0038253,0.0094322,0.0080795,0.0060138,0.0076559,0.0079001,0.0050119,0.0050459,0.0057739,0.0076420,0.0095080,0.0085069,0.0050067,0.0066146,0.0083618,0.0068299,0.0071688,0.0021723,0.0047757,0.0069531,0.0045367,0.0060733,0.0056571,0.0054296,0.0067891,0.0074013,0.0036866,0.0061626,0.0031667,0.0036936,0.0054167,0.0029694,0.0028700,0.0151307,0.0079532,0.0070233,1.0127500,0.0083790,0.0296691,0.0052839,0.0197953,0.0005551,0.0079851,0.0072405,0.0071185,0.0054467,0.0091302,0.0137406,0.0133741,0.0103409,0.0100906,0.0043335,0.0064542,0.0042656,0.0057027,0.0060448,0.0059040,0.0055023,0.0054563,0.0064004,0.0202809,0.0247480,0.0062304,0.0080529,0.0074855
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0482293,0.0156355,0.0209512,0.0353293,0.0223745,0.0505619,0.0233704,0.0306650,0.0369265,0.0324468,0.0314641,0.0302234,0.0195933,0.0239202,0.0273749,0.0232294,0.0311373,0.0317367,0.0359348,0.0333858,0.0402247,0.0271551,0.0279789,0.0171322,0.0252790,0.0339926,0.0293422,0.0261686,0.0324438,0.0218683,0.0393031,0.0319182,0.0984924,0.0313708,0.0407365,0.0525701,0.0270645,0.0211822,0.0212710,0.0415369,0.0426766,0.0244081,0.0191274,1.1561300,0.0942512,0.0424692,0.1437320,0.0400202,0.0767942,0.0664692,0.0284496,0.0240514,0.0363452,0.0703472,0.0291414,0.0308422,0.0320314,0.0302586,0.0260452,0.0335254,0.0293407,0.0265545,0.0448115,0.0310525,0.0298500,0.0407889,0.0109718,0.0101595,0.0458941,0.0175759,0.0621703
523,"Securities, commodity contracts, and investments",0.0110636,0.0060226,0.0057627,0.0243950,0.0217454,0.0142003,0.0098876,0.0102775,0.0129152,0.0192356,0.0186896,0.0172630,0.0076422,0.0116232,0.0134181,0.0123929,0.0170227,0.0171216,0.0103021,0.0100922,0.0116144,0.0091643,0.0096507,0.0049676,0.0079330,0.0109176,0.0084955,0.0073152,0.0091058,0.0062974,0.0104877,0.0096717,0.0385158,0.0419613,0.0132997,0.0158942,0.0121115,0.0076768,0.0069722,0.0137106,0.0147870,0.0073540,0.0051409,0.1139700,1.1249900,0.0234269,0.6749260,0.0054801,0.0228450,0.0157994,0.0116155,0.0073839,0.0118384,0.0247953,0.0115772,0.0110307,0.0103094,0.0112431,0.0273465,0.0130629,0.0326638,0.0112158,0.0121590,0.0100645,0.0139723,0.0405823,0.0040653,0.0036893,0.0097848,0.0077443,0.0306204
524,Insurance carriers and related activities,0.0309822,0.0113123,0.0073177,0.0188819,0.0118780,0.0090356,0.0092123,0.0173885,0.0182214,0.0159048,0.0141114,0.0164760,0.0126895,0.0155574,0.0149103,0.0108324,0.0169363,0.0147150,0.0204035,0.0220352,0.0522363,0.0130641,0.0131341,0.0067128,0.0126883,0.0146266,0.0249822,0.0242093,0.0186481,0.0135051,0.0222056,0.0164858,0.0106791,0.0423074,0.0543408,0.0623302,0.0147127,0.0260264,0.0190398,0.0196841,0.0372745,0.0122414,0.0081144,0.0409389,0.0421560,1.4295600,0.0432951,0.0040719,0.0499491,0.0263689,0.0284233,0.0112421,0.0218508,0.0135667,0.0254889,0.0467246,0.0172403,0.0442278,0.0765007,0.0324265,0.0332844,0.0387981,0.0361971,0.0262911,0.0201829,0.0177393,0.0072507,0.0269719,0.0166795,0.0066145,0.0254223
525,"Funds, trusts, and other financial vehicles",0.0002650,0.0001090,0.0000823,0.0002709,0.0002100,0.0001452,0.0001197,0.0001741,0.0001958,0.0002201,0.0002053,0.0002116,0.0001281,0.0001708,0.0001780,0.0001458,0.0002130,0.0001996,0.0001934,0.0002026,0.0004034,0.0001399,0.0001433,0.0000735,0.0001301,0.0001607,0.0002112,0.0001988,0.0001746,0.0001250,0.0002058,0.0001645,0.0003061,0.0005280,0.0004269,0.0004935,0.0001683,0.0002126,0.0001639,0.0002098,0.0003279,0.0001232,0.0000833,0.0009648,0.0072279,0.0092072,1.0146200,0.0000597,0.0004581,0.0002650,0.0002522,0.0001170,0.0002119,0.0002452,0.0002334,0.0003647,0.0001732,0.0003501,0.0006543,0.0002865,0.0004132,0.0003155,0.0003048,0.0002292,0.0002147,0.0003636,0.0000712,0.0001939,0.0001663,0.0000899,0.0003507
 HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
