"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.0104178,0.0064895,0.0275656,0.0210952,0.0157591,0.0081829,0.0283052,0.0181996,0.0237953,1.2835400,0.2198570,0.1384460,0.0496713,0.1755300,0.1429490,0.0806494,0.0618961,0.0657887,0.0225356,0.0151363,0.0097468,0.0202493,0.0131703,0.0173866,0.0128706,0.0248472,0.0037311,0.0042447,0.0039584,0.0022143,0.0039275,0.0057731,0.0183475,0.0178848,0.0114951,0.0050122,0.0079954,0.0086146,0.0054363,0.0102403,0.0055039,0.0075171,0.0082880,0.0022223,0.0023894,0.0016520,0.0023068,0.0010065,0.0072699,0.0045931,0.0028637,0.0044185,0.0056490,0.0031651,0.0046812,0.0121632,0.0077590,0.0049022,0.0052567,0.0042074,0.0082234,0.0031122,0.0059385,0.0048276,0.0097543,0.0087175,0.0099821,0.0046435,0.0041290,0.0053035,0.0137259
332,Fabricated metal products,0.0180511,0.0106574,0.0274485,0.0216015,0.0137984,0.0108597,0.0706157,0.0454349,0.0416091,0.0614368,1.1217200,0.1134990,0.0675045,0.1112690,0.1215030,0.0887786,0.0623291,0.0484952,0.0377761,0.0333015,0.0227750,0.0400899,0.0314602,0.0182445,0.0304792,0.0513647,0.0059845,0.0078151,0.0060372,0.0031773,0.0077534,0.0093223,0.0144452,0.0622228,0.0213420,0.0113441,0.0227477,0.0153188,0.0089830,0.0268417,0.0073533,0.0176302,0.0161758,0.0039373,0.0041815,0.0029976,0.0040255,0.0022906,0.0097439,0.0064462,0.0044346,0.0083207,0.0087118,0.0060323,0.0079297,0.0226981,0.0111751,0.0069253,0.0077253,0.0064491,0.0158793,0.0048264,0.0082608,0.0101947,0.0217580,0.0120834,0.0192792,0.0077332,0.0078653,0.0092173,0.0277091
333,Machinery,0.0184084,0.0119382,0.0333908,0.0533181,0.0524658,0.0135519,0.0294679,0.0122859,0.0126446,0.0251172,0.0227019,1.1157900,0.0128488,0.0329531,0.0626745,0.0362054,0.0092584,0.0136246,0.0124332,0.0087395,0.0057434,0.0160333,0.0185040,0.0206414,0.0122017,0.0164921,0.0031080,0.0034878,0.0035713,0.0019784,0.0032478,0.0053139,0.0083359,0.0076773,0.0070871,0.0040921,0.0091325,0.0055634,0.0115114,0.0078451,0.0063055,0.0044811,0.0072374,0.0018021,0.0020195,0.0013338,0.0019469,0.0009945,0.0073643,0.0041001,0.0020842,0.0046821,0.0041892,0.0027260,0.0045846,0.0218172,0.0137673,0.0033916,0.0039416,0.0034664,0.0047545,0.0026226,0.0035551,0.0036987,0.0067582,0.0091987,0.0068771,0.0049913,0.0032028,0.0056187,0.0135627
334,Computer and electronic products,0.0076083,0.0058239,0.0068084,0.0086335,0.0061109,0.0064637,0.0168033,0.0188574,0.0245111,0.0230508,0.0286117,0.0487382,1.3832800,0.0625872,0.0742091,0.1152680,0.0272631,0.0343594,0.0134940,0.0350263,0.0181212,0.0286521,0.0343774,0.0052666,0.0201922,0.0258407,0.0094287,0.0147065,0.0069618,0.0033078,0.0071525,0.0061993,0.0078269,0.0119302,0.0082096,0.0042864,0.0042142,0.0065653,0.0063151,0.0266831,0.0350774,0.0356699,0.0226505,0.0100132,0.0074620,0.0040544,0.0079729,0.0010418,0.0074749,0.0042808,0.0112122,0.0235094,0.0128001,0.0173951,0.0130969,0.0101453,0.0136116,0.0119247,0.0072025,0.0063239,0.0082065,0.0052299,0.0057333,0.0121298,0.0084088,0.0136551,0.0458384,0.0136229,0.0036897,0.0080378,0.0150900
335,"Electrical equipment, appliances, and components",0.0050102,0.0074787,0.0039122,0.0051534,0.0040139,0.0027751,0.0278518,0.0091529,0.0052614,0.0172501,0.0157733,0.0457104,0.0284723,1.0838100,0.0210213,0.0210769,0.0063459,0.0107758,0.0053591,0.0059079,0.0045971,0.0067379,0.0056185,0.0028114,0.0052390,0.0091937,0.0017303,0.0028222,0.0021874,0.0042938,0.0022164,0.0024637,0.0062650,0.0045996,0.0030832,0.0032631,0.0023929,0.0025085,0.0050632,0.0032235,0.0024244,0.0082875,0.0050664,0.0016453,0.0018801,0.0011936,0.0017493,0.0008615,0.0037107,0.0020746,0.0052592,0.0068470,0.0044652,0.0020533,0.0040170,0.0073781,0.0048598,0.0019567,0.0023255,0.0024752,0.0042059,0.0016504,0.0027799,0.0030434,0.0062169,0.0052015,0.0049875,0.0062705,0.0017420,0.0034852,0.0110352
3361MV,"Motor vehicles, bodies and trailers, and parts",0.0116553,0.0090380,0.0079234,0.0169555,0.0079783,0.0045412,0.0168679,0.0162228,0.0148105,0.0199948,0.0144686,0.0537426,0.0198865,0.0143034,1.3868600,0.0420384,0.0121822,0.0108030,0.0124948,0.0106125,0.0069478,0.0141845,0.0101848,0.0058789,0.0079263,0.0097827,0.0064656,0.0104846,0.0142045,0.0020273,0.0091740,0.0036590,0.0050467,0.0074391,0.0531866,0.0121094,0.0029582,0.0119564,0.0116988,0.0096426,0.0037424,0.0047415,0.0057986,0.0029936,0.0033002,0.0019854,0.0028554,0.0006507,0.0048622,0.0068794,0.0020909,0.0028822,0.0046020,0.0039781,0.0082903,0.0176309,0.0061810,0.0034392,0.0036528,0.0032037,0.0107632,0.0064349,0.0034804,0.0039014,0.0063241,0.0358202,0.0120501,0.0024438,0.0137261,0.0074624,0.0084133
3364OT,Other transportation equipment,0.0014678,0.0058045,0.0012382,0.0023614,0.0014163,0.0013054,0.0018434,0.0023133,0.0014977,0.0032924,0.0022525,0.0055738,0.0025517,0.0029363,0.0038852,1.2796000,0.0016076,0.0015184,0.0014576,0.0018431,0.0018205,0.0019887,0.0014615,0.0008727,0.0012802,0.0016601,0.0008288,0.0007860,0.0006391,0.0006634,0.0007854,0.0067902,0.0182911,0.0433242,0.0015973,0.0014867,0.0008506,0.0066762,0.0007710,0.0015249,0.0012704,0.0012697,0.0011662,0.0006863,0.0008606,0.0005065,0.0008449,0.0000990,0.0010356,0.0005730,0.0006434,0.0010043,0.0017585,0.0009716,0.0009563,0.0016452,0.0009970,0.0007642,0.0006663,0.0007199,0.0008923,0.0009790,0.0011884,0.0009044,0.0009846,0.0011154,0.0482716,0.0025231,0.0007680,0.0006942,0.0021448
337,Furniture and related products,0.0006575,0.0004140,0.0004966,0.0008656,0.0003492,0.0004771,0.0118355,0.0156099,0.0009431,0.0007529,0.0008125,0.0026648,0.0031251,0.0010346,0.0025365,0.0012452,1.0327300,0.0031184,0.0007233,0.0016282,0.0014215,0.0016383,0.0009068,0.0003804,0.0009016,0.0031945,0.0005603,0.0009504,0.0003394,0.0001884,0.0011951,0.0003971,0.0008660,0.0005505,0.0004378,0.0002039,0.0005340,0.0005279,0.0002904,0.0006157,0.0004796,0.0007236,0.0026894,0.0002821,0.0002389,0.0001532,0.0002661,0.0014893,0.0008699,0.0005943,0.0003991,0.0002846,0.0004474,0.0002860,0.0003258,0.0003882,0.0004375,0.0006859,0.0005206,0.0003914,0.0014539,0.0019388,0.0013934,0.0005775,0.0022651,0.0006539,0.0005362,0.0002951,0.0005633,0.0004638,0.0019452
339,Miscellaneous manufacturing,0.0027730,0.0013132,0.0013982,0.0020662,0.0012764,0.0013179,0.0032455,0.0023118,0.0060027,0.0030302,0.0028174,0.0117134,0.0022669,0.0073172,0.0093240,0.0040045,0.0032843,1.0650000,0.0021099,0.0063060,0.0133170,0.0022078,0.0024348,0.0010241,0.0031675,0.0038816,0.0018423,0.0039584,0.0017928,0.0007537,0.0019489,0.0011794,0.0011103,0.0019088,0.0014030,0.0011549,0.0009173,0.0023400,0.0022563,0.0018309,0.0013773,0.0017411,0.0027618,0.0012502,0.0013788,0.0010477,0.0012309,0.0001803,0.0017050,0.0010059,0.0009665,0.0012112,0.0029937,0.0011711,0.0024283,0.0055721,0.0058526,0.0238674,0.0255480,0.0097952,0.0162139,0.0020085,0.0028401,0.0036649,0.0031171,0.0057582,0.0020822,0.0019018,0.0006952,0.0054009,0.0019116
311FT,Food and beverage and tobacco products,0.0996187,0.0197127,0.0015833,0.0019576,0.0012057,0.0038404,0.0021279,0.0071659,0.0037362,0.0034885,0.0028738,0.0026294,0.0024010,0.0028208,0.0034064,0.0019438,0.0039454,0.0038288,1.2185000,0.0131658,0.0308063,0.0074788,0.0092878,0.0015639,0.0138873,0.0090508,0.0020215,0.0019795,0.0028493,0.0010850,0.0022053,0.0119710,0.0012925,0.0037740,0.0027095,0.0009390,0.0008899,0.0021468,0.0011534,0.0033109,0.0021646,0.0016680,0.0028380,0.0028205,0.0014529,0.0019241,0.0017397,0.0002382,0.0039466,0.0013933,0.0025704,0.0032462,0.0040699,0.0025194,0.0040057,0.0032177,0.0592742,0.0035065,0.0104568,0.0330053,0.0433197,0.0043233,0.0172892,0.0247188,0.1487330,0.0031214,0.0024937,-0.0003963,0.0084211,0.0288717,0.0018003
313TT,Textile mills and textile product mills,0.0046732,0.0080229,0.0012036,0.0019282,0.0010211,0.0009852,0.0055467,0.0129556,0.0060545,0.0027059,0.0021988,0.0066457,0.0024282,0.0029014,0.0288419,0.0078733,0.0481384,0.0312549,0.0037831,1.2702700,0.3291130,0.0169153,0.0146769,0.0010940,0.0056750,0.0191020,0.0027476,0.0018731,0.0017527,0.0017416,0.0042560,0.0010434,0.0011473,0.0099071,0.0021423,0.0007880,0.0006681,0.0021081,0.0009427,0.0024100,0.0016652,0.0010767,0.0015044,0.0006370,0.0007223,0.0006272,0.0006483,0.0002965,0.0012549,0.0012892,0.0006294,0.0006951,0.0014709,0.0007601,0.0013418,0.0030338,0.0017633,0.0023163,0.0038390,0.0097915,0.0091040,0.0013475,0.0053238,0.0065157,0.0038555,0.0038703,0.0050633,0.0020124,0.0011730,0.0033756,0.0016393
315AL,Apparel and leather and allied products,0.0008284,0.0004654,0.0002640,0.0003277,0.0001630,0.0002647,0.0004625,0.0007413,0.0004636,0.0005987,0.0003883,0.0007797,0.0004573,0.0004254,0.0099456,0.0006747,0.0016419,0.0020765,0.0005754,0.0178571,1.1502600,0.0008419,0.0143652,0.0002195,0.0004078,0.0007802,0.0013452,0.0003891,0.0003014,0.0036089,0.0005380,0.0002371,0.0002628,0.0006352,0.0006633,0.0003003,0.0001606,0.0003574,0.0002268,0.0009364,0.0006068,0.0005475,0.0004812,0.0002183,0.0003176,0.0002673,0.0002591,0.0000315,0.0003366,0.0007383,0.0002326,0.0002253,0.0004058,0.0002956,0.0008021,0.0030949,0.0010304,0.0004083,0.0003657,0.0004751,0.0110426,0.0016912,0.0005319,0.0005268,0.0003935,0.0016962,0.0010803,0.0003510,0.0012537,0.0021526,0.0004408
322,Paper products,0.0127463,0.0057728,0.0046572,0.0078610,0.0042481,0.0050890,0.0114269,0.0157506,0.0304838,0.0216625,0.0184832,0.0212902,0.0182431,0.0267696,0.0222685,0.0143219,0.0321300,0.0322601,0.0587617,0.0336035,0.0249314,1.3071800,0.1976330,0.0040609,0.0280097,0.0448302,0.0094689,0.0050437,0.0096974,0.0041474,0.0075329,0.0060924,0.0048699,0.0088109,0.0072844,0.0061513,0.0040396,0.0202642,0.0065364,0.0473419,0.0094476,0.0062696,0.0088577,0.0056556,0.0061541,0.0059372,0.0050450,0.0007258,0.0054621,0.0050848,0.0064326,0.0051815,0.0081582,0.0056736,0.0083150,0.0087874,0.0101023,0.0103108,0.0125280,0.0169692,0.0151431,0.0061801,0.0062498,0.0250585,0.0178099,0.0068112,0.0052440,0.0144960,0.0046358,0.0167612,0.0058773
323,Printing and related support activities,0.0044547,0.0034974,0.0034928,0.0042905,0.0021277,0.0059605,0.0045422,0.0054094,0.0044678,0.0063762,0.0053223,0.0054243,0.0057665,0.0053292,0.0052629,0.0042734,0.0055558,0.0056132,0.0057542,0.0059882,0.0185108,0.0067336,1.0522800,0.0027870,0.0078192,0.0058214,0.0108992,0.0060498,0.0053399,0.0043390,0.0113174,0.0045886,0.0052084,0.0067483,0.0061134,0.0051602,0.0037760,0.0047999,0.0027379,0.0491252,0.0156189,0.0085361,0.0165834,0.0072570,0.0146839,0.0127471,0.0109191,0.0006089,0.0064995,0.0042311,0.0092999,0.0071245,0.0146471,0.0112811,0.0113200,0.0050630,0.0128233,0.0108378,0.0067754,0.0055474,0.0145348,0.0167509,0.0079616,0.0139382,0.0065346,0.0088031,0.0058429,0.0125204,0.0078433,0.0153766,0.0066624
324,Petroleum and coal products,0.0371234,0.0194310,0.0227180,0.0287151,0.0116680,0.0503572,0.0244754,0.0180222,0.0177917,0.0208325,0.0148851,0.0149127,0.0102815,0.0178614,0.0123281,0.0089565,0.0132744,0.0127270,0.0200815,0.0249625,0.0140457,0.0198127,0.0256563,1.0293700,0.0423424,0.0254489,0.0047940,0.0053074,0.0069652,0.0041541,0.0057673,0.1339930,0.0375186,0.0462726,0.0534823,0.0377389,0.0299097,0.0160108,0.0059425,0.0083505,0.0057627,0.0052070,0.0064425,0.0055387,0.0038202,0.0027177,0.0037783,0.0010410,0.0140496,0.0047833,0.0041279,0.0050171,0.0055044,0.0042401,0.0159716,0.0306650,0.0123576,0.0075680,0.0102918,0.0112695,0.0095237,0.0062203,0.0110466,0.0122557,0.0107442,0.0062163,0.0205664,0.0065861,0.0131875,0.0332250,0.0532709
325,Chemical products,0.1003270,0.0765299,0.0281966,0.0370260,0.0210935,0.0158568,0.0295699,0.0586733,0.0669082,0.0280789,0.0460421,0.0452393,0.0453064,0.0579478,0.0607449,0.0334650,0.0685938,0.0792435,0.0562434,0.2856190,0.0936009,0.0983304,0.0802006,0.0263855,1.2905500,0.2875460,0.0086135,0.0083915,0.0090744,0.0043768,0.0087350,0.0143261,0.0126853,0.0157039,0.0140468,0.0065567,0.0076302,0.0165445,0.0096827,0.0245279,0.0098875,0.0095384,0.0130110,0.0049938,0.0063378,0.0047892,0.0055914,0.0014274,0.0183887,0.0061699,0.0071073,0.0063516,0.0138193,0.0092972,0.0113992,0.0161341,0.0172062,0.0540013,0.0911805,0.0357300,0.0177645,0.0071163,0.0122528,0.0143592,0.0193486,0.0163695,0.0157585,0.0111084,0.0061141,0.0249277,0.0191590
326,Plastics and rubber products,0.0156661,0.0083247,0.0053394,0.0174631,0.0060367,0.0045662,0.0279948,0.0165401,0.0195239,0.0182615,0.0179738,0.0401462,0.0246440,0.0302100,0.0711332,0.0329368,0.0684894,0.0450363,0.0341175,0.0257145,0.0161136,0.0254739,0.0163441,0.0044673,0.0307874,1.0876200,0.0094929,0.0084839,0.0129220,0.0034001,0.0081906,0.0054805,0.0044894,0.0085466,0.0144221,0.0034156,0.0044180,0.0275694,0.0071457,0.0104401,0.0063671,0.0081299,0.0065943,0.0023894,0.0027096,0.0042183,0.0025304,0.0010238,0.0052527,0.0051507,0.0033813,0.0043638,0.0061896,0.0029836,0.0055550,0.0073925,0.0086719,0.0128847,0.0089024,0.0106450,0.0102941,0.0032658,0.0047236,0.0056439,0.0189884,0.0134601,0.0083265,0.0043396,0.0031917,0.0086629,0.0129191
42,Wholesale trade,0.1039680,0.0793201,0.0334644,0.0476562,0.0232136,0.0373147,0.0590951,0.1157430,0.0622409,0.1062080,0.0694747,0.0945982,0.1100110,0.1016640,0.1303970,0.0684100,0.0845381,0.0760333,0.1095390,0.0970208,0.1263880,0.0969974,0.0634450,0.0388893,0.0768912,0.0808750,1.0352200,0.0174743,0.0162170,0.0083141,0.0236128,0.0301311,0.0445826,0.0409640,0.0547337,0.0325106,0.0150697,0.0291288,0.0138208,0.0536103,0.0149899,0.0189061,0.0214629,0.0088079,0.0090498,0.0068864,0.0083672,0.0025790,0.0185733,0.0378942,0.0100284,0.0131117,0.0152201,0.0108691,0.0209933,0.0273953,0.0323811,0.0288158,0.0390328,0.0268988,0.0342489,0.0114072,0.0180619,0.0228546,0.0505957,0.0227428,0.0251258,0.0149319,0.0164350,0.0265513,0.0453392
